"node_num","node_name","node_type","att_deg"
14,"ACTG1","gene",7.462978736
21,"ADCY1","gene",2.381430132
22,"ADCY2","gene",2.946738238
23,"ADCY3","gene",2.33953187
24,"ADCY4","gene",2.433272874
25,"ADCY5","gene",2.16265195
26,"ADCY6","gene",2.116334172
27,"ADCY7","gene",2.413086172
28,"ADCY8","gene",2.413138854
29,"ADCY9","gene",2.379112792
31,"ADCYAP1R1","gene",0.255290474
34,"ADORA2A","gene",0.75207619
35,"ADORA2B","gene",0.495501004
42,"ADRB1","gene",0.513271222
43,"ADRB2","gene",0.257995784
49,"AKT1","gene",2.59739489
51,"AKT2","gene",2.810511988
65,"ARAP3","gene",0.426516612
68,"ARHGDIA","gene",0.355000774
69,"ARHGDIB","gene",0.43469581
70,"ARHGDIG","gene",0.433720902
71,"ARHGEF12","gene",0.445035142
72,"ARNT","gene",0.52002642
75,"ATF2","gene",0.325895358
76,"ATF4","gene",21.083500768
118,"BCL2","gene",0.373384948
165,"CALM3","gene",11.14115351
167,"CAMK1","gene",0.313544426
168,"CAMK1D","gene",0.319436012
169,"CAMK2A","gene",1.126573882
170,"CAMK2B","gene",1.123882936
171,"CAMK2D","gene",1.12912005
172,"CAMK2G","gene",1.082751212
173,"CAMK4","gene",1.073608286
174,"CAMKK2","gene",0.275936918
184,"CASR","gene",1.74380745
195,"CCNB1","gene",0.4291491002
198,"CCND2","gene",0.2119270808
213,"CDC37","gene",0.508134904
214,"CDC42","gene",2.978269274
218,"CDK4","gene",2.174076652
223,"CDKN2B","gene",0.367645398
233,"CHRM1","gene",0.657325882
234,"CHRM3","gene",0.24991174
237,"CISH","gene",0.2119455588
239,"CNR1","gene",0.3213656
241,"COL1A1","gene",0.277740466
242,"COL1A2","gene",0.277965074
254,"CPT1A","gene",0.518436765
255,"CPT1B","gene",0.350794686
256,"CPT1C","gene",0.304797302
258,"CREB1","gene",0.337348304
259,"CREB3","gene",0.311789626
260,"CREB3L1","gene",0.34408921
261,"CREB3L2","gene",0.337300088
262,"CREB3L3","gene",0.344226886
263,"CREB3L4","gene",0.336450738
264,"CREB5","gene",0.3439739
265,"CREBBP","gene",1.217464182
268,"CRTC2","gene",0.340337608
269,"CSF1R","gene",0.767612234
272,"CSNK1D","gene",0.403230178
273,"CSNK1E","gene",0.403983356
282,"CTNNA1","gene",0.40447722
283,"CTNNA2","gene",0.45645296
322,"DIAPH1","gene",0.283159626
336,"DRD1","gene",0.513276098
337,"DRD2","gene",0.316002236
338,"DRD5","gene",0.513115826
372,"EGFR","gene",2.1889553292
381,"EIF4E","gene",1.065090988
382,"EIF4E1B","gene",1.109038992
383,"EIF4E2","gene",0.99520661
384,"EIF4EBP1","gene",4.116991802
386,"ELF5","gene",0.212722237
388,"ENAH","gene",0.533331716
393,"EP300","gene",1.171145046
394,"EPHA2","gene",0.690453526
397,"ERBB2","gene",1.0265983392
398,"ERBB3","gene",0.827756116
399,"ERBB4","gene",0.740572768
401,"ESR1","gene",0.212634408
402,"ESR2","gene",0.2117052842
407,"EVL","gene",0.533333436
410,"F2R","gene",0.642169528
429,"FGF2","gene",21.54542685
438,"FGFR1","gene",1.516260384
439,"FGFR2","gene",1.454250506
440,"FGFR3","gene",1.433437506
441,"FGFR4","gene",1.452440994
448,"FLT1","gene",1.03294412
449,"FLT3","gene",0.510349904
451,"FLT4","gene",1.032771266
455,"FOS","gene",0.5304303796
458,"FOXO1","gene",0.215979599
459,"FOXO3","gene",0.7270126252
469,"FZD1","gene",0.48217521
470,"FZD10","gene",0.485104134
471,"FZD2","gene",0.415515372
472,"FZD3","gene",0.474582356
473,"FZD4","gene",0.485724362
474,"FZD5","gene",0.476537924
475,"FZD6","gene",0.468680282
476,"FZD7","gene",0.440101942
477,"FZD8","gene",0.47334126
478,"FZD9","gene",0.477900136
479,"G6PC3","gene",0.695342066
480,"GAB1","gene",0.309677556
