"node_num","node_name","node_type","att_deg"
14,"ACTG1","gene",7.34072179
16,"ACVR1B","gene",0.277437128
17,"ACVR1C","gene",0.29791666
18,"ACVR2A","gene",0.297478622
19,"ACVR2B","gene",0.297478624
21,"ADCY1","gene",2.434139856
22,"ADCY2","gene",2.57741974
23,"ADCY3","gene",2.389811508
24,"ADCY4","gene",2.057835332
25,"ADCY5","gene",2.059720966
26,"ADCY6","gene",2.030495438
27,"ADCY7","gene",2.006408374
28,"ADCY8","gene",2.472638128
29,"ADCY9","gene",2.00097259
42,"ADRB1","gene",0.388379988
43,"ADRB2","gene",0.38040173
45,"AGTR1","gene",1.34612063
49,"AKT1","gene",2.815629946
51,"AKT2","gene",3.023634454
65,"ARAP3","gene",0.465253416
68,"ARHGDIA","gene",0.73398724
69,"ARHGDIB","gene",0.454895444
70,"ARHGDIG","gene",0.492184242
71,"ARHGEF12","gene",0.477826894
76,"ATF4","gene",9.970351458
114,"BAX","gene",0.298773756
117,"BCL10","gene",1.346516268
123,"BDKRB2","gene",0.38226003
124,"BDNF","gene",1.002233316
140,"BRAF","gene",0.246692334
164,"CALM2","gene",28.42498343
167,"CAMK1","gene",0.408422936
168,"CAMK1D","gene",0.415092624
169,"CAMK2A","gene",1.312139322
170,"CAMK2B","gene",1.30861701
171,"CAMK2D","gene",1.253402278
172,"CAMK2G","gene",1.245020228
173,"CAMK4","gene",0.839749206
176,"CARD10","gene",1.222172068
177,"CARD11","gene",2.590360682
178,"CARD14","gene",0.894941422
184,"CASR","gene",1.932015294
197,"CCND1","gene",7.073114722
213,"CDC37","gene",0.480488122
214,"CDC42","gene",2.852847972
220,"CDKN1A","gene",0.871688806
223,"CDKN2B","gene",0.374223278
233,"CHRM1","gene",0.438210734
235,"CHUK","gene",0.55368277
239,"CNR1","gene",0.679250072
242,"COL1A2","gene",0.991594766
266,"CRK","gene",0.291882298
267,"CRKL","gene",0.280646224
270,"CSF3","gene",0.463508952
292,"CXCL1","gene",0.463656138
296,"CXCL2","gene",0.45374034
297,"CXCL3","gene",0.461013528
308,"DAAM1","gene",0.46720749
309,"DAAM2","gene",0.486000342
322,"DIAPH1","gene",0.405821302
337,"DRD2","gene",0.683105956
355,"E2F4","gene",0.250498816
356,"E2F5","gene",0.281024424
367,"EFNA1","gene",1.334525754
368,"EFNA2","gene",1.343472586
369,"EFNA3","gene",1.341993058
370,"EFNA4","gene",1.332615122
371,"EFNA5","gene",1.33257658
372,"EGFR","gene",0.577244908
388,"ENAH","gene",0.531001262
398,"ERBB3","gene",0.21532957
399,"ERBB4","gene",0.2130354268
400,"EREG","gene",0.631820876
407,"EVL","gene",0.53100123
410,"F2R","gene",0.680335666
424,"FGF1","gene",1.698123458
425,"FGF10","gene",1.703716122
426,"FGF17","gene",1.706741194
427,"FGF18","gene",1.70403556
428,"FGF19","gene",1.702927334
429,"FGF2","gene",1.693773188
430,"FGF20","gene",1.703709006
431,"FGF22","gene",1.70191792
432,"FGF3","gene",1.703853818
433,"FGF4","gene",1.704251362
434,"FGF5","gene",1.707022474
435,"FGF6","gene",1.706354102
436,"FGF8","gene",1.705147186
437,"FGF9","gene",1.701392852
450,"FLT3LG","gene",1.001036654
452,"FN1","gene",7.920679064
455,"FOS","gene",0.394897776
457,"FOSL1","gene",12.545946212
458,"FOXO1","gene",0.235623152
459,"FOXO3","gene",0.234933474
480,"GAB1","gene",0.214042798
483,"GABBR1","gene",0.389866202
484,"GABBR2","gene",0.400799124
491,"GCGR","gene",0.458293922
496,"GDNF","gene",0.36065005
502,"GLI1","gene",0.388508474
503,"GLI2","gene",0.388747816
504,"GLI3","gene",0.383027754
506,"GNA11","gene",1.628436782
507,"GNA12","gene",0.844680282
508,"GNA13","gene",0.879273256
511,"GNAI1","gene",0.604555094
512,"GNAI2","gene",4.806562712
513,"GNAI3","gene",0.615224082
515,"GNAO1","gene",0.412238654
516,"GNAQ","gene",1.296485534
517,"GNAS","gene",12.490122062
518,"GNB1","gene",0.372854646
519,"GNB2","gene",17.096325464
520,"GNB3","gene",0.642217374
521,"GNB4","gene",0.641310101
522,"GNB5","gene",0.421098126
523,"GNG10","gene",0.410808148
524,"GNG11","gene",0.388158786
525,"GNG13","gene",0.640626486
526,"GNG4","gene",0.412402238
527,"GNG5","gene",0.649275764
528,"GNG7","gene",0.640221352
529,"GNG8","gene",0.64032269
530,"GNGT2","gene",0.418090416
533,"GRB2","gene",3.1276517128
550,"GRM1","gene",0.694940748
557,"GSK3B","gene",0.754727662
587,"HOMER3","gene",1.4676443648
588,"HRAS","gene",0.254857786
591,"HSP90AA1","gene",0.730634522
592,"HSP90AB1","gene",3.23560122
593,"HSP90B1","gene",0.42449788
599,"HSPA8","gene",1.066453166
613,"IFNAR1","gene",1.364510262
614,"IFNAR2","gene",1.322078482
618,"IGF2","gene",1.002930518
621,"IKBKB","gene",1.166843538
629,"IL13","gene",0.463949608
651,"INS","gene",1.561301822
652,"INSR","gene",0.21685233
665,"ITGA1","gene",0.506799632
666,"ITGA11","gene",0.508855888
667,"ITGA2","gene",0.457041964
668,"ITGA3","gene",0.399466
669,"ITGA4","gene",0.508862998
670,"ITGA5","gene",0.463278888
671,"ITGA6","gene",0.435100978
672,"ITGA7","gene",0.50564299
673,"ITGA9","gene",0.508800454
674,"ITGAV","gene",4.126936756
675,"ITGB1","gene",0.793665072
677,"ITGB3","gene",0.506370658
678,"ITGB4","gene",0.50743225
679,"ITGB5","gene",0.408833892
680,"ITGB8","gene",0.50879173
686,"JAK1","gene",1.935474888
690,"JUN","gene",2.07600727
708,"KITLG","gene",1.323902002
711,"KRAS","gene",0.301511244
734,"LAT","gene",4.3544571
738,"LCN2","gene",0.462909866
743,"LEF1","gene",0.46144282
760,"LPAR1","gene",0.438737002
761,"LPAR2","gene",0.433766808
762,"LPAR3","gene",0.43804054
763,"LPAR5","gene",0.43762627
778,"MALT1","gene",1.204583334
781,"MAP2K1","gene",0.412899106
782,"MAP2K2","gene",5.270481338
783,"MAP2K3","gene",0.412288482
784,"MAP2K4","gene",0.41534211
785,"MAP2K5","gene",1.059460432
786,"MAP2K6","gene",0.432895786
787,"MAP2K7","gene",0.41399018
788,"MAP3K1","gene",0.396111262
802,"MAPK1","gene",3.510542924
803,"MAPK11","gene",0.834525024
804,"MAPK12","gene",1.046193468
805,"MAPK13","gene",0.820964818
806,"MAPK14","gene",0.814742366
807,"MAPK15","gene",0.460828788
808,"MAPK3","gene",3.9539301108
809,"MAPK4","gene",0.46109902
810,"MAPK6","gene",0.42061875
811,"MAPK7","gene",2.724445952
812,"MAPK8","gene",1.943323402
816,"MAPK9","gene",1.902818416
818,"MAPKAPK2","gene",0.342896652
819,"MAPKAPK3","gene",0.342560768
843,"MET","gene",56.444640326
848,"MKNK1","gene",0.392104242
849,"MKNK2","gene",0.371780866
856,"MST1","gene",0.359961626
859,"MUC5B","gene",0.463553158
861,"MYC","gene",2.680386924
864,"MYL6","gene",0.512459212
865,"MYL6B","gene",0.531001382
866,"MYL9","gene",0.531001372
867,"MYLK","gene",0.80903993
868,"MYLK3","gene",0.861777324
879,"NF1","gene",0.26848197
881,"NFATC1","gene",0.436506908
882,"NFATC2","gene",0.427315818
883,"NFATC3","gene",0.430410794
884,"NFATC4","gene",0.203037706
885,"NFKB1","gene",2.9132314948
887,"NFKBIA","gene",4.5997453808
889,"NGF","gene",1.704161524
890,"NGFR","gene",0.456799014
901,"NOS1","gene",0.425975494
902,"NOS3","gene",3.16991356
904,"NOTCH3","gene",0.427381762
916,"NR4A1","gene",0.97026981
922,"NTF3","gene",1.00403543
923,"NTF4","gene",1.000574218
930,"OPRD1","gene",0.38959281
937,"OXTR","gene",0.484515932
939,"PAK1","gene",0.894347884
950,"PDE1B","gene",0.425715506
951,"PDE1C","gene",0.425463944
953,"PDE3B","gene",1.99411354
958,"PDGFA","gene",1.678633376
959,"PDGFB","gene",1.701501488
960,"PDGFC","gene",1.577124174
961,"PDGFD","gene",1.702751624
974,"PFN1","gene",0.491490794
975,"PFN2","gene",0.530996972
976,"PFN3","gene",0.531001254
977,"PFN4","gene",0.531001254
979,"PGF","gene",1.343514018
981,"PHKB","gene",0.409020328
982,"PHKG1","gene",0.425046042
983,"PHKG2","gene",0.419865674
991,"PIK3CA","gene",2.4980902708
992,"PIK3CD","gene",2.536966122
993,"PIK3R1","gene",2.559453208
994,"PIK3R2","gene",2.559453248
995,"PIK3R3","gene",2.571864042
997,"PIK3R5","gene",0.819161928
1001,"PKM","gene",1.479595168
1002,"PKN1","gene",1.949093496
1009,"PLAT","gene",1.05543944
1010,"PLAU","gene",0.916427984
1011,"PLCB1","gene",2.208613576
1012,"PLCB2","gene",1.73687166
1013,"PLCB3","gene",2.438135044
1014,"PLCB4","gene",1.714526884
1015,"PLCD1","gene",0.356969006
1016,"PLCD3","gene",0.334527242
1017,"PLCE1","gene",0.355354074
1018,"PLCG1","gene",3.106381218
1019,"PLCG2","gene",1.95879638
1020,"PLD1","gene",0.889602534
1021,"PLD2","gene",0.88327858
1040,"PPP1CA","gene",0.562576592
1041,"PPP1CB","gene",0.32312125
1042,"PPP1CC","gene",0.319135932
1047,"PPP1R3B","gene",0.329797174
1048,"PPP1R3C","gene",0.338473668
1049,"PPP1R3D","gene",0.337175214
1050,"PPP1R3E","gene",0.337867288
1063,"PPP3CA","gene",0.827666438
1064,"PPP3CC","gene",0.84321143
1065,"PPP3R1","gene",2.320761364
1066,"PPP3R2","gene",0.86978987
1076,"PRKACA","gene",2.550097522
1077,"PRKACB","gene",2.635485084
1078,"PRKACG","gene",2.697305066
1082,"PRKCA","gene",0.240288716
1083,"PRKCB","gene",2.64234757
1085,"PRKCE","gene",0.2022370332
1086,"PRKCG","gene",0.266818522
1088,"PRKCQ","gene",1.137739196
1106,"PTGS2","gene",0.463388432
1107,"PTK2","gene",0.486130068
1108,"PTK2B","gene",0.428855406
1119,"PYGB","gene",0.362275424
1120,"PYGL","gene",0.401242448
1121,"PYGM","gene",0.428991278
1129,"RAC1","gene",14.74282268
1130,"RAC3","gene",1.1590089002
1131,"RAF1","gene",1.7365529952
1140,"RAPGEF2","gene",0.254711328
1146,"RASA1","gene",0.248536392
1147,"RASA2","gene",0.261474024
1151,"RASGRF1","gene",0.26885721
1152,"RASGRF2","gene",0.268933184
1153,"RASGRP1","gene",0.268367742
1154,"RASGRP2","gene",0.268729236
1155,"RASGRP3","gene",0.268621064
1156,"RASGRP4","gene",0.2690223
1170,"RELA","gene",2.658239446
1181,"RHOA","gene",20.926701636
1191,"ROCK1","gene",3.96913588
1192,"ROCK2","gene",2.389682664
1197,"RPS6KA1","gene",0.38963269
1198,"RPS6KA2","gene",0.386503476
1199,"RPS6KA4","gene",0.750455816
1200,"RPS6KA5","gene",0.837130562
1206,"RRAS","gene",7.9284574402
1222,"S100A9","gene",0.46327315
1236,"SERPINE1","gene",5.460281208
1283,"SMAD2","gene",0.957744346
1284,"SMAD3","gene",2.693768864
1285,"SMAD4","gene",1.050311452
1304,"SOS1","gene",0.921238192
1305,"SOS2","gene",0.921238186
1314,"SRC","gene",0.356745312
1321,"STAT1","gene",3.48637593
1322,"STAT2","gene",0.51426763
1323,"STAT3","gene",1.244456988
1324,"STAT5A","gene",0.623538898
1325,"STAT5B","gene",0.616833222
1331,"STK3","gene",0.53098251
1336,"SUGT1","gene",0.53343633
1356,"TCF7","gene",0.461117704
1357,"TCF7L1","gene",0.461073072
1358,"TCF7L2","gene",0.443288512
1369,"TFDP1","gene",0.249830992
1372,"TGFA","gene",0.950323796
1373,"TGFB1","gene",0.45344991
1374,"TGFB3","gene",0.727970274
1375,"TGFBR1","gene",1.406818416
1385,"THRA","gene",0.531001242
1396,"TLR2","gene",0.860897324
1399,"TNF","gene",0.463593606
1410,"TP53","gene",0.79274606
1420,"TRAF3IP2","gene",0.430941328
1423,"TRAF6","gene",0.449474948
1435,"TYK2","gene",0.52266874
1444,"VASP","gene",0.531001262
1445,"VAV2","gene",2.3886992972
1446,"VAV3","gene",2.847064303
1450,"VEGFA","gene",2.084064476
1451,"VEGFB","gene",1.762385334
1452,"VEGFC","gene",1.936003248
1479,"YWHAE","gene",0.960513912
1484,"ZAP70","gene",1.64611332
