SpNotation,SignalingPath,Attention,cell_line_name,cell_line_num,sum_rank
sp28,PI3K-Akt signaling pathway,261.00000710631633,MDA-MB-468,19,1
sp22,MAPK signaling pathway,220.0000055921483,MDA-MB-468,19,2
sp34,Ras signaling pathway,171.00000699096108,MDA-MB-468,19,3
sp33,Rap1 signaling pathway,170.00000459324517,MDA-MB-468,19,4
sp45,cAMP signaling pathway,162.00000509931724,MDA-MB-468,19,5
sp7,Calcium signaling pathway,135.00000358221192,MDA-MB-468,19,6
sp44,Wnt signaling pathway,133.00000497469986,MDA-MB-468,19,7
sp17,Hippo signaling pathway,131.00000612519244,MDA-MB-468,19,8
sp47,mTOR signaling pathway,127.00000636450193,MDA-MB-468,19,9
sp8,Chemokine signaling pathway,124.00000160536987,MDA-MB-468,19,10
sp27,Oxytocin signaling pathway,117.00000372565252,MDA-MB-468,19,11
sp46,cGMP-PKG signaling pathway,109.00000321139414,MDA-MB-468,19,12
sp35,Relaxin signaling pathway,102.00000306363594,MDA-MB-468,19,13
sp20,Insulin signaling pathway,101.00000400089195,MDA-MB-468,19,14
sp25,Neurotrophin signaling pathway,100.00000390674393,MDA-MB-468,19,15
sp41,Thyroid hormone signaling pathway,96.00000290902595,MDA-MB-468,19,16
sp4,Apelin signaling pathway,96.00000287727993,MDA-MB-468,19,17
sp12,FoxO signaling pathway,96.00000261657992,MDA-MB-468,19,18
sp21,JAK-STAT signaling pathway,94.00000249029789,MDA-MB-468,19,19
sp36,Signaling pathways regulating pluripotency of stem cells,91.00000336209996,MDA-MB-468,19,20
sp10,Estrogen signaling pathway,89.00000266382372,MDA-MB-468,19,21
sp30,Phospholipase D signaling pathway,86.00000266481597,MDA-MB-468,19,22
sp24,NOD-like receptor signaling pathway,85.00000226612761,MDA-MB-468,19,23
sp15,HIF-1 signaling pathway,81.00000318205566,MDA-MB-468,19,24
sp37,Sphingolipid signaling pathway,77.00000298735996,MDA-MB-468,19,25
sp2,AMPK signaling pathway,75.00000290383595,MDA-MB-468,19,26
sp39,TGF-beta signaling pathway,73.00000295967996,MDA-MB-468,19,27
sp38,T cell receptor signaling pathway,73.00000213057999,MDA-MB-468,19,28
sp6,C-type lectin receptor signaling pathway,72.00000202689998,MDA-MB-468,19,29
sp13,Glucagon signaling pathway,69.00000226885936,MDA-MB-468,19,30
sp14,GnRH signaling pathway,68.00000200533198,MDA-MB-468,19,31
sp48,p53 signaling pathway,65.00000210198995,MDA-MB-468,19,32
sp9,ErbB signaling pathway,64.00000174896797,MDA-MB-468,19,33
sp1,AGE-RAGE signaling pathway in diabetic complications,62.00000194509997,MDA-MB-468,19,34
sp23,NF-kappa B signaling pathway,59.00000186327997,MDA-MB-468,19,35
sp40,TNF signaling pathway,59.00000163107598,MDA-MB-468,19,36
sp31,Prolactin signaling pathway,57.00000224759998,MDA-MB-468,19,37
sp42,Toll-like receptor signaling pathway,57.000001290199975,MDA-MB-468,19,38
sp19,IL-17 signaling pathway,56.00000251844423,MDA-MB-468,19,39
sp5,B cell receptor signaling pathway,52.00000151,MDA-MB-468,19,40
sp26,Notch signaling pathway,50.000001205659956,MDA-MB-468,19,41
sp43,VEGF signaling pathway,49.00000114543998,MDA-MB-468,19,42
sp16,Hedgehog signaling pathway,48.00000200553997,MDA-MB-468,19,43
sp3,Adipocytokine signaling pathway,44.000001993259986,MDA-MB-468,19,44
sp29,PPAR signaling pathway,44.00000195118397,MDA-MB-468,19,45
sp11,Fc epsilon RI signaling pathway,42.00000124897999,MDA-MB-468,19,46
sp32,RIG-I-like receptor signaling pathway,40.00000112449999,MDA-MB-468,19,47
sp18,Hippo signaling pathway - multiple species,26.000000754099993,MDA-MB-468,19,48
