DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,node_type,att_deg
1494.0,1.0,4.16792555723873,1501.0,2.0,2.96078954699408,OVCAR-4,17.333333333333332,470,1501,821,821,MAPT,gene,0.04186508324
1494.0,1.0,4.16792555723873,1501.0,2.0,2.96078954699408,OVCAR-4,17.333333333333332,470,1501,118,118,BCL2,gene,2.91892446375408
1493.0,2.0,2.96078954699408,1490.0,2.0,4.1585305599793205,OVCAR-4,15.22222222222222,1128,1490,1106,1106,PTGS2,gene,1.31471806912
1493.0,2.0,2.96078954699408,1490.0,2.0,4.1585305599793205,OVCAR-4,15.22222222222222,1128,1490,965,965,PDPK1,gene,2.84381249085932
1499.0,2.0,1.428497125832,1493.0,2.0,2.96078954699408,OVCAR-4,15.0,449,1493,118,118,BCL2,gene,2.91892446375408
1499.0,2.0,1.428497125832,1493.0,2.0,2.96078954699408,OVCAR-4,15.0,449,1493,821,821,MAPT,gene,0.04186508324
1493.0,2.0,2.96078954699408,1495.0,1.0,1.29093228032,OVCAR-4,14.88888888888889,1599,1495,401,401,ESR1,gene,1.29093228032
1501.0,2.0,2.96078954699408,1490.0,2.0,4.1585305599793205,OVCAR-4,11.88888888888889,64,1490,1106,1106,PTGS2,gene,1.31471806912
1501.0,2.0,2.96078954699408,1490.0,2.0,4.1585305599793205,OVCAR-4,11.88888888888889,64,1490,965,965,PDPK1,gene,2.84381249085932
1493.0,2.0,2.96078954699408,1505.0,4.0,5.87734987943092,OVCAR-4,11.444444444444445,1832,1505,1218,1218,RXRG,gene,2.04866928698056
1493.0,2.0,2.96078954699408,1505.0,4.0,5.87734987943092,OVCAR-4,11.444444444444445,1832,1505,1216,1216,RXRA,gene,2.00092622490748
1493.0,2.0,2.96078954699408,1505.0,4.0,5.87734987943092,OVCAR-4,11.444444444444445,1832,1505,1145,1145,RARA,gene,0.1142697448
1493.0,2.0,2.96078954699408,1505.0,4.0,5.87734987943092,OVCAR-4,11.444444444444445,1832,1505,1217,1217,RXRB,gene,1.71348462274288
1495.0,1.0,1.29093228032,1494.0,1.0,4.16792555723873,OVCAR-4,11.0,2489,1494,858,858,MTOR,gene,4.16792555723873
1499.0,2.0,1.428497125832,1494.0,1.0,4.16792555723873,OVCAR-4,10.22222222222222,895,1494,858,858,MTOR,gene,4.16792555723873
1501.0,2.0,2.96078954699408,1505.0,4.0,5.87734987943092,OVCAR-4,9.555555555555555,2341,1505,1218,1218,RXRG,gene,2.04866928698056
1501.0,2.0,2.96078954699408,1505.0,4.0,5.87734987943092,OVCAR-4,9.555555555555555,2341,1505,1145,1145,RARA,gene,0.1142697448
1501.0,2.0,2.96078954699408,1505.0,4.0,5.87734987943092,OVCAR-4,9.555555555555555,2341,1505,1217,1217,RXRB,gene,1.71348462274288
1501.0,2.0,2.96078954699408,1505.0,4.0,5.87734987943092,OVCAR-4,9.555555555555555,2341,1505,1216,1216,RXRA,gene,2.00092622490748
1503.0,2.0,7.841196930438731,1499.0,2.0,1.428497125832,OVCAR-4,7.0,1639,1499,980,980,PGR,gene,0.137564845512
1503.0,2.0,7.841196930438731,1499.0,2.0,1.428497125832,OVCAR-4,7.0,1639,1499,401,401,ESR1,gene,1.29093228032
1503.0,2.0,7.841196930438731,1505.0,4.0,5.87734987943092,OVCAR-4,6.444444444444445,612,1505,1145,1145,RARA,gene,0.1142697448
1503.0,2.0,7.841196930438731,1505.0,4.0,5.87734987943092,OVCAR-4,6.444444444444445,612,1505,1216,1216,RXRA,gene,2.00092622490748
1503.0,2.0,7.841196930438731,1505.0,4.0,5.87734987943092,OVCAR-4,6.444444444444445,612,1505,1217,1217,RXRB,gene,1.71348462274288
1503.0,2.0,7.841196930438731,1505.0,4.0,5.87734987943092,OVCAR-4,6.444444444444445,612,1505,1218,1218,RXRG,gene,2.04866928698056
1493.0,2.0,2.96078954699408,1503.0,2.0,7.841196930438731,OVCAR-4,3.555555555555556,2034,1503,858,858,MTOR,gene,4.16792555723873
1493.0,2.0,2.96078954699408,1503.0,2.0,7.841196930438731,OVCAR-4,3.555555555555556,2034,1503,429,429,FGF2,gene,3.6732713732
1503.0,2.0,7.841196930438731,1490.0,2.0,4.1585305599793205,OVCAR-4,3.0,1780,1490,1106,1106,PTGS2,gene,1.31471806912
1503.0,2.0,7.841196930438731,1490.0,2.0,4.1585305599793205,OVCAR-4,3.0,1780,1490,965,965,PDPK1,gene,2.84381249085932
1500.0,2.0,5.19019162088,1491.0,2.0,0.0288853820528,OVCAR-4,3.0,2587,1491,1209,1209,RRM2B,gene,0.0149662476728
1500.0,2.0,5.19019162088,1491.0,2.0,0.0288853820528,OVCAR-4,3.0,2587,1491,1208,1208,RRM2,gene,0.01391913438
1494.0,1.0,4.16792555723873,1493.0,2.0,2.96078954699408,OVCAR-4,2.555555555555556,1478,1493,118,118,BCL2,gene,2.91892446375408
1494.0,1.0,4.16792555723873,1493.0,2.0,2.96078954699408,OVCAR-4,2.555555555555556,1478,1493,821,821,MAPT,gene,0.04186508324
1495.0,1.0,1.29093228032,1502.0,3.0,4.835300947552648,OVCAR-4,2.2222222222222223,1905,1502,568,568,HDAC4,gene,0.15144385636
1495.0,1.0,1.29093228032,1502.0,3.0,4.835300947552648,OVCAR-4,2.2222222222222223,1905,1502,566,566,HDAC2,gene,0.743214473253298
1495.0,1.0,1.29093228032,1502.0,3.0,4.835300947552648,OVCAR-4,2.2222222222222223,1905,1502,565,565,HDAC1,gene,3.94064261793935
1504.0,4.0,17.609442331489042,1503.0,2.0,7.841196930438731,OVCAR-4,1.8888888888888888,70,1503,858,858,MTOR,gene,4.16792555723873
1504.0,4.0,17.609442331489042,1503.0,2.0,7.841196930438731,OVCAR-4,1.8888888888888888,70,1503,429,429,FGF2,gene,3.6732713732
1493.0,2.0,2.96078954699408,1501.0,2.0,2.96078954699408,OVCAR-4,1.7777777777777777,1960,1501,118,118,BCL2,gene,2.91892446375408
1493.0,2.0,2.96078954699408,1501.0,2.0,2.96078954699408,OVCAR-4,1.7777777777777777,1960,1501,821,821,MAPT,gene,0.04186508324
1506.0,3.0,4.789562739183823,1503.0,2.0,7.841196930438731,OVCAR-4,1.6666666666666667,2037,1503,429,429,FGF2,gene,3.6732713732
1506.0,3.0,4.789562739183823,1503.0,2.0,7.841196930438731,OVCAR-4,1.6666666666666667,2037,1503,858,858,MTOR,gene,4.16792555723873
1505.0,4.0,5.87734987943092,1490.0,2.0,4.1585305599793205,OVCAR-4,1.4444444444444444,1126,1490,1106,1106,PTGS2,gene,1.31471806912
