SpNotation,SignalingPath,Attention,cell_line_name,cell_line_num,mean_rank
sp5,B cell receptor signaling pathway,0.12621359573228152,SK-OV-3,34,1
sp14,GnRH signaling pathway,0.06601941945733979,SK-OV-3,34,2
sp24,NOD-like receptor signaling pathway,0.06410256575694934,SK-OV-3,34,3
sp32,RIG-I-like receptor signaling pathway,0.0636942691808917,SK-OV-3,34,4
sp11,Fc epsilon RI signaling pathway,0.056756758676162145,SK-OV-3,34,5
sp38,T cell receptor signaling pathway,0.0557251920514809,SK-OV-3,34,6
sp18,Hippo signaling pathway - multiple species,0.053278689351639326,SK-OV-3,34,7
sp40,TNF signaling pathway,0.04758064697399998,SK-OV-3,34,8
sp37,Sphingolipid signaling pathway,0.04365079527475168,SK-OV-3,34,9
sp9,ErbB signaling pathway,0.04341926829901269,SK-OV-3,34,10
sp36,Signaling pathways regulating pluripotency of stem cells,0.042523365826155124,SK-OV-3,34,11
sp30,Phospholipase D signaling pathway,0.0396678977012915,SK-OV-3,34,12
sp42,Toll-like receptor signaling pathway,0.03931034601142067,SK-OV-3,34,13
sp3,Adipocytokine signaling pathway,0.038062285129619365,SK-OV-3,34,14
sp6,C-type lectin receptor signaling pathway,0.03801478493959555,SK-OV-3,34,15
sp31,Prolactin signaling pathway,0.03769841427633596,SK-OV-3,34,16
sp43,VEGF signaling pathway,0.03613569406439526,SK-OV-3,34,17
sp20,Insulin signaling pathway,0.03497230049254154,SK-OV-3,34,18
sp23,NF-kappa B signaling pathway,0.02991886451349897,SK-OV-3,34,19
sp7,Calcium signaling pathway,0.02889554862333162,SK-OV-3,34,20
sp10,Estrogen signaling pathway,0.02863577971302508,SK-OV-3,34,21
sp39,TGF-beta signaling pathway,0.028294574474148043,SK-OV-3,34,22
sp1,AGE-RAGE signaling pathway in diabetic complications,0.02815622282396456,SK-OV-3,34,23
sp46,cGMP-PKG signaling pathway,0.02734571056318212,SK-OV-3,34,24
sp35,Relaxin signaling pathway,0.027156550580857277,SK-OV-3,34,25
sp27,Oxytocin signaling pathway,0.026946108768113465,SK-OV-3,34,26
sp16,Hedgehog signaling pathway,0.02681564284812289,SK-OV-3,34,27
sp13,Glucagon signaling pathway,0.025862069771623794,SK-OV-3,34,28
sp47,mTOR signaling pathway,0.02479500294589924,SK-OV-3,34,29
sp2,AMPK signaling pathway,0.024303306037100243,SK-OV-3,34,30
sp25,Neurotrophin signaling pathway,0.024084779455699406,SK-OV-3,34,31
sp29,PPAR signaling pathway,0.02325581476115196,SK-OV-3,34,32
sp15,HIF-1 signaling pathway,0.023169337278260267,SK-OV-3,34,33
sp19,IL-17 signaling pathway,0.021325210320533115,SK-OV-3,34,34
sp26,Notch signaling pathway,0.0204081638789306,SK-OV-3,34,35
sp4,Apelin signaling pathway,0.02011735200256453,SK-OV-3,34,36
sp12,FoxO signaling pathway,0.0197368423557689,SK-OV-3,34,37
sp41,Thyroid hormone signaling pathway,0.01935483929851902,SK-OV-3,34,38
sp34,Ras signaling pathway,0.019012676016604165,SK-OV-3,34,39
sp33,Rap1 signaling pathway,0.01891831798944127,SK-OV-3,34,40
sp48,p53 signaling pathway,0.018413598359793188,SK-OV-3,34,41
sp22,MAPK signaling pathway,0.018157808327297423,SK-OV-3,34,42
sp45,cAMP signaling pathway,0.016981132842543382,SK-OV-3,34,43
sp44,Wnt signaling pathway,0.016839706964714846,SK-OV-3,34,44
sp17,Hippo signaling pathway,0.016632809090791623,SK-OV-3,34,45
sp8,Chemokine signaling pathway,0.015523285353651212,SK-OV-3,34,46
sp28,PI3K-Akt signaling pathway,0.015519087306201487,SK-OV-3,34,47
sp21,JAK-STAT signaling pathway,0.012940528859102407,SK-OV-3,34,48
