"node_num","node_name","node_type","att_deg"
1,"ABL1","gene",0.290679512
2,"ABL2","gene",0.295107368
13,"ACTB","gene",7.378021414
21,"ADCY1","gene",2.074453932
22,"ADCY2","gene",2.346202792
23,"ADCY3","gene",1.874533228
24,"ADCY4","gene",1.822998254
25,"ADCY5","gene",1.821656448
26,"ADCY6","gene",1.766338594
27,"ADCY7","gene",1.778876198
28,"ADCY8","gene",2.110393726
29,"ADCY9","gene",1.814440992
42,"ADRB1","gene",0.331372808
43,"ADRB2","gene",0.305402376
49,"AKT1","gene",2.95647188
51,"AKT2","gene",2.598965512
65,"ARAP3","gene",0.451147808
68,"ARHGDIA","gene",0.374635794
69,"ARHGDIB","gene",0.460345694
70,"ARHGDIG","gene",0.460185036
71,"ARHGEF12","gene",0.4506968
76,"ATF4","gene",12.834969882
116,"BCAR1","gene",0.32466675
118,"BCL2","gene",0.5746351392
123,"BDKRB2","gene",0.336471138
124,"BDNF","gene",0.734962524
163,"CALM1","gene",0.29691237
164,"CALM2","gene",0.305229326
165,"CALM3","gene",16.717741996
166,"CALML3","gene",0.352306062
167,"CAMK1","gene",0.292712262
168,"CAMK1D","gene",0.290571686
169,"CAMK2A","gene",1.005659732
170,"CAMK2B","gene",1.001463738
171,"CAMK2D","gene",0.967429922
172,"CAMK2G","gene",0.960762606
173,"CAMK4","gene",0.638195206
197,"CCND1","gene",9.75586849
213,"CDC37","gene",0.483656732
214,"CDC42","gene",0.9684183968
228,"CHAD","gene",0.522272708
233,"CHRM1","gene",0.432170186
235,"CHUK","gene",1.798602898
239,"CNR1","gene",0.66903409
241,"COL1A1","gene",1.000234368
242,"COL1A2","gene",0.995362802
243,"COL2A1","gene",0.522238924
244,"COL4A1","gene",0.506052122
245,"COL4A2","gene",0.452185226
246,"COL4A3","gene",0.521956532
247,"COL4A4","gene",0.520728656
248,"COL6A2","gene",0.445930906
249,"COL6A3","gene",0.52193112
250,"COL9A1","gene",0.522235238
251,"COL9A2","gene",0.522213086
252,"COL9A3","gene",0.522024444
253,"COMP","gene",0.52226613
266,"CRK","gene",0.284889622
267,"CRKL","gene",5.112798257
269,"CSF1R","gene",0.224762182
270,"CSF3","gene",0.449643358
272,"CSNK1D","gene",0.40402714
273,"CSNK1E","gene",0.397978958
282,"CTNNA1","gene",0.397390338
283,"CTNNA2","gene",0.437428336
292,"CXCL1","gene",0.425940594
296,"CXCL2","gene",0.41211222
297,"CXCL3","gene",0.447333054
308,"DAAM1","gene",0.451986498
309,"DAAM2","gene",0.452742254
322,"DIAPH1","gene",0.381458974
337,"DRD2","gene",0.465020638
367,"EFNA1","gene",0.7174293904
368,"EFNA2","gene",0.744028634
369,"EFNA3","gene",0.735275226
370,"EFNA4","gene",0.697989869
371,"EFNA5","gene",0.723525806
372,"EGFR","gene",1.034599538
381,"EIF4E","gene",0.972405176
382,"EIF4E1B","gene",0.9908161
383,"EIF4E2","gene",0.963134414
384,"EIF4EBP1","gene",3.812782124
388,"ENAH","gene",0.533150954
