DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,att_deg
1495.0,1.0,0.0,1494.0,0.0,0.0,HCT-15,12.444444444444445,2605,1494,858,,,
1499.0,1.0,0.0,1505.0,0.0,0.0,HCT-15,6.444444444444445,237,1505,1145,,,
1499.0,1.0,0.0,1505.0,0.0,0.0,HCT-15,6.444444444444445,237,1505,1216,,,
1499.0,1.0,0.0,1505.0,0.0,0.0,HCT-15,6.444444444444445,237,1505,1217,,,
1499.0,1.0,0.0,1505.0,0.0,0.0,HCT-15,6.444444444444445,237,1505,1218,,,
1495.0,1.0,0.0,1502.0,3.0,12.312957897137267,HCT-15,5.666666666666667,1537,1502,565,565.0,PFN1,3.742436932425635
1495.0,1.0,0.0,1502.0,3.0,12.312957897137267,HCT-15,5.666666666666667,1537,1502,566,566.0,PFN2,4.124863551588097
1495.0,1.0,0.0,1502.0,3.0,12.312957897137267,HCT-15,5.666666666666667,1537,1502,568,568.0,PFN4,4.445657413123533
1499.0,1.0,0.0,1494.0,0.0,0.0,HCT-15,5.222222222222222,154,1494,858,,,
1495.0,1.0,0.0,1500.0,2.0,8.83453217061311,HCT-15,3.333333333333333,1381,1500,1,1.0,ABL1,0.0
1495.0,1.0,0.0,1500.0,2.0,8.83453217061311,HCT-15,3.333333333333333,1381,1500,707,707.0,RPS6KA2,8.83453217061311
1495.0,1.0,0.0,1491.0,0.0,0.0,HCT-15,2.6666666666666665,486,1491,1209,,,
1495.0,1.0,0.0,1491.0,0.0,0.0,HCT-15,2.6666666666666665,486,1491,1208,,,
1492.0,10.0,8.901984245340694,1506.0,3.0,12.312958064464672,HCT-15,2.0,1148,1506,565,565.0,PFN1,3.742436932425635
1492.0,10.0,8.901984245340694,1506.0,3.0,12.312958064464672,HCT-15,2.0,1148,1506,567,567.0,PFN3,4.4456575804509395
1492.0,10.0,8.901984245340694,1506.0,3.0,12.312958064464672,HCT-15,2.0,1148,1506,566,566.0,PFN2,4.124863551588097
