DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score
Paclitaxel,2.0,0.0,Tretinoin,0.0,0.0,DU-145,40.55555555555556
Paclitaxel,2.0,0.0,Celecoxib,0.0,0.0,DU-145,30.0
Docetaxel,2.0,0.0,Fulvestrant,1.0,19.78705300948637,DU-145,28.22222222222222
Everolimus,0.0,0.0,Paclitaxel,2.0,0.0,DU-145,22.11111111111111
Docetaxel,2.0,0.0,Tretinoin,0.0,0.0,DU-145,19.22222222222222
Fulvestrant,1.0,19.78705300948637,Everolimus,0.0,0.0,DU-145,15.77777777777778
Docetaxel,2.0,0.0,Celecoxib,0.0,0.0,DU-145,13.666666666666666
Paclitaxel,2.0,0.0,Nilotinib,2.0,8.311577436629285,DU-145,12.333333333333334
Vorinostat,3.0,12.991546244254877,Romidepsin,3.0,12.991546461780505,DU-145,11.77777777777778
Vorinostat,3.0,12.991546244254877,Cladribine,0.0,0.0,DU-145,10.11111111111111
Mitotane,1.0,19.78705300948637,Everolimus,0.0,0.0,DU-145,10.11111111111111
Docetaxel,2.0,0.0,Paclitaxel,2.0,0.0,DU-145,9.77777777777778
Fulvestrant,1.0,19.78705300948637,Tretinoin,0.0,0.0,DU-145,7.555555555555555
Mitotane,1.0,19.78705300948637,Docetaxel,2.0,0.0,DU-145,6.0
Paclitaxel,2.0,0.0,Sirolimus,1.0,3.3910641882304398,DU-145,5.0
Romidepsin,3.0,12.991546461780505,Paclitaxel,2.0,0.0,DU-145,5.0
Docetaxel,2.0,0.0,Sirolimus,1.0,3.3910641882304398,DU-145,3.6666666666666665
Romidepsin,3.0,12.991546461780505,Cladribine,0.0,0.0,DU-145,3.2222222222222223
Fulvestrant,1.0,19.78705300948637,Romidepsin,3.0,12.991546461780505,DU-145,3.111111111111111
Fulvestrant,1.0,19.78705300948637,Vorinostat,3.0,12.991546244254877,DU-145,2.4444444444444446
