DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,node_type,att_deg
1501.0,1.0,0.628665492,1505.0,0.0,0.0,BT-549,38.11111111111112,2294,1505,1217,,,,
1501.0,1.0,0.628665492,1505.0,0.0,0.0,BT-549,38.11111111111112,2294,1505,1216,,,,
1501.0,1.0,0.628665492,1505.0,0.0,0.0,BT-549,38.11111111111112,2294,1505,1145,,,,
1501.0,1.0,0.628665492,1505.0,0.0,0.0,BT-549,38.11111111111112,2294,1505,1218,,,,
1501.0,1.0,0.628665492,1490.0,0.0,0.0,BT-549,27.88888888888889,1744,1490,965,,,,
1501.0,1.0,0.628665492,1490.0,0.0,0.0,BT-549,27.88888888888889,1744,1490,1106,,,,
1493.0,1.0,0.628665492,1505.0,0.0,0.0,BT-549,25.11111111111111,1684,1505,1145,,,,
1493.0,1.0,0.628665492,1505.0,0.0,0.0,BT-549,25.11111111111111,1684,1505,1216,,,,
1493.0,1.0,0.628665492,1505.0,0.0,0.0,BT-549,25.11111111111111,1684,1505,1217,,,,
1493.0,1.0,0.628665492,1505.0,0.0,0.0,BT-549,25.11111111111111,1684,1505,1218,,,,
1495.0,1.0,0.245423202,1494.0,1.0,1.266293984,BT-549,23.33333333333333,1104,1494,858,858.0,MTOR,gene,1.266293984
1501.0,1.0,0.628665492,1500.0,1.0,0.205686448,BT-549,19.55555555555556,323,1500,1,,,,
1501.0,1.0,0.628665492,1500.0,1.0,0.205686448,BT-549,19.55555555555556,323,1500,707,707.0,KIT,gene,0.205686448
1493.0,1.0,0.628665492,1490.0,0.0,0.0,BT-549,15.444444444444445,1515,1490,965,,,,
1493.0,1.0,0.628665492,1490.0,0.0,0.0,BT-549,15.444444444444445,1515,1490,1106,,,,
1499.0,1.0,0.245423202,1494.0,1.0,1.266293984,BT-549,14.666666666666666,1491,1494,858,858.0,MTOR,gene,1.266293984
1494.0,1.0,1.266293984,1501.0,1.0,0.628665492,BT-549,11.11111111111111,827,1501,821,,,,
1494.0,1.0,1.266293984,1501.0,1.0,0.628665492,BT-549,11.11111111111111,827,1501,118,118.0,BCL2,gene,0.628665492
1493.0,1.0,0.628665492,1500.0,1.0,0.205686448,BT-549,10.77777777777778,2176,1500,1,,,,
1493.0,1.0,0.628665492,1500.0,1.0,0.205686448,BT-549,10.77777777777778,2176,1500,707,707.0,KIT,gene,0.205686448
