DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,node_type,att_deg
1499.0,1.0,0.819316936,1505.0,0.0,0.0,CAKI-1,5.555555555555555,1011,1499,401,401.0,ESR1,gene,0.819316936
1499.0,1.0,0.819316936,1505.0,0.0,0.0,CAKI-1,5.555555555555555,1011,1499,980,,,,
1504.0,2.0,4.70700137,1505.0,0.0,0.0,CAKI-1,4.222222222222222,703,1504,1399,,,,
1504.0,2.0,4.70700137,1505.0,0.0,0.0,CAKI-1,4.222222222222222,703,1504,1106,,,,
1504.0,2.0,4.70700137,1505.0,0.0,0.0,CAKI-1,4.222222222222222,703,1504,885,885.0,NFKB1,gene,4.31441032
1504.0,2.0,4.70700137,1505.0,0.0,0.0,CAKI-1,4.222222222222222,703,1504,439,439.0,FGFR2,gene,0.39259105
1499.0,1.0,0.819316936,1493.0,1.0,0.883032184,CAKI-1,2.4444444444444446,596,1499,980,,,,
1499.0,1.0,0.819316936,1493.0,1.0,0.883032184,CAKI-1,2.4444444444444446,596,1499,401,401.0,ESR1,gene,0.819316936
1499.0,1.0,0.819316936,1491.0,0.0,0.0,CAKI-1,2.111111111111111,2237,1499,401,401.0,ESR1,gene,0.819316936
1499.0,1.0,0.819316936,1491.0,0.0,0.0,CAKI-1,2.111111111111111,2237,1499,980,,,,
1495.0,1.0,0.819316936,1502.0,0.0,0.0,CAKI-1,2.0,789,1495,401,401.0,ESR1,gene,0.819316936
1499.0,1.0,0.819316936,1494.0,0.0,0.0,CAKI-1,0.1111111111111111,1474,1499,401,401.0,ESR1,gene,0.819316936
1499.0,1.0,0.819316936,1494.0,0.0,0.0,CAKI-1,0.1111111111111111,1474,1499,980,,,,
1504.0,2.0,4.70700137,1503.0,1.0,4.349707548,CAKI-1,0.1111111111111111,10,1504,1399,,,,
1504.0,2.0,4.70700137,1503.0,1.0,4.349707548,CAKI-1,0.1111111111111111,10,1504,1106,,,,
1504.0,2.0,4.70700137,1503.0,1.0,4.349707548,CAKI-1,0.1111111111111111,10,1504,885,885.0,NFKB1,gene,4.31441032
1504.0,2.0,4.70700137,1503.0,1.0,4.349707548,CAKI-1,0.1111111111111111,10,1504,439,439.0,FGFR2,gene,0.39259105
1495.0,1.0,0.819316936,1491.0,0.0,0.0,CAKI-1,-1.0,457,1495,401,401.0,ESR1,gene,0.819316936
1499.0,1.0,0.819316936,1492.0,5.0,2.535170192,CAKI-1,-1.4444444444444444,842,1499,401,401.0,ESR1,gene,0.819316936
1499.0,1.0,0.819316936,1492.0,5.0,2.535170192,CAKI-1,-1.4444444444444444,842,1499,980,,,,
1504.0,2.0,4.70700137,1499.0,1.0,0.819316936,CAKI-1,-2.333333333333333,1203,1504,1399,,,,
1504.0,2.0,4.70700137,1499.0,1.0,0.819316936,CAKI-1,-2.333333333333333,1203,1504,1106,,,,
1504.0,2.0,4.70700137,1499.0,1.0,0.819316936,CAKI-1,-2.333333333333333,1203,1504,439,439.0,FGFR2,gene,0.39259105
1504.0,2.0,4.70700137,1499.0,1.0,0.819316936,CAKI-1,-2.333333333333333,1203,1504,885,885.0,NFKB1,gene,4.31441032
1495.0,1.0,0.819316936,1505.0,0.0,0.0,CAKI-1,-2.7777777777777777,593,1495,401,401.0,ESR1,gene,0.819316936
1495.0,1.0,0.819316936,1492.0,5.0,2.535170192,CAKI-1,-2.7777777777777777,418,1495,401,401.0,ESR1,gene,0.819316936
1504.0,2.0,4.70700137,1501.0,1.0,0.883032184,CAKI-1,-2.888888888888889,1412,1504,439,439.0,FGFR2,gene,0.39259105
1504.0,2.0,4.70700137,1501.0,1.0,0.883032184,CAKI-1,-2.888888888888889,1412,1504,885,885.0,NFKB1,gene,4.31441032
1504.0,2.0,4.70700137,1501.0,1.0,0.883032184,CAKI-1,-2.888888888888889,1412,1504,1106,,,,
1504.0,2.0,4.70700137,1501.0,1.0,0.883032184,CAKI-1,-2.888888888888889,1412,1504,1399,,,,
1495.0,1.0,0.819316936,1490.0,0.0,0.0,CAKI-1,-4.222222222222222,905,1495,401,401.0,ESR1,gene,0.819316936
1495.0,1.0,0.819316936,1506.0,0.0,0.0,CAKI-1,-4.333333333333333,1970,1495,401,401.0,ESR1,gene,0.819316936
1499.0,1.0,0.819316936,1490.0,0.0,0.0,CAKI-1,-5.444444444444445,1931,1499,401,401.0,ESR1,gene,0.819316936
1499.0,1.0,0.819316936,1490.0,0.0,0.0,CAKI-1,-5.444444444444445,1931,1499,980,,,,
1495.0,1.0,0.819316936,1501.0,1.0,0.883032184,CAKI-1,-6.222222222222222,2597,1495,401,401.0,ESR1,gene,0.819316936
1495.0,1.0,0.819316936,1503.0,1.0,4.349707548,CAKI-1,-6.666666666666667,1438,1495,401,401.0,ESR1,gene,0.819316936
1499.0,1.0,0.819316936,1503.0,1.0,4.349707548,CAKI-1,-7.333333333333333,2460,1499,980,,,,
1499.0,1.0,0.819316936,1503.0,1.0,4.349707548,CAKI-1,-7.333333333333333,2460,1499,401,401.0,ESR1,gene,0.819316936
1495.0,1.0,0.819316936,1500.0,1.0,0.234493134,CAKI-1,-8.11111111111111,1878,1495,401,401.0,ESR1,gene,0.819316936
1504.0,2.0,4.70700137,1491.0,0.0,0.0,CAKI-1,-8.666666666666666,587,1504,439,439.0,FGFR2,gene,0.39259105
1504.0,2.0,4.70700137,1491.0,0.0,0.0,CAKI-1,-8.666666666666666,587,1504,885,885.0,NFKB1,gene,4.31441032
1504.0,2.0,4.70700137,1491.0,0.0,0.0,CAKI-1,-8.666666666666666,587,1504,1106,,,,
1504.0,2.0,4.70700137,1491.0,0.0,0.0,CAKI-1,-8.666666666666666,587,1504,1399,,,,
1496.0,1.0,0.94296617,1497.0,0.0,0.0,CAKI-1,-8.777777777777779,1383,1496,372,372.0,EGFR,gene,0.94296617
1504.0,2.0,4.70700137,1493.0,1.0,0.883032184,CAKI-1,-11.444444444444445,2333,1504,1399,,,,
1504.0,2.0,4.70700137,1493.0,1.0,0.883032184,CAKI-1,-11.444444444444445,2333,1504,439,439.0,FGFR2,gene,0.39259105
1504.0,2.0,4.70700137,1493.0,1.0,0.883032184,CAKI-1,-11.444444444444445,2333,1504,885,885.0,NFKB1,gene,4.31441032
1504.0,2.0,4.70700137,1493.0,1.0,0.883032184,CAKI-1,-11.444444444444445,2333,1504,1106,,,,
1499.0,1.0,0.819316936,1500.0,1.0,0.234493134,CAKI-1,-13.555555555555555,1544,1499,980,,,,
1499.0,1.0,0.819316936,1500.0,1.0,0.234493134,CAKI-1,-13.555555555555555,1544,1499,401,401.0,ESR1,gene,0.819316936
1498.0,0.0,0.0,1497.0,0.0,0.0,CAKI-1,-13.666666666666666,2465,1498,980,,,,
