DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score
Docetaxel,2.0,27.674487269340446,Tretinoin,4.0,48.63446462330224,SW-620,13.88888888888889
Docetaxel,2.0,27.674487269340446,Fulvestrant,1.0,10.337523948842641,SW-620,13.77777777777778
Fulvestrant,1.0,10.337523948842641,Everolimus,1.0,0.08919572479494382,SW-620,12.77777777777778
Docetaxel,2.0,27.674487269340446,Celecoxib,2.0,22.26148787949827,SW-620,12.22222222222222
Paclitaxel,2.0,27.674487269340446,Tretinoin,4.0,48.63446462330224,SW-620,11.22222222222222
Everolimus,1.0,0.08919572479494382,Paclitaxel,2.0,27.674487269340446,SW-620,10.11111111111111
Paclitaxel,2.0,27.674487269340446,Celecoxib,2.0,22.26148787949827,SW-620,8.777777777777779
Docetaxel,2.0,27.674487269340446,Nilotinib,2.0,2.556567858525784,SW-620,7.888888888888889
Sirolimus,2.0,1.8958397799124884,Mitotane,2.0,11.355462546717664,SW-620,7.888888888888889
Fulvestrant,1.0,10.337523948842641,Romidepsin,3.0,5.947785895634147,SW-620,7.222222222222222
Mitotane,2.0,11.355462546717664,Everolimus,1.0,0.08919572479494382,SW-620,6.333333333333333
Gefitinib,1.0,0.197162758436292,Lenalidomide,1.0,11.832354791480274,SW-620,6.0
Megestrol acetate,1.0,1.0179385978750235,Gefitinib,1.0,0.197162758436292,SW-620,5.888888888888889
Mitotane,2.0,11.355462546717664,Docetaxel,2.0,27.674487269340446,SW-620,5.444444444444445
Mitotane,2.0,11.355462546717664,Tretinoin,4.0,48.63446462330224,SW-620,5.333333333333333
Paclitaxel,2.0,27.674487269340446,Nilotinib,2.0,2.556567858525784,SW-620,5.222222222222222
Docetaxel,2.0,27.674487269340446,Sirolimus,2.0,1.8958397799124884,SW-620,4.666666666666667
Thalidomide,4.0,19.050954411852985,Sirolimus,2.0,1.8958397799124884,SW-620,4.0
Romidepsin,3.0,5.947785895634147,Paclitaxel,2.0,27.674487269340446,SW-620,4.0
Vorinostat,3.0,5.998427030122255,Sirolimus,2.0,1.8958397799124884,SW-620,3.4444444444444446
Everolimus,1.0,0.08919572479494382,Docetaxel,2.0,27.674487269340446,SW-620,2.555555555555556
Sirolimus,2.0,1.8958397799124884,Nilotinib,2.0,2.556567858525784,SW-620,2.4444444444444446
Romidepsin,3.0,5.947785895634147,Nilotinib,2.0,2.556567858525784,SW-620,2.333333333333333
Paclitaxel,2.0,27.674487269340446,Sirolimus,2.0,1.8958397799124884,SW-620,1.7777777777777777
Sirolimus,2.0,1.8958397799124884,Tretinoin,4.0,48.63446462330224,SW-620,1.6666666666666667
Mitotane,2.0,11.355462546717664,Paclitaxel,2.0,27.674487269340446,SW-620,1.5555555555555556
Romidepsin,3.0,5.947785895634147,Sirolimus,2.0,1.8958397799124884,SW-620,1.3333333333333333
Fulvestrant,1.0,10.337523948842641,Vorinostat,3.0,5.998427030122255,SW-620,1.0
Mitotane,2.0,11.355462546717664,Nilotinib,2.0,2.556567858525784,SW-620,0.8888888888888888
Everolimus,1.0,0.08919572479494382,Vorinostat,3.0,5.998427030122255,SW-620,0.6666666666666666
Dasatinib,12.0,54.34880780092948,Sirolimus,2.0,1.8958397799124884,SW-620,0.6666666666666666
Romidepsin,3.0,5.947785895634147,Docetaxel,2.0,27.674487269340446,SW-620,0.3333333333333333
Thalidomide,4.0,19.050954411852985,Cladribine,2.0,0.2629549278904003,SW-620,0.3333333333333333
Fulvestrant,1.0,10.337523948842641,Cladribine,2.0,0.2629549278904003,SW-620,0.3333333333333333
Everolimus,1.0,0.08919572479494382,Romidepsin,3.0,5.947785895634147,SW-620,0.2222222222222222
Everolimus,1.0,0.08919572479494382,Sirolimus,2.0,1.8958397799124884,SW-620,0.1111111111111111
Sirolimus,2.0,1.8958397799124884,Celecoxib,2.0,22.26148787949827,SW-620,-0.1111111111111111
Dasatinib,12.0,54.34880780092948,Docetaxel,2.0,27.674487269340446,SW-620,-0.1111111111111111
Dasatinib,12.0,54.34880780092948,Paclitaxel,2.0,27.674487269340446,SW-620,-0.1111111111111111
Everolimus,1.0,0.08919572479494382,Nilotinib,2.0,2.556567858525784,SW-620,-0.3333333333333333
Docetaxel,2.0,27.674487269340446,Cladribine,2.0,0.2629549278904003,SW-620,-0.6666666666666666
Mitotane,2.0,11.355462546717664,Dasatinib,12.0,54.34880780092948,SW-620,-0.6666666666666666
Cladribine,2.0,0.2629549278904003,Celecoxib,2.0,22.26148787949827,SW-620,-0.7777777777777778
Dasatinib,12.0,54.34880780092948,Celecoxib,2.0,22.26148787949827,SW-620,-1.0
Dasatinib,12.0,54.34880780092948,Nilotinib,2.0,2.556567858525784,SW-620,-1.0
Mitotane,2.0,11.355462546717664,Cladribine,2.0,0.2629549278904003,SW-620,-1.1111111111111112
Dasatinib,12.0,54.34880780092948,Romidepsin,3.0,5.947785895634147,SW-620,-1.1111111111111112
Fulvestrant,1.0,10.337523948842641,Sirolimus,2.0,1.8958397799124884,SW-620,-1.2222222222222223
Docetaxel,2.0,27.674487269340446,Paclitaxel,2.0,27.674487269340446,SW-620,-1.3333333333333333
Mitotane,2.0,11.355462546717664,Sirolimus,2.0,1.8958397799124884,SW-620,-1.4444444444444444
Dasatinib,12.0,54.34880780092948,Tretinoin,4.0,48.63446462330224,SW-620,-1.6666666666666667
Everolimus,1.0,0.08919572479494382,Dasatinib,12.0,54.34880780092948,SW-620,-1.6666666666666667
Fulvestrant,1.0,10.337523948842641,Dasatinib,12.0,54.34880780092948,SW-620,-1.7777777777777777
Fulvestrant,1.0,10.337523948842641,Tretinoin,4.0,48.63446462330224,SW-620,-1.7777777777777777
Thalidomide,4.0,19.050954411852985,Paclitaxel,2.0,27.674487269340446,SW-620,-1.7777777777777777
Dasatinib,12.0,54.34880780092948,Vorinostat,3.0,5.998427030122255,SW-620,-1.8888888888888888
Paclitaxel,2.0,27.674487269340446,Cladribine,2.0,0.2629549278904003,SW-620,-2.0
Everolimus,1.0,0.08919572479494382,Celecoxib,2.0,22.26148787949827,SW-620,-2.0
Everolimus,1.0,0.08919572479494382,Tretinoin,4.0,48.63446462330224,SW-620,-2.2222222222222223
Thalidomide,4.0,19.050954411852985,Mitotane,2.0,11.355462546717664,SW-620,-2.2222222222222223
Romidepsin,3.0,5.947785895634147,Cladribine,2.0,0.2629549278904003,SW-620,-2.333333333333333
Sirolimus,2.0,1.8958397799124884,Cladribine,2.0,0.2629549278904003,SW-620,-2.4444444444444446
Romidepsin,3.0,5.947785895634147,Celecoxib,2.0,22.26148787949827,SW-620,-2.4444444444444446
Everolimus,1.0,0.08919572479494382,Cladribine,2.0,0.2629549278904003,SW-620,-2.7777777777777777
Vorinostat,3.0,5.998427030122255,Romidepsin,3.0,5.947785895634147,SW-620,-2.888888888888889
Vorinostat,3.0,5.998427030122255,Docetaxel,2.0,27.674487269340446,SW-620,-3.111111111111111
