DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,node_type,att_deg
1501.0,2.0,2.5856920533739878,1505.0,4.0,5.73759265985202,NCI-H460,32.111111111111114,1022,1501,821,821,MAPT,gene,0.039658469398328
1501.0,2.0,2.5856920533739878,1505.0,4.0,5.73759265985202,NCI-H460,32.111111111111114,1022,1501,118,118,BCL2,gene,2.54603358397566
1501.0,2.0,2.5856920533739878,1490.0,2.0,3.88064722841146,NCI-H460,24.11111111111111,2251,1501,118,118,BCL2,gene,2.54603358397566
1501.0,2.0,2.5856920533739878,1490.0,2.0,3.88064722841146,NCI-H460,24.11111111111111,2251,1501,821,821,MAPT,gene,0.039658469398328
1493.0,2.0,2.5856920533739878,1505.0,4.0,5.73759265985202,NCI-H460,18.77777777777778,836,1493,118,118,BCL2,gene,2.54603358397566
1493.0,2.0,2.5856920533739878,1505.0,4.0,5.73759265985202,NCI-H460,18.77777777777778,836,1493,821,821,MAPT,gene,0.039658469398328
1499.0,2.0,1.30490085750572,1493.0,2.0,2.5856920533739878,NCI-H460,18.11111111111111,853,1499,401,401,ESR1,gene,1.18425280149972
1499.0,2.0,1.30490085750572,1493.0,2.0,2.5856920533739878,NCI-H460,18.11111111111111,853,1499,980,980,PGR,gene,0.120648056006
1501.0,2.0,2.5856920533739878,1503.0,2.0,7.424365754792479,NCI-H460,13.22222222222222,961,1501,821,821,MAPT,gene,0.039658469398328
1501.0,2.0,2.5856920533739878,1503.0,2.0,7.424365754792479,NCI-H460,13.22222222222222,961,1501,118,118,BCL2,gene,2.54603358397566
1494.0,1.0,4.08303151215248,1493.0,2.0,2.5856920533739878,NCI-H460,11.22222222222222,1176,1494,858,858,MTOR,gene,4.08303151215248
1493.0,2.0,2.5856920533739878,1490.0,2.0,3.88064722841146,NCI-H460,10.0,1909,1493,821,821,MAPT,gene,0.039658469398328
1493.0,2.0,2.5856920533739878,1490.0,2.0,3.88064722841146,NCI-H460,10.0,1909,1493,118,118,BCL2,gene,2.54603358397566
1495.0,1.0,1.18425280149972,1502.0,3.0,1.3621966599821942,NCI-H460,9.444444444444445,499,1495,401,401,ESR1,gene,1.18425280149972
1493.0,2.0,2.5856920533739878,1500.0,2.0,5.9773150804799995,NCI-H460,8.777777777777779,122,1493,118,118,BCL2,gene,2.54603358397566
1493.0,2.0,2.5856920533739878,1500.0,2.0,5.9773150804799995,NCI-H460,8.777777777777779,122,1493,821,821,MAPT,gene,0.039658469398328
1493.0,2.0,2.5856920533739878,1503.0,2.0,7.424365754792479,NCI-H460,7.777777777777778,1316,1493,118,118,BCL2,gene,2.54603358397566
1493.0,2.0,2.5856920533739878,1503.0,2.0,7.424365754792479,NCI-H460,7.777777777777778,1316,1493,821,821,MAPT,gene,0.039658469398328
1495.0,1.0,1.18425280149972,1494.0,1.0,4.08303151215248,NCI-H460,7.333333333333333,1228,1495,401,401,ESR1,gene,1.18425280149972
1494.0,1.0,4.08303151215248,1501.0,2.0,2.5856920533739878,NCI-H460,5.333333333333333,406,1494,858,858,MTOR,gene,4.08303151215248
1506.0,3.0,1.3438624069944072,1502.0,3.0,1.3621966599821942,NCI-H460,5.222222222222222,611,1506,566,566,HDAC2,gene,0.525984047630295
1506.0,3.0,1.3438624069944072,1502.0,3.0,1.3621966599821942,NCI-H460,5.222222222222222,611,1506,565,565,HDAC1,gene,0.698991088331899
1506.0,3.0,1.3438624069944072,1502.0,3.0,1.3621966599821942,NCI-H460,5.222222222222222,611,1506,567,567,HDAC3,gene,0.118887271032213
1499.0,2.0,1.30490085750572,1494.0,1.0,4.08303151215248,NCI-H460,4.0,2326,1499,401,401,ESR1,gene,1.18425280149972
