SpNotation,SignalingPath,Attention,cell_line_name,cell_line_num,mean_rank
sp5,B cell receptor signaling pathway,0.15128724805507243,SR,36,1
sp24,NOD-like receptor signaling pathway,0.10005321167395852,SR,36,2
sp14,GnRH signaling pathway,0.09138909999025421,SR,36,3
sp11,Fc epsilon RI signaling pathway,0.07241550338703702,SR,36,4
sp32,RIG-I-like receptor signaling pathway,0.06929381890423728,SR,36,5
sp40,TNF signaling pathway,0.06284247483682241,SR,36,6
sp38,T cell receptor signaling pathway,0.05931378401770369,SR,36,7
sp9,ErbB signaling pathway,0.0519240657967213,SR,36,8
sp42,Toll-like receptor signaling pathway,0.048599089953362054,SR,36,9
sp18,Hippo signaling pathway - multiple species,0.04759238841037734,SR,36,10
sp37,Sphingolipid signaling pathway,0.04725098067668448,SR,36,11
sp46,cGMP-PKG signaling pathway,0.04568117410128277,SR,36,12
sp30,Phospholipase D signaling pathway,0.0446906915959274,SR,36,13
sp20,Insulin signaling pathway,0.040023400126905084,SR,36,14
sp23,NF-kappa B signaling pathway,0.039603064540230756,SR,36,15
sp10,Estrogen signaling pathway,0.03622864136372468,SR,36,16
sp6,C-type lectin receptor signaling pathway,0.03598250348282608,SR,36,17
sp36,Signaling pathways regulating pluripotency of stem cells,0.03595011225776835,SR,36,18
sp39,TGF-beta signaling pathway,0.03557322908855768,SR,36,19
sp43,VEGF signaling pathway,0.035340980308938036,SR,36,20
sp3,Adipocytokine signaling pathway,0.034879243606302616,SR,36,21
sp12,FoxO signaling pathway,0.03428984626752425,SR,36,22
sp7,Calcium signaling pathway,0.0335868481875202,SR,36,23
sp31,Prolactin signaling pathway,0.031727279467202704,SR,36,24
sp16,Hedgehog signaling pathway,0.029517192634193088,SR,36,25
sp47,mTOR signaling pathway,0.028700212260457443,SR,36,26
sp1,AGE-RAGE signaling pathway in diabetic complications,0.028401773172499985,SR,36,27
sp35,Relaxin signaling pathway,0.0282119731842506,SR,36,28
sp25,Neurotrophin signaling pathway,0.028052405780645023,SR,36,29
sp4,Apelin signaling pathway,0.02557932579387755,SR,36,30
sp15,HIF-1 signaling pathway,0.025260882112238092,SR,36,31
sp33,Rap1 signaling pathway,0.021977090097434412,SR,36,32
sp2,AMPK signaling pathway,0.021482609662295486,SR,36,33
sp27,Oxytocin signaling pathway,0.020766917223491225,SR,36,34
sp26,Notch signaling pathway,0.020387826555034,SR,36,35
sp13,Glucagon signaling pathway,0.01891686805876072,SR,36,36
sp29,PPAR signaling pathway,0.018525194203081064,SR,36,37
sp48,p53 signaling pathway,0.018486121791263146,SR,36,38
sp34,Ras signaling pathway,0.017963853567908146,SR,36,39
sp17,Hippo signaling pathway,0.01786733601984895,SR,36,40
sp28,PI3K-Akt signaling pathway,0.017352039909918328,SR,36,41
sp22,MAPK signaling pathway,0.017019947984355285,SR,36,42
sp19,IL-17 signaling pathway,0.016943068322837825,SR,36,43
sp45,cAMP signaling pathway,0.016841478583518837,SR,36,44
sp41,Thyroid hormone signaling pathway,0.01566169632361069,SR,36,45
sp44,Wnt signaling pathway,0.015622874146308786,SR,36,46
sp8,Chemokine signaling pathway,0.015550970894160944,SR,36,47
sp21,JAK-STAT signaling pathway,0.009345430886050408,SR,36,48
