DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score
Fulvestrant,1.0,10.942633683593233,Everolimus,1.0,0.08936112561844352,UO-31,23.666666666666668
Mitotane,2.0,12.084969803997923,Everolimus,1.0,0.08936112561844352,UO-31,13.11111111111111
Vorinostat,3.0,6.317875565472791,Cladribine,2.0,0.20370053066394678,UO-31,8.555555555555555
Fulvestrant,1.0,10.942633683593233,Dasatinib,12.0,42.808360121284196,UO-31,7.0
Sirolimus,2.0,2.328187457354345,Celecoxib,2.0,21.662823204172717,UO-31,6.888888888888889
Vorinostat,3.0,6.317875565472791,Sirolimus,2.0,2.328187457354345,UO-31,6.444444444444445
Dasatinib,12.0,42.808360121284196,Celecoxib,2.0,21.662823204172717,UO-31,6.444444444444445
Everolimus,1.0,0.08936112561844352,Tretinoin,4.0,50.585770307185044,UO-31,6.111111111111111
Dasatinib,12.0,42.808360121284196,Tretinoin,4.0,50.585770307185044,UO-31,5.555555555555555
Sirolimus,2.0,2.328187457354345,Mitotane,2.0,12.084969803997923,UO-31,5.555555555555555
Sirolimus,2.0,2.328187457354345,Tretinoin,4.0,50.585770307185044,UO-31,5.444444444444445
Paclitaxel,2.0,20.156913094060087,Celecoxib,2.0,21.662823204172717,UO-31,5.0
Everolimus,1.0,0.08936112561844352,Celecoxib,2.0,21.662823204172717,UO-31,4.555555555555555
Fulvestrant,1.0,10.942633683593233,Romidepsin,3.0,6.338226717559178,UO-31,4.333333333333333
Paclitaxel,2.0,20.156913094060087,Sirolimus,2.0,2.328187457354345,UO-31,4.111111111111111
Paclitaxel,2.0,20.156913094060087,Tretinoin,4.0,50.585770307185044,UO-31,4.0
Everolimus,1.0,0.08936112561844352,Sirolimus,2.0,2.328187457354345,UO-31,3.888888888888889
Dasatinib,12.0,42.808360121284196,Paclitaxel,2.0,20.156913094060087,UO-31,3.6666666666666665
Mitotane,2.0,12.084969803997923,Dasatinib,12.0,42.808360121284196,UO-31,2.888888888888889
Mitotane,2.0,12.084969803997923,Tretinoin,4.0,50.585770307185044,UO-31,2.7777777777777777
Dasatinib,12.0,42.808360121284196,Sirolimus,2.0,2.328187457354345,UO-31,2.333333333333333
Everolimus,1.0,0.08936112561844352,Dasatinib,12.0,42.808360121284196,UO-31,2.0
Romidepsin,3.0,6.338226717559178,Sirolimus,2.0,2.328187457354345,UO-31,1.8888888888888888
Docetaxel,2.0,20.156913094060087,Tretinoin,4.0,50.585770307185044,UO-31,1.8888888888888888
Romidepsin,3.0,6.338226717559178,Cladribine,2.0,0.20370053066394678,UO-31,1.6666666666666667
Vorinostat,3.0,6.317875565472791,Docetaxel,2.0,20.156913094060087,UO-31,0.6666666666666666
Docetaxel,2.0,20.156913094060087,Celecoxib,2.0,21.662823204172717,UO-31,0.6666666666666666
Everolimus,1.0,0.08936112561844352,Romidepsin,3.0,6.338226717559178,UO-31,0.3333333333333333
Dasatinib,12.0,42.808360121284196,Docetaxel,2.0,20.156913094060087,UO-31,0.2222222222222222
Docetaxel,2.0,20.156913094060087,Cladribine,2.0,0.20370053066394678,UO-31,0.1111111111111111
Everolimus,1.0,0.08936112561844352,Vorinostat,3.0,6.317875565472791,UO-31,0.0
Dasatinib,12.0,42.808360121284196,Romidepsin,3.0,6.338226717559178,UO-31,-0.1111111111111111
Vorinostat,3.0,6.317875565472791,Celecoxib,2.0,21.662823204172717,UO-31,-0.2222222222222222
Everolimus,1.0,0.08936112561844352,Cladribine,2.0,0.20370053066394678,UO-31,-0.3333333333333333
Fulvestrant,1.0,10.942633683593233,Vorinostat,3.0,6.317875565472791,UO-31,-0.4444444444444444
Docetaxel,2.0,20.156913094060087,Fulvestrant,1.0,10.942633683593233,UO-31,-0.5555555555555556
Sirolimus,2.0,2.328187457354345,Nilotinib,2.0,2.0833658862385804,UO-31,-0.6666666666666666
Megestrol acetate,1.0,1.142336120404691,Gefitinib,1.0,0.2998842368918818,UO-31,-0.7777777777777778
Fulvestrant,1.0,10.942633683593233,Paclitaxel,2.0,20.156913094060087,UO-31,-0.8888888888888888
Fulvestrant,1.0,10.942633683593233,Sirolimus,2.0,2.328187457354345,UO-31,-0.8888888888888888
Romidepsin,3.0,6.338226717559178,Docetaxel,2.0,20.156913094060087,UO-31,-1.3333333333333333
Vorinostat,3.0,6.317875565472791,Tretinoin,4.0,50.585770307185044,UO-31,-1.5555555555555556
Everolimus,1.0,0.08936112561844352,Paclitaxel,2.0,20.156913094060087,UO-31,-1.6666666666666667
Fulvestrant,1.0,10.942633683593233,Cladribine,2.0,0.20370053066394678,UO-31,-1.6666666666666667
Fulvestrant,1.0,10.942633683593233,Tretinoin,4.0,50.585770307185044,UO-31,-1.6666666666666667
Romidepsin,3.0,6.338226717559178,Paclitaxel,2.0,20.156913094060087,UO-31,-1.7777777777777777
Romidepsin,3.0,6.338226717559178,Tretinoin,4.0,50.585770307185044,UO-31,-1.8888888888888888
Docetaxel,2.0,20.156913094060087,Paclitaxel,2.0,20.156913094060087,UO-31,-2.0
Cladribine,2.0,0.20370053066394678,Celecoxib,2.0,21.662823204172717,UO-31,-2.0
Nilotinib,2.0,2.0833658862385804,Tretinoin,4.0,50.585770307185044,UO-31,-2.2222222222222223
Nilotinib,2.0,2.0833658862385804,Mitotane,2.0,12.084969803997923,UO-31,-2.2222222222222223
Everolimus,1.0,0.08936112561844352,Docetaxel,2.0,20.156913094060087,UO-31,-2.2222222222222223
Sirolimus,2.0,2.328187457354345,Cladribine,2.0,0.20370053066394678,UO-31,-2.333333333333333
Everolimus,1.0,0.08936112561844352,Nilotinib,2.0,2.0833658862385804,UO-31,-2.6666666666666665
Fulvestrant,1.0,10.942633683593233,Nilotinib,2.0,2.0833658862385804,UO-31,-2.888888888888889
Nilotinib,2.0,2.0833658862385804,Celecoxib,2.0,21.662823204172717,UO-31,-3.0
Vorinostat,3.0,6.317875565472791,Romidepsin,3.0,6.338226717559178,UO-31,-3.0
Nilotinib,2.0,2.0833658862385804,Cladribine,2.0,0.20370053066394678,UO-31,-3.0
Romidepsin,3.0,6.338226717559178,Celecoxib,2.0,21.662823204172717,UO-31,-3.111111111111111
Paclitaxel,2.0,20.156913094060087,Cladribine,2.0,0.20370053066394678,UO-31,-3.333333333333333
Megestrol acetate,1.0,1.142336120404691,Lenalidomide,1.0,11.63694974983163,UO-31,-3.333333333333333
Vorinostat,3.0,6.317875565472791,Paclitaxel,2.0,20.156913094060087,UO-31,-3.4444444444444446
Dasatinib,12.0,42.808360121284196,Vorinostat,3.0,6.317875565472791,UO-31,-3.555555555555556
Tretinoin,4.0,50.585770307185044,Cladribine,2.0,0.20370053066394678,UO-31,-3.888888888888889
Mitotane,2.0,12.084969803997923,Nilotinib,2.0,2.0833658862385804,UO-31,-4.111111111111111
Mitotane,2.0,12.084969803997923,Sirolimus,2.0,2.328187457354345,UO-31,-4.222222222222222
Vorinostat,3.0,6.317875565472791,Nilotinib,2.0,2.0833658862385804,UO-31,-4.333333333333333
Fulvestrant,1.0,10.942633683593233,Celecoxib,2.0,21.662823204172717,UO-31,-4.444444444444445
Tretinoin,4.0,50.585770307185044,Celecoxib,2.0,21.662823204172717,UO-31,-4.444444444444445
Dasatinib,12.0,42.808360121284196,Cladribine,2.0,0.20370053066394678,UO-31,-4.555555555555555
Mitotane,2.0,12.084969803997923,Cladribine,2.0,0.20370053066394678,UO-31,-4.777777777777778
Mitotane,2.0,12.084969803997923,Docetaxel,2.0,20.156913094060087,UO-31,-4.777777777777778
Docetaxel,2.0,20.156913094060087,Sirolimus,2.0,2.328187457354345,UO-31,-5.0
