DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score
Fulvestrant,1.0,1.25059392949007,Everolimus,1.0,3.91696083212665,IGROV1,31.11111111111111
Paclitaxel,2.0,2.3223883393927,Celecoxib,2.0,3.86537704246099,IGROV1,17.444444444444443
Sirolimus,2.0,8.291117044906649,Mitotane,2.0,1.37150711485407,IGROV1,14.666666666666666
Paclitaxel,2.0,2.3223883393927,Tretinoin,4.0,5.81968979446643,IGROV1,13.555555555555555
Dasatinib,12.0,21.10601968033765,Celecoxib,2.0,3.86537704246099,IGROV1,13.11111111111111
Docetaxel,2.0,2.3223883393927,Tretinoin,4.0,5.81968979446643,IGROV1,12.88888888888889
Sirolimus,2.0,8.291117044906649,Tretinoin,4.0,5.81968979446643,IGROV1,10.555555555555555
Romidepsin,3.0,3.86805921242007,Celecoxib,2.0,3.86537704246099,IGROV1,9.555555555555555
Docetaxel,2.0,2.3223883393927,Celecoxib,2.0,3.86537704246099,IGROV1,8.444444444444445
Fulvestrant,1.0,1.25059392949007,Dasatinib,12.0,21.10601968033765,IGROV1,7.333333333333333
Mitotane,2.0,1.37150711485407,Docetaxel,2.0,2.3223883393927,IGROV1,6.777777777777778
Dasatinib,12.0,21.10601968033765,Tretinoin,4.0,5.81968979446643,IGROV1,6.666666666666667
Paclitaxel,2.0,2.3223883393927,Sirolimus,2.0,8.291117044906649,IGROV1,5.555555555555555
Paclitaxel,2.0,2.3223883393927,Nilotinib,2.0,4.603283797798801,IGROV1,5.111111111111111
Everolimus,1.0,3.91696083212665,Sirolimus,2.0,8.291117044906649,IGROV1,5.0
Sirolimus,2.0,8.291117044906649,Celecoxib,2.0,3.86537704246099,IGROV1,4.777777777777778
Dasatinib,12.0,21.10601968033765,Sirolimus,2.0,8.291117044906649,IGROV1,3.888888888888889
Romidepsin,3.0,3.86805921242007,Tretinoin,4.0,5.81968979446643,IGROV1,3.4444444444444446
Dasatinib,12.0,21.10601968033765,Paclitaxel,2.0,2.3223883393927,IGROV1,3.4444444444444446
Romidepsin,3.0,3.86805921242007,Docetaxel,2.0,2.3223883393927,IGROV1,3.4444444444444446
Everolimus,1.0,3.91696083212665,Cladribine,2.0,0.03201432878,IGROV1,3.333333333333333
Docetaxel,2.0,2.3223883393927,Nilotinib,2.0,4.603283797798801,IGROV1,2.6666666666666665
Tretinoin,4.0,5.81968979446643,Cladribine,2.0,0.03201432878,IGROV1,2.333333333333333
Fulvestrant,1.0,1.25059392949007,Romidepsin,3.0,3.86805921242007,IGROV1,2.0
Paclitaxel,2.0,2.3223883393927,Cladribine,2.0,0.03201432878,IGROV1,1.6666666666666667
Vorinostat,3.0,3.8572819199941413,Romidepsin,3.0,3.86805921242007,IGROV1,1.3333333333333333
Mitotane,2.0,1.37150711485407,Dasatinib,12.0,21.10601968033765,IGROV1,1.2222222222222223
Dasatinib,12.0,21.10601968033765,Vorinostat,3.0,3.8572819199941413,IGROV1,1.2222222222222223
Everolimus,1.0,3.91696083212665,Vorinostat,3.0,3.8572819199941413,IGROV1,1.1111111111111112
Vorinostat,3.0,3.8572819199941413,Cladribine,2.0,0.03201432878,IGROV1,1.1111111111111112
Romidepsin,3.0,3.86805921242007,Nilotinib,2.0,4.603283797798801,IGROV1,0.8888888888888888
Fulvestrant,1.0,1.25059392949007,Vorinostat,3.0,3.8572819199941413,IGROV1,0.8888888888888888
Everolimus,1.0,3.91696083212665,Docetaxel,2.0,2.3223883393927,IGROV1,0.7777777777777778
Docetaxel,2.0,2.3223883393927,Fulvestrant,1.0,1.25059392949007,IGROV1,0.4444444444444444
Mitotane,2.0,1.37150711485407,Tretinoin,4.0,5.81968979446643,IGROV1,0.4444444444444444
Megestrol acetate,1.0,0.120913185364,Gefitinib,1.0,7.850184299798,IGROV1,0.3333333333333333
Docetaxel,2.0,2.3223883393927,Cladribine,2.0,0.03201432878,IGROV1,0.2222222222222222
Fulvestrant,1.0,1.25059392949007,Tretinoin,4.0,5.81968979446643,IGROV1,0.2222222222222222
Fulvestrant,1.0,1.25059392949007,Nilotinib,2.0,4.603283797798801,IGROV1,0.1111111111111111
Mitotane,2.0,1.37150711485407,Nilotinib,2.0,4.603283797798801,IGROV1,0.0
Vorinostat,3.0,3.8572819199941413,Docetaxel,2.0,2.3223883393927,IGROV1,0.0
Everolimus,1.0,3.91696083212665,Dasatinib,12.0,21.10601968033765,IGROV1,-0.6666666666666666
Everolimus,1.0,3.91696083212665,Paclitaxel,2.0,2.3223883393927,IGROV1,-0.8888888888888888
Fulvestrant,1.0,1.25059392949007,Sirolimus,2.0,8.291117044906649,IGROV1,-1.2222222222222223
Nilotinib,2.0,4.603283797798801,Tretinoin,4.0,5.81968979446643,IGROV1,-1.3333333333333333
Mitotane,2.0,1.37150711485407,Celecoxib,2.0,3.86537704246099,IGROV1,-1.4444444444444444
Everolimus,1.0,3.91696083212665,Celecoxib,2.0,3.86537704246099,IGROV1,-1.6666666666666667
Fulvestrant,1.0,1.25059392949007,Cladribine,2.0,0.03201432878,IGROV1,-1.6666666666666667
Fulvestrant,1.0,1.25059392949007,Paclitaxel,2.0,2.3223883393927,IGROV1,-1.8888888888888888
Vorinostat,3.0,3.8572819199941413,Tretinoin,4.0,5.81968979446643,IGROV1,-1.8888888888888888
Dasatinib,12.0,21.10601968033765,Nilotinib,2.0,4.603283797798801,IGROV1,-2.4444444444444446
Romidepsin,3.0,3.86805921242007,Paclitaxel,2.0,2.3223883393927,IGROV1,-2.555555555555556
Gefitinib,1.0,7.850184299798,Lenalidomide,1.0,1.13682353264,IGROV1,-2.888888888888889
Docetaxel,2.0,2.3223883393927,Paclitaxel,2.0,2.3223883393927,IGROV1,-2.888888888888889
Vorinostat,3.0,3.8572819199941413,Celecoxib,2.0,3.86537704246099,IGROV1,-3.111111111111111
Tretinoin,4.0,5.81968979446643,Celecoxib,2.0,3.86537704246099,IGROV1,-3.4444444444444446
Romidepsin,3.0,3.86805921242007,Cladribine,2.0,0.03201432878,IGROV1,-3.4444444444444446
Romidepsin,3.0,3.86805921242007,Sirolimus,2.0,8.291117044906649,IGROV1,-3.555555555555556
Mitotane,2.0,1.37150711485407,Sirolimus,2.0,8.291117044906649,IGROV1,-3.888888888888889
Cladribine,2.0,0.03201432878,Celecoxib,2.0,3.86537704246099,IGROV1,-4.111111111111111
Nilotinib,2.0,4.603283797798801,Celecoxib,2.0,3.86537704246099,IGROV1,-4.222222222222222
Vorinostat,3.0,3.8572819199941413,Sirolimus,2.0,8.291117044906649,IGROV1,-4.444444444444445
Dasatinib,12.0,21.10601968033765,Docetaxel,2.0,2.3223883393927,IGROV1,-4.444444444444445
Mitotane,2.0,1.37150711485407,Everolimus,1.0,3.91696083212665,IGROV1,-4.555555555555555
Mitotane,2.0,1.37150711485407,Cladribine,2.0,0.03201432878,IGROV1,-4.888888888888889
Dasatinib,12.0,21.10601968033765,Cladribine,2.0,0.03201432878,IGROV1,-5.0
Dasatinib,12.0,21.10601968033765,Romidepsin,3.0,3.86805921242007,IGROV1,-5.0
Nilotinib,2.0,4.603283797798801,Mitotane,2.0,1.37150711485407,IGROV1,-5.222222222222222
