SpNotation,SignalingPath,Attention,cell_line_name,cell_line_num,mean_rank
sp5,B cell receptor signaling pathway,0.12939541507714283,UO-31,42,1
sp32,RIG-I-like receptor signaling pathway,0.06677913926234566,UO-31,42,2
sp14,GnRH signaling pathway,0.06601941922475726,UO-31,42,3
sp24,NOD-like receptor signaling pathway,0.06479824041633225,UO-31,42,4
sp18,Hippo signaling pathway - multiple species,0.05774372113924049,UO-31,42,5
sp11,Fc epsilon RI signaling pathway,0.056756759088459445,UO-31,42,6
sp38,T cell receptor signaling pathway,0.05561186825302969,UO-31,42,7
sp40,TNF signaling pathway,0.047163004254305065,UO-31,42,8
sp9,ErbB signaling pathway,0.04513600472986323,UO-31,42,9
sp37,Sphingolipid signaling pathway,0.04365079501590701,UO-31,42,10
sp42,Toll-like receptor signaling pathway,0.04236085957763792,UO-31,42,11
sp39,TGF-beta signaling pathway,0.04175375762305712,UO-31,42,12
sp6,C-type lectin receptor signaling pathway,0.040267244829858745,UO-31,42,13
sp30,Phospholipase D signaling pathway,0.03990656988986885,UO-31,42,14
sp36,Signaling pathways regulating pluripotency of stem cells,0.039544218686632986,UO-31,42,15
sp3,Adipocytokine signaling pathway,0.03836082549300588,UO-31,42,16
sp31,Prolactin signaling pathway,0.03769841402773808,UO-31,42,17
sp20,Insulin signaling pathway,0.03676090633346677,UO-31,42,18
sp43,VEGF signaling pathway,0.03613569441547196,UO-31,42,19
sp7,Calcium signaling pathway,0.03136363253058087,UO-31,42,20
sp29,PPAR signaling pathway,0.030586572862740212,UO-31,42,21
sp23,NF-kappa B signaling pathway,0.029759737548516452,UO-31,42,22
sp10,Estrogen signaling pathway,0.0286357793916855,UO-31,42,23
sp1,AGE-RAGE signaling pathway in diabetic complications,0.02815622236095563,UO-31,42,24
sp16,Hedgehog signaling pathway,0.02789948249966018,UO-31,42,25
sp35,Relaxin signaling pathway,0.02715655090953566,UO-31,42,26
sp27,Oxytocin signaling pathway,0.0269461086074505,UO-31,42,27
sp46,cGMP-PKG signaling pathway,0.026827334372446013,UO-31,42,28
sp13,Glucagon signaling pathway,0.025862069774344066,UO-31,42,29
sp2,AMPK signaling pathway,0.02538318439452278,UO-31,42,30
sp47,mTOR signaling pathway,0.024403119903700313,UO-31,42,31
sp25,Neurotrophin signaling pathway,0.024084779153479466,UO-31,42,32
sp15,HIF-1 signaling pathway,0.022769826968046806,UO-31,42,33
sp19,IL-17 signaling pathway,0.021163512455575274,UO-31,42,34
sp4,Apelin signaling pathway,0.0201173521676111,UO-31,42,35
sp33,Rap1 signaling pathway,0.01955330405177705,UO-31,42,36
sp34,Ras signaling pathway,0.019460908443998042,UO-31,42,37
sp41,Thyroid hormone signaling pathway,0.01935483912920191,UO-31,42,38
sp22,MAPK signaling pathway,0.01868941280811697,UO-31,42,39
sp12,FoxO signaling pathway,0.01865514725333276,UO-31,42,40
sp26,Notch signaling pathway,0.018283025556666648,UO-31,42,41
sp48,p53 signaling pathway,0.018098470006618225,UO-31,42,42
sp44,Wnt signaling pathway,0.01655202467999186,UO-31,42,43
sp17,Hippo signaling pathway,0.016533637262610562,UO-31,42,44
sp45,cAMP signaling pathway,0.016489563009414374,UO-31,42,45
sp28,PI3K-Akt signaling pathway,0.016068775139721908,UO-31,42,46
sp8,Chemokine signaling pathway,0.015523285484518562,UO-31,42,47
sp21,JAK-STAT signaling pathway,0.013203407249234328,UO-31,42,48
