SpNotation,SignalingPath,Attention,cell_line_name,cell_line_num,sum_rank
sp28,PI3K-Akt signaling pathway,83.95965486353595,ACHN,3,1
sp7,Calcium signaling pathway,53.79297548797997,ACHN,3,2
sp22,MAPK signaling pathway,49.38472929616276,ACHN,3,3
sp33,Rap1 signaling pathway,46.54818417892505,ACHN,3,4
sp34,Ras signaling pathway,44.267837848031974,ACHN,3,5
sp47,mTOR signaling pathway,27.976691891293783,ACHN,3,6
sp36,Signaling pathways regulating pluripotency of stem cells,27.760187837699988,ACHN,3,7
sp21,JAK-STAT signaling pathway,26.810422142703974,ACHN,3,8
sp35,Relaxin signaling pathway,23.417057185199987,ACHN,3,9
sp17,Hippo signaling pathway,23.32793628790909,ACHN,3,10
sp45,cAMP signaling pathway,22.30909270819198,ACHN,3,11
sp24,NOD-like receptor signaling pathway,22.209762516614376,ACHN,3,12
sp46,cGMP-PKG signaling pathway,21.363589169787993,ACHN,3,13
sp4,Apelin signaling pathway,21.128511421505987,ACHN,3,14
sp14,GnRH signaling pathway,20.876414523439998,ACHN,3,15
sp44,Wnt signaling pathway,20.70993724912398,ACHN,3,16
sp20,Insulin signaling pathway,20.18120447993899,ACHN,3,17
sp5,B cell receptor signaling pathway,19.863258959399996,ACHN,3,18
sp30,Phospholipase D signaling pathway,18.646120966289992,ACHN,3,19
sp10,Estrogen signaling pathway,18.440899612493993,ACHN,3,20
sp38,T cell receptor signaling pathway,17.150476871919995,ACHN,3,21
sp37,Sphingolipid signaling pathway,16.972550796403993,ACHN,3,22
sp31,Prolactin signaling pathway,16.381378134085995,ACHN,3,23
sp9,ErbB signaling pathway,15.687762362279996,ACHN,3,24
sp39,TGF-beta signaling pathway,15.586481805059993,ACHN,3,25
sp19,IL-17 signaling pathway,14.884109314759995,ACHN,3,26
sp12,FoxO signaling pathway,14.086779057199994,ACHN,3,27
sp8,Chemokine signaling pathway,14.062481251809983,ACHN,3,28
sp42,Toll-like receptor signaling pathway,13.476405243439997,ACHN,3,29
sp15,HIF-1 signaling pathway,13.33627027422694,ACHN,3,30
sp25,Neurotrophin signaling pathway,13.270152539483991,ACHN,3,31
sp40,TNF signaling pathway,12.820765213879998,ACHN,3,32
sp13,Glucagon signaling pathway,12.26186129420219,ACHN,3,33
sp27,Oxytocin signaling pathway,12.140400242245692,ACHN,3,34
sp11,Fc epsilon RI signaling pathway,12.104570985559997,ACHN,3,35
sp6,C-type lectin receptor signaling pathway,12.025720224027994,ACHN,3,36
sp1,AGE-RAGE signaling pathway in diabetic complications,11.328107687439992,ACHN,3,37
sp2,AMPK signaling pathway,11.043668246157992,ACHN,3,38
sp41,Thyroid hormone signaling pathway,10.18306745264604,ACHN,3,39
sp43,VEGF signaling pathway,10.133771187779997,ACHN,3,40
sp23,NF-kappa B signaling pathway,9.584470035919995,ACHN,3,41
sp32,RIG-I-like receptor signaling pathway,8.3238412556,ACHN,3,42
sp16,Hedgehog signaling pathway,8.217818217399996,ACHN,3,43
sp3,Adipocytokine signaling pathway,6.850890379739996,ACHN,3,44
sp29,PPAR signaling pathway,6.656760370947993,ACHN,3,45
sp26,Notch signaling pathway,5.866908521939995,ACHN,3,46
sp18,Hippo signaling pathway - multiple species,5.222367363499998,ACHN,3,47
sp48,p53 signaling pathway,3.272022527621998,ACHN,3,48
