DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,att_deg
1499.0,1.0,19.27617869051073,1493.0,2.0,0.0,LOX IMVI,19.33333333333333,1207,1493,118,118.0,CNTFR,0.0
1499.0,1.0,19.27617869051073,1493.0,2.0,0.0,LOX IMVI,19.33333333333333,1207,1493,821,821.0,WNT3,0.0
1493.0,2.0,0.0,1495.0,1.0,19.27617869051073,LOX IMVI,17.88888888888889,2284,1495,401,401.0,ITGB1,19.27617869051073
1493.0,2.0,0.0,1490.0,0.0,0.0,LOX IMVI,16.88888888888889,1373,1490,965,,,
1493.0,2.0,0.0,1490.0,0.0,0.0,LOX IMVI,16.88888888888889,1373,1490,1106,,,
1495.0,1.0,19.27617869051073,1494.0,0.0,0.0,LOX IMVI,15.88888888888889,1773,1494,858,,,
1493.0,2.0,0.0,1505.0,0.0,0.0,LOX IMVI,15.444444444444445,1422,1505,1217,,,
1493.0,2.0,0.0,1505.0,0.0,0.0,LOX IMVI,15.444444444444445,1422,1505,1218,,,
1493.0,2.0,0.0,1505.0,0.0,0.0,LOX IMVI,15.444444444444445,1422,1505,1145,,,
1493.0,2.0,0.0,1505.0,0.0,0.0,LOX IMVI,15.444444444444445,1422,1505,1216,,,
1493.0,2.0,0.0,1500.0,2.0,8.773879834456258,LOX IMVI,13.77777777777778,1576,1500,707,707.0,RPS6KA2,8.773879834456258
1493.0,2.0,0.0,1500.0,2.0,8.773879834456258,LOX IMVI,13.77777777777778,1576,1500,1,1.0,ABL1,0.0
1501.0,2.0,0.0,1505.0,0.0,0.0,LOX IMVI,12.333333333333334,2763,1505,1218,,,
1501.0,2.0,0.0,1505.0,0.0,0.0,LOX IMVI,12.333333333333334,2763,1505,1145,,,
1501.0,2.0,0.0,1505.0,0.0,0.0,LOX IMVI,12.333333333333334,2763,1505,1216,,,
1501.0,2.0,0.0,1505.0,0.0,0.0,LOX IMVI,12.333333333333334,2763,1505,1217,,,
1504.0,1.0,0.0,1501.0,2.0,0.0,LOX IMVI,10.22222222222222,401,1501,118,118.0,CNTFR,0.0
1504.0,1.0,0.0,1501.0,2.0,0.0,LOX IMVI,10.22222222222222,401,1501,821,821.0,WNT3,0.0
