"node_num","node_name","node_type","att_deg"
14,"ACTG1","gene",7.36143815
21,"ADCY1","gene",2.299493024
22,"ADCY2","gene",2.831766656
23,"ADCY3","gene",2.225770002
24,"ADCY4","gene",2.314626088
25,"ADCY5","gene",2.01542978
26,"ADCY6","gene",1.92897655
27,"ADCY7","gene",2.258294912
28,"ADCY8","gene",2.297929952
29,"ADCY9","gene",2.229254186
31,"ADCYAP1R1","gene",0.28899351
34,"ADORA2A","gene",0.86750222
35,"ADORA2B","gene",0.57316503
42,"ADRB1","gene",0.58048746
43,"ADRB2","gene",0.589177752
45,"AGTR1","gene",1.245792344
49,"AKT1","gene",2.734832946
51,"AKT2","gene",2.779424274
65,"ARAP3","gene",0.401422348
68,"ARHGDIA","gene",0.349835146
69,"ARHGDIB","gene",0.384955518
70,"ARHGDIG","gene",0.423589426
71,"ARHGEF12","gene",0.432837722
76,"ATF4","gene",13.61922721
118,"BCL2","gene",0.745231526
165,"CALM3","gene",4.975986354
169,"CAMK2A","gene",0.75077073
170,"CAMK2B","gene",0.751893906
171,"CAMK2D","gene",0.723135706
172,"CAMK2G","gene",0.71477181
173,"CAMK4","gene",0.848080448
184,"CASR","gene",1.868893318
197,"CCND1","gene",2.4452960162
213,"CDC37","gene",0.42486407
214,"CDC42","gene",2.546948494
228,"CHAD","gene",0.48239762
233,"CHRM1","gene",1.010253292
234,"CHRM3","gene",0.283593758
239,"CNR1","gene",0.341409762
241,"COL1A1","gene",0.481682558
242,"COL1A2","gene",0.481747698
243,"COL2A1","gene",0.482292368
244,"COL4A1","gene",0.396201588
245,"COL4A2","gene",1.058158302
246,"COL4A3","gene",0.4790189
247,"COL4A4","gene",0.47120088
248,"COL6A2","gene",0.4505982
249,"COL6A3","gene",0.481491452
250,"COL9A1","gene",0.48233552
251,"COL9A2","gene",0.42147
252,"COL9A3","gene",0.482209326
253,"COMP","gene",0.482306016
308,"DAAM1","gene",0.401368568
309,"DAAM2","gene",0.41258571
322,"DIAPH1","gene",0.251723592
336,"DRD1","gene",0.580515064
337,"DRD2","gene",0.640379082
338,"DRD5","gene",0.582469756
360,"EDN1","gene",5.675145932
363,"EDNRB","gene",0.451963678
381,"EIF4E","gene",0.405662792
382,"EIF4E1B","gene",0.414406654
383,"EIF4E2","gene",0.399685264
384,"EIF4EBP1","gene",2.371818178
388,"ENAH","gene",0.532884952
407,"EVL","gene",0.532884932
410,"F2R","gene",0.690284316
423,"FFAR2","gene",0.299045072
452,"FN1","gene",0.433580068
458,"FOXO1","gene",0.366239846
459,"FOXO3","gene",0.364471532
483,"GABBR1","gene",0.508842434
484,"GABBR2","gene",0.509883534
485,"GADD45A","gene",1.92630334
491,"GCGR","gene",0.469041044
501,"GHSR","gene",0.299097616
505,"GLP1R","gene",0.289433234
506,"GNA11","gene",0.826289916
507,"GNA12","gene",0.83029312
508,"GNA13","gene",0.82892031
511,"GNAI1","gene",0.39313184
512,"GNAI2","gene",1.497116766
513,"GNAI3","gene",0.39463014
516,"GNAQ","gene",2.776697804
517,"GNAS","gene",27.104327892
518,"GNB1","gene",0.370989974
519,"GNB2","gene",29.411660142
520,"GNB3","gene",0.4279993
521,"GNB4","gene",0.412885046
522,"GNB5","gene",0.422047548
523,"GNG10","gene",0.408360582
524,"GNG11","gene",0.371376362
525,"GNG13","gene",0.427360298
526,"GNG4","gene",0.42721061
527,"GNG5","gene",0.72244782
528,"GNG7","gene",0.426106636
529,"GNG8","gene",0.42719274
530,"GNGT2","gene",0.427634796
550,"GRM1","gene",0.253445998
557,"GSK3B","gene",0.21306333
562,"HBEGF","gene",0.208706278
563,"HCAR1","gene",0.298813218
588,"HRAS","gene",0.56776924
590,"HRH2","gene",0.291577572
591,"HSP90AA1","gene",0.81686993
592,"HSP90AB1","gene",3.240319538
593,"HSP90B1","gene",0.413508832
599,"HSPA8","gene",1.034610472
600,"HTR1A","gene",0.29813786
601,"HTR1B","gene",0.299116816
602,"HTR1E","gene",0.29890558
603,"HTR1F","gene",0.298944426
605,"HTR5A","gene",0.2922601
606,"HTR6","gene",0.581442518
607,"HTR7","gene",0.673532928
609,"ID1","gene",3.57645084
621,"IKBKB","gene",0.449709226
665,"ITGA1","gene",0.475437114
666,"ITGA11","gene",0.48149144
667,"ITGA2","gene",0.481491452
668,"ITGA3","gene",0.411230688
669,"ITGA4","gene",0.482190322
670,"ITGA5","gene",0.47874668
671,"ITGA6","gene",0.481159656
672,"ITGA7","gene",0.481064616
673,"ITGA9","gene",0.482196154
674,"ITGAV","gene",3.1120387898
675,"ITGB1","gene",21.127001048
677,"ITGB3","gene",0.410724956
678,"ITGB4","gene",0.468672902
679,"ITGB5","gene",0.422360844
680,"ITGB8","gene",0.419574778
690,"JUN","gene",1.099228394
711,"KRAS","gene",0.5801614348
722,"LAMA1","gene",0.479107148
723,"LAMA2","gene",0.481923166
724,"LAMA3","gene",0.406468134
725,"LAMA4","gene",0.481491428
726,"LAMA5","gene",0.408934988
727,"LAMB1","gene",0.40622359
728,"LAMB2","gene",0.42446419
729,"LAMB3","gene",0.429829246
730,"LAMC1","gene",0.405633306
731,"LAMC2","gene",0.405852766
732,"LAMC3","gene",0.48154851
734,"LAT","gene",3.910455092
751,"LHCGR","gene",0.289540648
760,"LPAR1","gene",0.713103916
761,"LPAR2","gene",0.69143945
762,"LPAR3","gene",0.712579482
763,"LPAR5","gene",0.714189272
772,"LTBP1","gene",0.659497402
781,"MAP2K1","gene",3.565458851
782,"MAP2K2","gene",1.336893338
783,"MAP2K3","gene",0.366891974
784,"MAP2K4","gene",0.3897505
785,"MAP2K5","gene",1.01493652
786,"MAP2K6","gene",0.398276992
787,"MAP2K7","gene",0.37576042
788,"MAP3K1","gene",0.30262009
794,"MAP3K4","gene",0.400917436
802,"MAPK1","gene",2.286708414
803,"MAPK11","gene",0.359099202
804,"MAPK12","gene",0.360371194
805,"MAPK13","gene",0.359071722
806,"MAPK14","gene",0.307753052
808,"MAPK3","gene",2.301032741
811,"MAPK7","gene",2.229801284
812,"MAPK8","gene",1.200876146
816,"MAPK9","gene",1.361624562
818,"MAPKAPK2","gene",0.816296446
819,"MAPKAPK3","gene",0.41337535
825,"MC2R","gene",0.287896568
848,"MKNK1","gene",0.422774706
849,"MKNK2","gene",0.407463832
852,"MMP2","gene",0.655846286
855,"MRAS","gene",0.36347746
858,"MTOR","gene",1.350503744
864,"MYL6","gene",0.498895506
865,"MYL6B","gene",0.532885752
866,"MYL9","gene",3.547533798
867,"MYLK","gene",0.481195224
868,"MYLK3","gene",0.48452901
870,"NCK1","gene",0.210201926
871,"NCK2","gene",1.662779152
881,"NFATC1","gene",1.027636454
882,"NFATC2","gene",1.028816488
883,"NFATC3","gene",1.039204318
884,"NFATC4","gene",0.762028808
885,"NFKB1","gene",1.7410117492
887,"NFKBIA","gene",1.845390752
890,"NGFR","gene",0.408287668
902,"NOS3","gene",2.23775613
904,"NOTCH3","gene",0.243897714
907,"NPPB","gene",2.622704314
909,"NPR1","gene",0.811794146
914,"NPY1R","gene",0.298157384
916,"NR4A1","gene",0.992608278
937,"OXTR","gene",0.574804544
938,"P2RY1","gene",0.284989618
939,"PAK1","gene",1.450176678
940,"PAK2","gene",0.844805098
941,"PAK4","gene",0.28210904
942,"PAK6","gene",0.733958616
953,"PDE3B","gene",1.96951584
974,"PFN1","gene",0.496317332
975,"PFN2","gene",0.532884932
976,"PFN3","gene",0.532884952
977,"PFN4","gene",0.532884924
991,"PIK3CA","gene",2.188993246
992,"PIK3CD","gene",2.20134532
993,"PIK3R1","gene",2.18137631
994,"PIK3R2","gene",2.213244146
995,"PIK3R3","gene",2.143413018
997,"PIK3R5","gene",0.797882886
1001,"PKM","gene",1.428840188
1002,"PKN1","gene",1.92239472
1009,"PLAT","gene",1.128470656
1011,"PLCB1","gene",2.527190224
1012,"PLCB2","gene",2.57962271
1013,"PLCB3","gene",3.433047074
1014,"PLCB4","gene",2.291779066
1015,"PLCD1","gene",0.267175009
1016,"PLCD3","gene",0.233166124
1017,"PLCE1","gene",0.262140436
1018,"PLCG1","gene",2.282880124
1019,"PLCG2","gene",1.251868074
1020,"PLD1","gene",0.736993354
1021,"PLD2","gene",0.72306199
1040,"PPP1CA","gene",0.568445764
1041,"PPP1CB","gene",0.602475283
1042,"PPP1CC","gene",0.638694804
1043,"PPP1R12A","gene",0.895723984
1047,"PPP1R3B","gene",0.234895906
1048,"PPP1R3C","gene",0.238923258
1049,"PPP1R3D","gene",0.238709204
1050,"PPP1R3E","gene",0.238621013
1051,"PPP2CA","gene",0.23579402
1052,"PPP2CB","gene",0.443939304
1053,"PPP2R1A","gene",1.92476332
1063,"PPP3CA","gene",0.275411314
1064,"PPP3CC","gene",0.276721688
1065,"PPP3R1","gene",2.032345732
1066,"PPP3R2","gene",0.283592106
1069,"PREX1","gene",0.33965569
1072,"PRKAA1","gene",0.361002554
1073,"PRKAA2","gene",0.364275888
1074,"PRKAB1","gene",0.362108394
1075,"PRKAB2","gene",0.36065371
1076,"PRKACA","gene",2.136216174
1077,"PRKACB","gene",2.20565734
1078,"PRKACG","gene",2.253481266
1079,"PRKAG1","gene",0.359666382
1080,"PRKAG2","gene",0.36075675
1081,"PRKAG3","gene",0.367368976
1085,"PRKCE","gene",0.370335902
1105,"PTGER2","gene",0.289353534
1107,"PTK2","gene",0.417791376
1108,"PTK2B","gene",0.28204466
1119,"PYGB","gene",0.2558925
1120,"PYGL","gene",0.23303297
1121,"PYGM","gene",0.271244862
1129,"RAC1","gene",13.791158688
1130,"RAC3","gene",0.907579942
1131,"RAF1","gene",1.29807511
1151,"RASGRF1","gene",0.366824632
1152,"RASGRF2","gene",0.366811382
1170,"RELA","gene",1.71411507
1172,"RELN","gene",0.481898722
1180,"RHEB","gene",2.729211015
1181,"RHOA","gene",15.091194448
1191,"ROCK1","gene",2.8956322
1192,"ROCK2","gene",1.357208324
1196,"RPS6","gene",4.110532782
1197,"RPS6KA1","gene",0.817115808
1198,"RPS6KA2","gene",0.816239736
1199,"RPS6KA4","gene",0.824565126
1200,"RPS6KA5","gene",1.329769252
1201,"RPS6KB1","gene",3.231966094
1202,"RPS6KB2","gene",2.635531184
1206,"RRAS","gene",1.223155958
1207,"RRAS2","gene",0.361269506
1236,"SERPINE1","gene",4.538060278
1282,"SMAD1","gene",0.922390894
1283,"SMAD2","gene",0.783829964
1284,"SMAD3","gene",1.594063466
1285,"SMAD4","gene",1.425937734
1286,"SMAD5","gene",0.86263986
1289,"SMAD9","gene",0.942225464
1314,"SRC","gene",0.325151818
1318,"SSTR2","gene",0.298363722
1319,"SSTR5","gene",0.298509022
1324,"STAT5A","gene",0.78730736
1325,"STAT5B","gene",0.533901259
1331,"STK3","gene",0.532876518
1336,"SUGT1","gene",0.530887072
1373,"TGFB1","gene",0.44372164
1374,"TGFB3","gene",0.715274552
1375,"TGFBR1","gene",1.526856302
1380,"THBS1","gene",1.449042548
1381,"THBS3","gene",0.48061945
1382,"THBS4","gene",0.4822778
1385,"THRA","gene",0.532884752
1396,"TLR2","gene",0.805574626
1408,"TNXB","gene",0.482307032
1427,"TSC1","gene",0.947841295
1428,"TSC2","gene",0.858821722
1429,"TSHR","gene",0.289417364
1444,"VASP","gene",0.532884952
1445,"VAV2","gene",1.871740088
1446,"VAV3","gene",2.036875022
1454,"VIPR2","gene",0.28975556
1479,"YWHAE","gene",1.02594702
1484,"ZAP70","gene",1.663521266
