SpNotation,SignalingPath,Attention,cell_line_name,cell_line_num,sum_rank
sp28,PI3K-Akt signaling pathway,261.0000078879126,ACHN,3,1
sp22,MAPK signaling pathway,220.0000063309188,ACHN,3,2
sp34,Ras signaling pathway,171.00000630964786,ACHN,3,3
sp33,Rap1 signaling pathway,170.00000495413437,ACHN,3,4
sp45,cAMP signaling pathway,162.00000659010186,ACHN,3,5
sp7,Calcium signaling pathway,135.00000492357992,ACHN,3,6
sp44,Wnt signaling pathway,133.00000550837387,ACHN,3,7
sp17,Hippo signaling pathway,131.00000544261692,ACHN,3,8
sp47,mTOR signaling pathway,127.00000376893692,ACHN,3,9
sp8,Chemokine signaling pathway,124.00000470735789,ACHN,3,10
sp27,Oxytocin signaling pathway,117.00000437326217,ACHN,3,11
sp46,cGMP-PKG signaling pathway,109.00000476677593,ACHN,3,12
sp35,Relaxin signaling pathway,102.00000257103994,ACHN,3,13
sp20,Insulin signaling pathway,101.00000310583376,ACHN,3,14
sp25,Neurotrophin signaling pathway,100.00000410971194,ACHN,3,15
sp12,FoxO signaling pathway,96.00000476069992,ACHN,3,16
sp4,Apelin signaling pathway,96.00000447391393,ACHN,3,17
sp41,Thyroid hormone signaling pathway,96.0000026816919,ACHN,3,18
sp21,JAK-STAT signaling pathway,94.00000551750388,ACHN,3,19
sp36,Signaling pathways regulating pluripotency of stem cells,91.00000268123996,ACHN,3,20
sp10,Estrogen signaling pathway,89.00000480546996,ACHN,3,21
sp30,Phospholipase D signaling pathway,86.00000298466797,ACHN,3,22
sp24,NOD-like receptor signaling pathway,85.00000247312167,ACHN,3,23
sp15,HIF-1 signaling pathway,81.00000213102632,ACHN,3,24
sp37,Sphingolipid signaling pathway,77.00000203770396,ACHN,3,25
sp2,AMPK signaling pathway,75.00000240015595,ACHN,3,26
sp39,TGF-beta signaling pathway,73.00000188212596,ACHN,3,27
sp38,T cell receptor signaling pathway,73.00000164713998,ACHN,3,28
sp6,C-type lectin receptor signaling pathway,72.00000240091796,ACHN,3,29
sp13,Glucagon signaling pathway,69.00000162459375,ACHN,3,30
sp14,GnRH signaling pathway,68.00000212469999,ACHN,3,31
sp48,p53 signaling pathway,65.00000185570995,ACHN,3,32
sp9,ErbB signaling pathway,64.00000177761999,ACHN,3,33
sp1,AGE-RAGE signaling pathway in diabetic complications,62.00000158751996,ACHN,3,34
sp23,NF-kappa B signaling pathway,59.00000202617996,ACHN,3,35
sp40,TNF signaling pathway,59.000001682979985,ACHN,3,36
sp31,Prolactin signaling pathway,57.000001649539975,ACHN,3,37
sp42,Toll-like receptor signaling pathway,57.00000158849998,ACHN,3,38
sp19,IL-17 signaling pathway,56.00000156369996,ACHN,3,39
sp5,B cell receptor signaling pathway,52.000001275799995,ACHN,3,40
sp26,Notch signaling pathway,50.000002005619955,ACHN,3,41
sp43,VEGF signaling pathway,49.00000140887998,ACHN,3,42
sp16,Hedgehog signaling pathway,48.00000127673997,ACHN,3,43
sp3,Adipocytokine signaling pathway,44.000001521919984,ACHN,3,44
sp29,PPAR signaling pathway,44.00000112934597,ACHN,3,45
sp11,Fc epsilon RI signaling pathway,42.00000114185999,ACHN,3,46
sp32,RIG-I-like receptor signaling pathway,40.00000095219999,ACHN,3,47
sp18,Hippo signaling pathway - multiple species,26.000000934999992,ACHN,3,48
