DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score
Fulvestrant,1.0,0.35606517097591445,Everolimus,0.0,0.0,IGROV1,31.11111111111111
Paclitaxel,2.0,0.0,Celecoxib,0.0,0.0,IGROV1,17.444444444444443
Sirolimus,1.0,0.0,Mitotane,1.0,0.35606517097591445,IGROV1,14.666666666666666
Paclitaxel,2.0,0.0,Tretinoin,0.0,0.0,IGROV1,13.555555555555555
Dasatinib,10.0,9.668809217002178,Celecoxib,0.0,0.0,IGROV1,13.11111111111111
Docetaxel,2.0,0.0,Tretinoin,0.0,0.0,IGROV1,12.88888888888889
Sirolimus,1.0,0.0,Tretinoin,0.0,0.0,IGROV1,10.555555555555555
Romidepsin,3.0,13.148819230916544,Celecoxib,0.0,0.0,IGROV1,9.555555555555555
Docetaxel,2.0,0.0,Celecoxib,0.0,0.0,IGROV1,8.444444444444445
Fulvestrant,1.0,0.35606517097591445,Dasatinib,10.0,9.668809217002178,IGROV1,7.333333333333333
Mitotane,1.0,0.35606517097591445,Docetaxel,2.0,0.0,IGROV1,6.777777777777778
Dasatinib,10.0,9.668809217002178,Tretinoin,0.0,0.0,IGROV1,6.666666666666667
Paclitaxel,2.0,0.0,Sirolimus,1.0,0.0,IGROV1,5.555555555555555
Paclitaxel,2.0,0.0,Nilotinib,2.0,3.4019726634155467,IGROV1,5.111111111111111
Everolimus,0.0,0.0,Sirolimus,1.0,0.0,IGROV1,5.0
Sirolimus,1.0,0.0,Celecoxib,0.0,0.0,IGROV1,4.777777777777778
Dasatinib,10.0,9.668809217002178,Sirolimus,1.0,0.0,IGROV1,3.888888888888889
Romidepsin,3.0,13.148819230916544,Tretinoin,0.0,0.0,IGROV1,3.4444444444444446
Dasatinib,10.0,9.668809217002178,Paclitaxel,2.0,0.0,IGROV1,3.4444444444444446
Romidepsin,3.0,13.148819230916544,Docetaxel,2.0,0.0,IGROV1,3.4444444444444446
Everolimus,0.0,0.0,Cladribine,0.0,0.0,IGROV1,3.333333333333333
Docetaxel,2.0,0.0,Nilotinib,2.0,3.4019726634155467,IGROV1,2.6666666666666665
Tretinoin,0.0,0.0,Cladribine,0.0,0.0,IGROV1,2.333333333333333
Fulvestrant,1.0,0.35606517097591445,Romidepsin,3.0,13.148819230916544,IGROV1,2.0
Paclitaxel,2.0,0.0,Cladribine,0.0,0.0,IGROV1,1.6666666666666667
Vorinostat,3.0,13.148819230916544,Romidepsin,3.0,13.148819230916544,IGROV1,1.3333333333333333
Mitotane,1.0,0.35606517097591445,Dasatinib,10.0,9.668809217002178,IGROV1,1.2222222222222223
Dasatinib,10.0,9.668809217002178,Vorinostat,3.0,13.148819230916544,IGROV1,1.2222222222222223
Everolimus,0.0,0.0,Vorinostat,3.0,13.148819230916544,IGROV1,1.1111111111111112
Vorinostat,3.0,13.148819230916544,Cladribine,0.0,0.0,IGROV1,1.1111111111111112
Romidepsin,3.0,13.148819230916544,Nilotinib,2.0,3.4019726634155467,IGROV1,0.8888888888888888
Fulvestrant,1.0,0.35606517097591445,Vorinostat,3.0,13.148819230916544,IGROV1,0.8888888888888888
Everolimus,0.0,0.0,Docetaxel,2.0,0.0,IGROV1,0.7777777777777778
Docetaxel,2.0,0.0,Fulvestrant,1.0,0.35606517097591445,IGROV1,0.4444444444444444
Mitotane,1.0,0.35606517097591445,Tretinoin,0.0,0.0,IGROV1,0.4444444444444444
Megestrol acetate,0.0,0.0,Gefitinib,1.0,0.0,IGROV1,0.3333333333333333
Docetaxel,2.0,0.0,Cladribine,0.0,0.0,IGROV1,0.2222222222222222
Fulvestrant,1.0,0.35606517097591445,Tretinoin,0.0,0.0,IGROV1,0.2222222222222222
Fulvestrant,1.0,0.35606517097591445,Nilotinib,2.0,3.4019726634155467,IGROV1,0.1111111111111111
Mitotane,1.0,0.35606517097591445,Nilotinib,2.0,3.4019726634155467,IGROV1,0.0
Vorinostat,3.0,13.148819230916544,Docetaxel,2.0,0.0,IGROV1,0.0
Everolimus,0.0,0.0,Dasatinib,10.0,9.668809217002178,IGROV1,-0.6666666666666666
Everolimus,0.0,0.0,Paclitaxel,2.0,0.0,IGROV1,-0.8888888888888888
Fulvestrant,1.0,0.35606517097591445,Sirolimus,1.0,0.0,IGROV1,-1.2222222222222223
Nilotinib,2.0,3.4019726634155467,Tretinoin,0.0,0.0,IGROV1,-1.3333333333333333
Mitotane,1.0,0.35606517097591445,Celecoxib,0.0,0.0,IGROV1,-1.4444444444444444
Everolimus,0.0,0.0,Celecoxib,0.0,0.0,IGROV1,-1.6666666666666667
Fulvestrant,1.0,0.35606517097591445,Cladribine,0.0,0.0,IGROV1,-1.6666666666666667
Fulvestrant,1.0,0.35606517097591445,Paclitaxel,2.0,0.0,IGROV1,-1.8888888888888888
Vorinostat,3.0,13.148819230916544,Tretinoin,0.0,0.0,IGROV1,-1.8888888888888888
Dasatinib,10.0,9.668809217002178,Nilotinib,2.0,3.4019726634155467,IGROV1,-2.4444444444444446
Romidepsin,3.0,13.148819230916544,Paclitaxel,2.0,0.0,IGROV1,-2.555555555555556
Gefitinib,1.0,0.0,Lenalidomide,0.0,0.0,IGROV1,-2.888888888888889
Docetaxel,2.0,0.0,Paclitaxel,2.0,0.0,IGROV1,-2.888888888888889
Vorinostat,3.0,13.148819230916544,Celecoxib,0.0,0.0,IGROV1,-3.111111111111111
Tretinoin,0.0,0.0,Celecoxib,0.0,0.0,IGROV1,-3.4444444444444446
Romidepsin,3.0,13.148819230916544,Cladribine,0.0,0.0,IGROV1,-3.4444444444444446
Romidepsin,3.0,13.148819230916544,Sirolimus,1.0,0.0,IGROV1,-3.555555555555556
Mitotane,1.0,0.35606517097591445,Sirolimus,1.0,0.0,IGROV1,-3.888888888888889
Cladribine,0.0,0.0,Celecoxib,0.0,0.0,IGROV1,-4.111111111111111
Nilotinib,2.0,3.4019726634155467,Celecoxib,0.0,0.0,IGROV1,-4.222222222222222
Vorinostat,3.0,13.148819230916544,Sirolimus,1.0,0.0,IGROV1,-4.444444444444445
Dasatinib,10.0,9.668809217002178,Docetaxel,2.0,0.0,IGROV1,-4.444444444444445
Mitotane,1.0,0.35606517097591445,Everolimus,0.0,0.0,IGROV1,-4.555555555555555
Mitotane,1.0,0.35606517097591445,Cladribine,0.0,0.0,IGROV1,-4.888888888888889
Dasatinib,10.0,9.668809217002178,Cladribine,0.0,0.0,IGROV1,-5.0
Dasatinib,10.0,9.668809217002178,Romidepsin,3.0,13.148819230916544,IGROV1,-5.0
Nilotinib,2.0,3.4019726634155467,Mitotane,1.0,0.35606517097591445,IGROV1,-5.222222222222222
Fulvestrant,1.0,0.35606517097591445,Celecoxib,0.0,0.0,IGROV1,-5.333333333333333
Vorinostat,3.0,13.148819230916544,Paclitaxel,2.0,0.0,IGROV1,-5.444444444444445
Vorinostat,3.0,13.148819230916544,Nilotinib,2.0,3.4019726634155467,IGROV1,-5.444444444444445
Nilotinib,2.0,3.4019726634155467,Cladribine,0.0,0.0,IGROV1,-6.0
Sirolimus,1.0,0.0,Cladribine,0.0,0.0,IGROV1,-6.777777777777778
Everolimus,0.0,0.0,Tretinoin,0.0,0.0,IGROV1,-7.222222222222222
Everolimus,0.0,0.0,Romidepsin,3.0,13.148819230916544,IGROV1,-7.555555555555555
Docetaxel,2.0,0.0,Sirolimus,1.0,0.0,IGROV1,-8.666666666666666
Everolimus,0.0,0.0,Nilotinib,2.0,3.4019726634155467,IGROV1,-10.333333333333334
Megestrol acetate,0.0,0.0,Lenalidomide,0.0,0.0,IGROV1,-10.77777777777778
