SpNotation,SignalingPath,Attention,cell_line_name,cell_line_num,sum_rank
sp28,PI3K-Akt signaling pathway,261.0000085840357,UACC-257,40,1
sp22,MAPK signaling pathway,220.00000830127837,UACC-257,40,2
sp34,Ras signaling pathway,171.00000587178786,UACC-257,40,3
sp33,Rap1 signaling pathway,170.00000518174912,UACC-257,40,4
sp45,cAMP signaling pathway,162.00000583985485,UACC-257,40,5
sp7,Calcium signaling pathway,135.00000605756392,UACC-257,40,6
sp44,Wnt signaling pathway,133.00000672334988,UACC-257,40,7
sp17,Hippo signaling pathway,131.00000619757228,UACC-257,40,8
sp47,mTOR signaling pathway,127.00000521400992,UACC-257,40,9
sp8,Chemokine signaling pathway,124.00000251356587,UACC-257,40,10
sp27,Oxytocin signaling pathway,117.00000465724636,UACC-257,40,11
sp46,cGMP-PKG signaling pathway,109.00000297125453,UACC-257,40,12
sp35,Relaxin signaling pathway,102.00000255167994,UACC-257,40,13
sp20,Insulin signaling pathway,101.00000325684596,UACC-257,40,14
sp25,Neurotrophin signaling pathway,100.00000353230993,UACC-257,40,15
sp12,FoxO signaling pathway,96.00000452238592,UACC-257,40,16
sp4,Apelin signaling pathway,96.00000322236993,UACC-257,40,17
sp41,Thyroid hormone signaling pathway,96.00000287900356,UACC-257,40,18
sp21,JAK-STAT signaling pathway,94.00000878268789,UACC-257,40,19
sp36,Signaling pathways regulating pluripotency of stem cells,91.00000264217996,UACC-257,40,20
sp10,Estrogen signaling pathway,89.00000447826395,UACC-257,40,21
sp30,Phospholipase D signaling pathway,86.00000260649996,UACC-257,40,22
sp24,NOD-like receptor signaling pathway,85.00000222005056,UACC-257,40,23
sp15,HIF-1 signaling pathway,81.00000181643406,UACC-257,40,24
sp37,Sphingolipid signaling pathway,77.00000250071997,UACC-257,40,25
sp2,AMPK signaling pathway,75.000002317752,UACC-257,40,26
sp38,T cell receptor signaling pathway,73.00000286273998,UACC-257,40,27
sp39,TGF-beta signaling pathway,73.00000144983996,UACC-257,40,28
sp6,C-type lectin receptor signaling pathway,72.00000245995997,UACC-257,40,29
sp13,Glucagon signaling pathway,69.00000252475975,UACC-257,40,30
sp14,GnRH signaling pathway,68.00000242605998,UACC-257,40,31
sp48,p53 signaling pathway,65.00000295732795,UACC-257,40,32
sp9,ErbB signaling pathway,64.00000212363997,UACC-257,40,33
sp1,AGE-RAGE signaling pathway in diabetic complications,62.00000190829997,UACC-257,40,34
sp40,TNF signaling pathway,59.00000232489198,UACC-257,40,35
sp23,NF-kappa B signaling pathway,59.00000210481996,UACC-257,40,36
sp31,Prolactin signaling pathway,57.00000263125398,UACC-257,40,37
sp42,Toll-like receptor signaling pathway,57.00000240078598,UACC-257,40,38
sp19,IL-17 signaling pathway,56.00000293163796,UACC-257,40,39
sp5,B cell receptor signaling pathway,52.00000146670999,UACC-257,40,40
sp26,Notch signaling pathway,50.000001746039956,UACC-257,40,41
sp43,VEGF signaling pathway,49.00000198383998,UACC-257,40,42
sp16,Hedgehog signaling pathway,48.00000307267997,UACC-257,40,43
sp29,PPAR signaling pathway,44.00000194029997,UACC-257,40,44
sp3,Adipocytokine signaling pathway,44.000001230859986,UACC-257,40,45
sp11,Fc epsilon RI signaling pathway,42.00000129799999,UACC-257,40,46
sp32,RIG-I-like receptor signaling pathway,40.00000114359999,UACC-257,40,47
sp18,Hippo signaling pathway - multiple species,26.000000543699993,UACC-257,40,48
