DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score
Paclitaxel,2.0,17.991015309556154,Tretinoin,4.0,46.64902280161171,MDA-MB-231/ATCC,25.666666666666668
Paclitaxel,2.0,17.991015309556154,Celecoxib,2.0,21.92990980964393,MDA-MB-231/ATCC,23.22222222222222
Docetaxel,2.0,17.991015309556154,Tretinoin,4.0,46.64902280161171,MDA-MB-231/ATCC,21.55555555555556
Sirolimus,2.0,1.726683399208515,Celecoxib,2.0,21.92990980964393,MDA-MB-231/ATCC,15.11111111111111
Fulvestrant,1.0,10.653833805681828,Everolimus,1.0,0.09477562979970844,MDA-MB-231/ATCC,14.88888888888889
Docetaxel,2.0,17.991015309556154,Celecoxib,2.0,21.92990980964393,MDA-MB-231/ATCC,13.333333333333334
Romidepsin,3.0,11.460301792717832,Celecoxib,2.0,21.92990980964393,MDA-MB-231/ATCC,9.666666666666666
Vorinostat,3.0,11.196853951660332,Cladribine,2.0,0.23886811282043097,MDA-MB-231/ATCC,9.333333333333334
Romidepsin,3.0,11.460301792717832,Cladribine,2.0,0.23886811282043097,MDA-MB-231/ATCC,8.88888888888889
Dasatinib,12.0,54.57579490319202,Celecoxib,2.0,21.92990980964393,MDA-MB-231/ATCC,8.777777777777779
Paclitaxel,2.0,17.991015309556154,Cladribine,2.0,0.23886811282043097,MDA-MB-231/ATCC,8.333333333333334
Docetaxel,2.0,17.991015309556154,Fulvestrant,1.0,10.653833805681828,MDA-MB-231/ATCC,7.888888888888889
Romidepsin,3.0,11.460301792717832,Sirolimus,2.0,1.726683399208515,MDA-MB-231/ATCC,7.222222222222222
Mitotane,2.0,11.81311578096504,Everolimus,1.0,0.09477562979970844,MDA-MB-231/ATCC,7.222222222222222
Tretinoin,4.0,46.64902280161171,Cladribine,2.0,0.23886811282043097,MDA-MB-231/ATCC,6.777777777777778
Fulvestrant,1.0,10.653833805681828,Romidepsin,3.0,11.460301792717832,MDA-MB-231/ATCC,6.555555555555555
Fulvestrant,1.0,10.653833805681828,Dasatinib,12.0,54.57579490319202,MDA-MB-231/ATCC,6.111111111111111
Everolimus,1.0,0.09477562979970844,Docetaxel,2.0,17.991015309556154,MDA-MB-231/ATCC,5.0
Docetaxel,2.0,17.991015309556154,Sirolimus,2.0,1.726683399208515,MDA-MB-231/ATCC,4.666666666666667
Everolimus,1.0,0.09477562979970844,Romidepsin,3.0,11.460301792717832,MDA-MB-231/ATCC,4.333333333333333
Dasatinib,12.0,54.57579490319202,Tretinoin,4.0,46.64902280161171,MDA-MB-231/ATCC,3.888888888888889
Everolimus,1.0,0.09477562979970844,Celecoxib,2.0,21.92990980964393,MDA-MB-231/ATCC,3.4444444444444446
Vorinostat,3.0,11.196853951660332,Celecoxib,2.0,21.92990980964393,MDA-MB-231/ATCC,2.6666666666666665
Sirolimus,2.0,1.726683399208515,Cladribine,2.0,0.23886811282043097,MDA-MB-231/ATCC,1.8888888888888888
Mitotane,2.0,11.81311578096504,Docetaxel,2.0,17.991015309556154,MDA-MB-231/ATCC,1.7777777777777777
Romidepsin,3.0,11.460301792717832,Paclitaxel,2.0,17.991015309556154,MDA-MB-231/ATCC,1.5555555555555556
Thalidomide,4.0,18.349686514382096,Paclitaxel,2.0,17.991015309556154,MDA-MB-231/ATCC,1.5555555555555556
Thalidomide,4.0,18.349686514382096,Cladribine,2.0,0.23886811282043097,MDA-MB-231/ATCC,1.4444444444444444
Everolimus,1.0,0.09477562979970844,Sirolimus,2.0,1.726683399208515,MDA-MB-231/ATCC,1.2222222222222223
Thalidomide,4.0,18.349686514382096,Sirolimus,2.0,1.726683399208515,MDA-MB-231/ATCC,1.2222222222222223
Vorinostat,3.0,11.196853951660332,Sirolimus,2.0,1.726683399208515,MDA-MB-231/ATCC,1.2222222222222223
Vorinostat,3.0,11.196853951660332,Romidepsin,3.0,11.460301792717832,MDA-MB-231/ATCC,1.1111111111111112
Everolimus,1.0,0.09477562979970844,Dasatinib,12.0,54.57579490319202,MDA-MB-231/ATCC,1.1111111111111112
Mitotane,2.0,11.81311578096504,Celecoxib,2.0,21.92990980964393,MDA-MB-231/ATCC,0.8888888888888888
Everolimus,1.0,0.09477562979970844,Paclitaxel,2.0,17.991015309556154,MDA-MB-231/ATCC,0.7777777777777778
Thalidomide,4.0,18.349686514382096,Docetaxel,2.0,17.991015309556154,MDA-MB-231/ATCC,0.4444444444444444
Dasatinib,12.0,54.57579490319202,Docetaxel,2.0,17.991015309556154,MDA-MB-231/ATCC,0.4444444444444444
Mitotane,2.0,11.81311578096504,Cladribine,2.0,0.23886811282043097,MDA-MB-231/ATCC,0.3333333333333333
Mitotane,2.0,11.81311578096504,Tretinoin,4.0,46.64902280161171,MDA-MB-231/ATCC,0.3333333333333333
Fulvestrant,1.0,10.653833805681828,Sirolimus,2.0,1.726683399208515,MDA-MB-231/ATCC,0.2222222222222222
Fulvestrant,1.0,10.653833805681828,Paclitaxel,2.0,17.991015309556154,MDA-MB-231/ATCC,0.1111111111111111
Mitotane,2.0,11.81311578096504,Dasatinib,12.0,54.57579490319202,MDA-MB-231/ATCC,-0.2222222222222222
Fulvestrant,1.0,10.653833805681828,Cladribine,2.0,0.23886811282043097,MDA-MB-231/ATCC,-0.2222222222222222
Dasatinib,12.0,54.57579490319202,Cladribine,2.0,0.23886811282043097,MDA-MB-231/ATCC,-0.3333333333333333
Thalidomide,4.0,18.349686514382096,Mitotane,2.0,11.81311578096504,MDA-MB-231/ATCC,-0.4444444444444444
