DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score
Paclitaxel,2.0,24.327875305615517,Nilotinib,2.0,2.5800194161689958,OVCAR-3,29.666666666666668
Paclitaxel,2.0,24.327875305615517,Celecoxib,2.0,22.882082605525163,OVCAR-3,26.11111111111111
Paclitaxel,2.0,24.327875305615517,Tretinoin,4.0,48.26037596353876,OVCAR-3,25.55555555555556
Docetaxel,2.0,24.327875305615517,Nilotinib,2.0,2.5800194161689958,OVCAR-3,21.55555555555556
Docetaxel,2.0,24.327875305615517,Celecoxib,2.0,22.882082605525163,OVCAR-3,19.444444444444443
Docetaxel,2.0,24.327875305615517,Fulvestrant,1.0,11.268190338079657,OVCAR-3,16.88888888888889
Docetaxel,2.0,24.327875305615517,Tretinoin,4.0,48.26037596353876,OVCAR-3,16.555555555555557
Thalidomide,4.0,12.410658148678756,Paclitaxel,2.0,24.327875305615517,OVCAR-3,16.444444444444443
Fulvestrant,1.0,11.268190338079657,Everolimus,1.0,0.07759106049141137,OVCAR-3,13.88888888888889
Dasatinib,12.0,53.92027340365813,Paclitaxel,2.0,24.327875305615517,OVCAR-3,13.666666666666666
Paclitaxel,2.0,24.327875305615517,Sirolimus,2.0,1.5301305232308982,OVCAR-3,13.333333333333334
Mitotane,2.0,12.391915015223118,Docetaxel,2.0,24.327875305615517,OVCAR-3,11.333333333333334
Tretinoin,4.0,48.26037596353876,Cladribine,2.0,0.266799141516753,OVCAR-3,10.444444444444445
Fulvestrant,1.0,11.268190338079657,Romidepsin,3.0,7.777765862393182,OVCAR-3,9.555555555555555
Everolimus,1.0,0.07759106049141137,Sirolimus,2.0,1.5301305232308982,OVCAR-3,9.555555555555555
Dasatinib,12.0,53.92027340365813,Celecoxib,2.0,22.882082605525163,OVCAR-3,9.444444444444445
Cladribine,2.0,0.266799141516753,Celecoxib,2.0,22.882082605525163,OVCAR-3,8.555555555555555
Docetaxel,2.0,24.327875305615517,Sirolimus,2.0,1.5301305232308982,OVCAR-3,7.666666666666667
Dasatinib,12.0,53.92027340365813,Vorinostat,3.0,7.543746645465117,OVCAR-3,6.777777777777778
Mitotane,2.0,12.391915015223118,Everolimus,1.0,0.07759106049141137,OVCAR-3,6.0
Fulvestrant,1.0,11.268190338079657,Dasatinib,12.0,53.92027340365813,OVCAR-3,5.666666666666667
Sirolimus,2.0,1.5301305232308982,Celecoxib,2.0,22.882082605525163,OVCAR-3,4.444444444444445
Sirolimus,2.0,1.5301305232308982,Nilotinib,2.0,2.5800194161689958,OVCAR-3,2.6666666666666665
Fulvestrant,1.0,11.268190338079657,Cladribine,2.0,0.266799141516753,OVCAR-3,2.4444444444444446
Thalidomide,4.0,12.410658148678756,Mitotane,2.0,12.391915015223118,OVCAR-3,1.8888888888888888
Fulvestrant,1.0,11.268190338079657,Tretinoin,4.0,48.26037596353876,OVCAR-3,1.7777777777777777
Fulvestrant,1.0,11.268190338079657,Nilotinib,2.0,2.5800194161689958,OVCAR-3,1.5555555555555556
Everolimus,1.0,0.07759106049141137,Cladribine,2.0,0.266799141516753,OVCAR-3,1.5555555555555556
Nilotinib,2.0,2.5800194161689958,Cladribine,2.0,0.266799141516753,OVCAR-3,1.1111111111111112
Vorinostat,3.0,7.543746645465117,Paclitaxel,2.0,24.327875305615517,OVCAR-3,0.8888888888888888
Everolimus,1.0,0.07759106049141137,Tretinoin,4.0,48.26037596353876,OVCAR-3,0.4444444444444444
Fulvestrant,1.0,11.268190338079657,Vorinostat,3.0,7.543746645465117,OVCAR-3,0.1111111111111111
Romidepsin,3.0,7.777765862393182,Celecoxib,2.0,22.882082605525163,OVCAR-3,-0.3333333333333333
Fulvestrant,1.0,11.268190338079657,Sirolimus,2.0,1.5301305232308982,OVCAR-3,-0.4444444444444444
Romidepsin,3.0,7.777765862393182,Cladribine,2.0,0.266799141516753,OVCAR-3,-0.6666666666666666
Everolimus,1.0,0.07759106049141137,Paclitaxel,2.0,24.327875305615517,OVCAR-3,-0.8888888888888888
Dasatinib,12.0,53.92027340365813,Docetaxel,2.0,24.327875305615517,OVCAR-3,-0.8888888888888888
Dasatinib,12.0,53.92027340365813,Sirolimus,2.0,1.5301305232308982,OVCAR-3,-1.0
Dasatinib,12.0,53.92027340365813,Tretinoin,4.0,48.26037596353876,OVCAR-3,-1.2222222222222223
Romidepsin,3.0,7.777765862393182,Docetaxel,2.0,24.327875305615517,OVCAR-3,-1.5555555555555556
Vorinostat,3.0,7.543746645465117,Romidepsin,3.0,7.777765862393182,OVCAR-3,-2.0
Dasatinib,12.0,53.92027340365813,Nilotinib,2.0,2.5800194161689958,OVCAR-3,-2.0
Megestrol acetate,1.0,1.1237246771434604,Lenalidomide,1.0,8.322349859239166,OVCAR-3,-2.2222222222222223
Sirolimus,2.0,1.5301305232308982,Tretinoin,4.0,48.26037596353876,OVCAR-3,-2.4444444444444446
Mitotane,2.0,12.391915015223118,Celecoxib,2.0,22.882082605525163,OVCAR-3,-2.4444444444444446
Romidepsin,3.0,7.777765862393182,Tretinoin,4.0,48.26037596353876,OVCAR-3,-2.888888888888889
Everolimus,1.0,0.07759106049141137,Nilotinib,2.0,2.5800194161689958,OVCAR-3,-3.0
Mitotane,2.0,12.391915015223118,Cladribine,2.0,0.266799141516753,OVCAR-3,-3.2222222222222223
Fulvestrant,1.0,11.268190338079657,Celecoxib,2.0,22.882082605525163,OVCAR-3,-3.4444444444444446
Fulvestrant,1.0,11.268190338079657,Paclitaxel,2.0,24.327875305615517,OVCAR-3,-3.7777777777777777
Docetaxel,2.0,24.327875305615517,Cladribine,2.0,0.266799141516753,OVCAR-3,-4.0
Everolimus,1.0,0.07759106049141137,Docetaxel,2.0,24.327875305615517,OVCAR-3,-4.777777777777778
Mitotane,2.0,12.391915015223118,Sirolimus,2.0,1.5301305232308982,OVCAR-3,-4.777777777777778
Thalidomide,4.0,12.410658148678756,Sirolimus,2.0,1.5301305232308982,OVCAR-3,-4.888888888888889
Everolimus,1.0,0.07759106049141137,Celecoxib,2.0,22.882082605525163,OVCAR-3,-5.0
Mitotane,2.0,12.391915015223118,Dasatinib,12.0,53.92027340365813,OVCAR-3,-5.222222222222222
Everolimus,1.0,0.07759106049141137,Romidepsin,3.0,7.777765862393182,OVCAR-3,-5.222222222222222
Gefitinib,1.0,0.17057495726974806,Lenalidomide,1.0,8.322349859239166,OVCAR-3,-5.777777777777778
Dasatinib,12.0,53.92027340365813,Romidepsin,3.0,7.777765862393182,OVCAR-3,-5.888888888888889
Mitotane,2.0,12.391915015223118,Paclitaxel,2.0,24.327875305615517,OVCAR-3,-6.333333333333333
Mitotane,2.0,12.391915015223118,Nilotinib,2.0,2.5800194161689958,OVCAR-3,-6.333333333333333
Dasatinib,12.0,53.92027340365813,Cladribine,2.0,0.266799141516753,OVCAR-3,-6.444444444444445
Nilotinib,2.0,2.5800194161689958,Celecoxib,2.0,22.882082605525163,OVCAR-3,-7.555555555555555
Megestrol acetate,1.0,1.1237246771434604,Gefitinib,1.0,0.17057495726974806,OVCAR-3,-7.555555555555555
Sirolimus,2.0,1.5301305232308982,Mitotane,2.0,12.391915015223118,OVCAR-3,-7.666666666666667
Romidepsin,3.0,7.777765862393182,Paclitaxel,2.0,24.327875305615517,OVCAR-3,-8.11111111111111
Thalidomide,4.0,12.410658148678756,Cladribine,2.0,0.266799141516753,OVCAR-3,-8.444444444444445
Nilotinib,2.0,2.5800194161689958,Mitotane,2.0,12.391915015223118,OVCAR-3,-8.666666666666666
Mitotane,2.0,12.391915015223118,Tretinoin,4.0,48.26037596353876,OVCAR-3,-8.666666666666666
Vorinostat,3.0,7.543746645465117,Celecoxib,2.0,22.882082605525163,OVCAR-3,-9.333333333333334
Vorinostat,3.0,7.543746645465117,Cladribine,2.0,0.266799141516753,OVCAR-3,-9.444444444444445
