SpNotation,SignalingPath,Attention,cell_line_name,cell_line_num,mean_rank
sp5,B cell receptor signaling pathway,0.13269607958554214,K-562,14,1
sp14,GnRH signaling pathway,0.06601942021711843,K-562,14,2
sp24,NOD-like receptor signaling pathway,0.06563320027255541,K-562,14,3
sp32,RIG-I-like receptor signaling pathway,0.06221967919025639,K-562,14,4
sp11,Fc epsilon RI signaling pathway,0.056756758057891876,K-562,14,5
sp38,T cell receptor signaling pathway,0.05654338095844443,K-562,14,6
sp18,Hippo signaling pathway - multiple species,0.052278397122413785,K-562,14,7
sp40,TNF signaling pathway,0.04650648693677204,K-562,14,8
sp9,ErbB signaling pathway,0.04428125538826408,K-562,14,9
sp37,Sphingolipid signaling pathway,0.043650795047018125,K-562,14,10
sp36,Signaling pathways regulating pluripotency of stem cells,0.04131103230935896,K-562,14,11
sp30,Phospholipase D signaling pathway,0.03995878848873623,K-562,14,12
sp42,Toll-like receptor signaling pathway,0.039519669968552995,K-562,14,13
sp31,Prolactin signaling pathway,0.039202572444633745,K-562,14,14
sp43,VEGF signaling pathway,0.03764492289144974,K-562,14,15
sp39,TGF-beta signaling pathway,0.03734914776620832,K-562,14,16
sp6,C-type lectin receptor signaling pathway,0.036746857668860745,K-562,14,17
sp20,Insulin signaling pathway,0.03513389587281579,K-562,14,18
sp3,Adipocytokine signaling pathway,0.034293708793145146,K-562,14,19
sp7,Calcium signaling pathway,0.03280434366596697,K-562,14,20
sp23,NF-kappa B signaling pathway,0.029617315099364692,K-562,14,21
sp1,AGE-RAGE signaling pathway in diabetic complications,0.02886780214225103,K-562,14,22
sp10,Estrogen signaling pathway,0.02823701566498759,K-562,14,23
sp35,Relaxin signaling pathway,0.028177342374999987,K-562,14,24
sp16,Hedgehog signaling pathway,0.027191980754621838,K-562,14,25
sp27,Oxytocin signaling pathway,0.026966442483830545,K-562,14,26
sp13,Glucagon signaling pathway,0.025862069647220372,K-562,14,27
sp46,cGMP-PKG signaling pathway,0.025364695081733703,K-562,14,28
sp2,AMPK signaling pathway,0.024885689133104,K-562,14,29
sp47,mTOR signaling pathway,0.024671103845382424,K-562,14,30
sp25,Neurotrophin signaling pathway,0.024539184796662436,K-562,14,31
sp19,IL-17 signaling pathway,0.023277731393775616,K-562,14,32
sp29,PPAR signaling pathway,0.023255814692059184,K-562,14,33
sp15,HIF-1 signaling pathway,0.023169336974493717,K-562,14,34
sp12,FoxO signaling pathway,0.022288809098669544,K-562,14,35
sp4,Apelin signaling pathway,0.021612292583742306,K-562,14,36
sp34,Ras signaling pathway,0.021603089690211682,K-562,14,37
sp26,Notch signaling pathway,0.020729083733111685,K-562,14,38
sp48,p53 signaling pathway,0.019750178764718847,K-562,14,39
sp33,Rap1 signaling pathway,0.01964694953161138,K-562,14,40
sp17,Hippo signaling pathway,0.019638677106448097,K-562,14,41
sp41,Thyroid hormone signaling pathway,0.018892583383522517,K-562,14,42
sp8,Chemokine signaling pathway,0.018156526775137072,K-562,14,43
sp22,MAPK signaling pathway,0.01784803220471625,K-562,14,44
sp44,Wnt signaling pathway,0.01650952240523832,K-562,14,45
sp45,cAMP signaling pathway,0.016133443419377568,K-562,14,46
sp28,PI3K-Akt signaling pathway,0.014862135747940241,K-562,14,47
sp21,JAK-STAT signaling pathway,0.013142806092516508,K-562,14,48
