DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score
Paclitaxel,2.0,2.5644094291571,Celecoxib,2.0,4.22002894702019,UACC-62,28.88888888888889
Paclitaxel,2.0,2.5644094291571,Nilotinib,2.0,5.9358260319800005,UACC-62,20.77777777777778
Paclitaxel,2.0,2.5644094291571,Tretinoin,4.0,5.562245369246799,UACC-62,19.88888888888889
Docetaxel,2.0,2.5644094291571,Celecoxib,2.0,4.22002894702019,UACC-62,19.55555555555556
Docetaxel,2.0,2.5644094291571,Tretinoin,4.0,5.562245369246799,UACC-62,19.22222222222222
Vorinostat,3.0,4.169375277295294,Celecoxib,2.0,4.22002894702019,UACC-62,12.666666666666666
Fulvestrant,1.0,0.92832491802976,Everolimus,1.0,4.09349529044127,UACC-62,9.0
Thalidomide,4.0,17.66106667457603,Paclitaxel,2.0,2.5644094291571,UACC-62,8.777777777777779
Thalidomide,4.0,17.66106667457603,Cladribine,2.0,0.0351481576,UACC-62,8.222222222222221
Mitotane,2.0,1.0687853418497602,Everolimus,1.0,4.09349529044127,UACC-62,7.888888888888889
Fulvestrant,1.0,0.92832491802976,Romidepsin,3.0,4.1965642356604675,UACC-62,6.888888888888889
Tretinoin,4.0,5.562245369246799,Cladribine,2.0,0.0351481576,UACC-62,6.111111111111111
Everolimus,1.0,4.09349529044127,Docetaxel,2.0,2.5644094291571,UACC-62,5.555555555555555
Megestrol acetate,1.0,0.14046042382,Gefitinib,1.0,9.22408722553599,UACC-62,5.111111111111111
Thalidomide,4.0,17.66106667457603,Sirolimus,2.0,6.99098340250127,UACC-62,4.111111111111111
Paclitaxel,2.0,2.5644094291571,Cladribine,2.0,0.0351481576,UACC-62,4.111111111111111
Docetaxel,2.0,2.5644094291571,Sirolimus,2.0,6.99098340250127,UACC-62,3.7777777777777777
Dasatinib,12.0,23.4841040664834,Cladribine,2.0,0.0351481576,UACC-62,3.333333333333333
Docetaxel,2.0,2.5644094291571,Fulvestrant,1.0,0.92832491802976,UACC-62,3.333333333333333
Vorinostat,3.0,4.169375277295294,Romidepsin,3.0,4.1965642356604675,UACC-62,3.2222222222222223
Vorinostat,3.0,4.169375277295294,Tretinoin,4.0,5.562245369246799,UACC-62,3.2222222222222223
Everolimus,1.0,4.09349529044127,Paclitaxel,2.0,2.5644094291571,UACC-62,3.0
Dasatinib,12.0,23.4841040664834,Docetaxel,2.0,2.5644094291571,UACC-62,2.888888888888889
Everolimus,1.0,4.09349529044127,Sirolimus,2.0,6.99098340250127,UACC-62,2.2222222222222223
Fulvestrant,1.0,0.92832491802976,Dasatinib,12.0,23.4841040664834,UACC-62,2.111111111111111
Mitotane,2.0,1.0687853418497602,Dasatinib,12.0,23.4841040664834,UACC-62,2.0
Gefitinib,1.0,9.22408722553599,Lenalidomide,1.0,1.41852376012,UACC-62,1.8888888888888888
Everolimus,1.0,4.09349529044127,Dasatinib,12.0,23.4841040664834,UACC-62,1.5555555555555556
Everolimus,1.0,4.09349529044127,Celecoxib,2.0,4.22002894702019,UACC-62,1.5555555555555556
Dasatinib,12.0,23.4841040664834,Vorinostat,3.0,4.169375277295294,UACC-62,1.4444444444444444
Mitotane,2.0,1.0687853418497602,Nilotinib,2.0,5.9358260319800005,UACC-62,1.4444444444444444
Fulvestrant,1.0,0.92832491802976,Vorinostat,3.0,4.169375277295294,UACC-62,1.4444444444444444
Fulvestrant,1.0,0.92832491802976,Tretinoin,4.0,5.562245369246799,UACC-62,1.2222222222222223
Fulvestrant,1.0,0.92832491802976,Cladribine,2.0,0.0351481576,UACC-62,0.5555555555555556
Everolimus,1.0,4.09349529044127,Tretinoin,4.0,5.562245369246799,UACC-62,0.4444444444444444
Mitotane,2.0,1.0687853418497602,Paclitaxel,2.0,2.5644094291571,UACC-62,0.4444444444444444
Everolimus,1.0,4.09349529044127,Vorinostat,3.0,4.169375277295294,UACC-62,0.3333333333333333
Mitotane,2.0,1.0687853418497602,Tretinoin,4.0,5.562245369246799,UACC-62,0.2222222222222222
Thalidomide,4.0,17.66106667457603,Mitotane,2.0,1.0687853418497602,UACC-62,0.2222222222222222
Dasatinib,12.0,23.4841040664834,Tretinoin,4.0,5.562245369246799,UACC-62,0.1111111111111111
Megestrol acetate,1.0,0.14046042382,Lenalidomide,1.0,1.41852376012,UACC-62,-0.1111111111111111
Fulvestrant,1.0,0.92832491802976,Sirolimus,2.0,6.99098340250127,UACC-62,-0.5555555555555556
Fulvestrant,1.0,0.92832491802976,Nilotinib,2.0,5.9358260319800005,UACC-62,-0.6666666666666666
Romidepsin,3.0,4.1965642356604675,Celecoxib,2.0,4.22002894702019,UACC-62,-1.3333333333333333
Docetaxel,2.0,2.5644094291571,Paclitaxel,2.0,2.5644094291571,UACC-62,-1.5555555555555556
Tretinoin,4.0,5.562245369246799,Celecoxib,2.0,4.22002894702019,UACC-62,-2.111111111111111
Thalidomide,4.0,17.66106667457603,Docetaxel,2.0,2.5644094291571,UACC-62,-2.333333333333333
Thalidomide,4.0,17.66106667457603,Tretinoin,4.0,5.562245369246799,UACC-62,-2.555555555555556
Mitotane,2.0,1.0687853418497602,Sirolimus,2.0,6.99098340250127,UACC-62,-2.555555555555556
Mitotane,2.0,1.0687853418497602,Cladribine,2.0,0.0351481576,UACC-62,-2.6666666666666665
Cladribine,2.0,0.0351481576,Celecoxib,2.0,4.22002894702019,UACC-62,-2.7777777777777777
Everolimus,1.0,4.09349529044127,Romidepsin,3.0,4.1965642356604675,UACC-62,-2.888888888888889
Dasatinib,12.0,23.4841040664834,Paclitaxel,2.0,2.5644094291571,UACC-62,-3.0
Dasatinib,12.0,23.4841040664834,Celecoxib,2.0,4.22002894702019,UACC-62,-3.0
Dasatinib,12.0,23.4841040664834,Romidepsin,3.0,4.1965642356604675,UACC-62,-3.888888888888889
Dasatinib,12.0,23.4841040664834,Sirolimus,2.0,6.99098340250127,UACC-62,-3.888888888888889
Everolimus,1.0,4.09349529044127,Cladribine,2.0,0.0351481576,UACC-62,-4.0
Mitotane,2.0,1.0687853418497602,Celecoxib,2.0,4.22002894702019,UACC-62,-4.111111111111111
Fulvestrant,1.0,0.92832491802976,Paclitaxel,2.0,2.5644094291571,UACC-62,-4.222222222222222
Romidepsin,3.0,4.1965642356604675,Cladribine,2.0,0.0351481576,UACC-62,-4.777777777777778
Everolimus,1.0,4.09349529044127,Nilotinib,2.0,5.9358260319800005,UACC-62,-5.777777777777778
Romidepsin,3.0,4.1965642356604675,Docetaxel,2.0,2.5644094291571,UACC-62,-5.888888888888889
Docetaxel,2.0,2.5644094291571,Nilotinib,2.0,5.9358260319800005,UACC-62,-5.888888888888889
Romidepsin,3.0,4.1965642356604675,Sirolimus,2.0,6.99098340250127,UACC-62,-6.888888888888889
Romidepsin,3.0,4.1965642356604675,Tretinoin,4.0,5.562245369246799,UACC-62,-7.333333333333333
Fulvestrant,1.0,0.92832491802976,Celecoxib,2.0,4.22002894702019,UACC-62,-7.333333333333333
Vorinostat,3.0,4.169375277295294,Docetaxel,2.0,2.5644094291571,UACC-62,-7.666666666666667
Romidepsin,3.0,4.1965642356604675,Paclitaxel,2.0,2.5644094291571,UACC-62,-8.333333333333334
Paclitaxel,2.0,2.5644094291571,Sirolimus,2.0,6.99098340250127,UACC-62,-11.0
Vorinostat,3.0,4.169375277295294,Cladribine,2.0,0.0351481576,UACC-62,-11.11111111111111
Dasatinib,12.0,23.4841040664834,Nilotinib,2.0,5.9358260319800005,UACC-62,-11.22222222222222
Docetaxel,2.0,2.5644094291571,Cladribine,2.0,0.0351481576,UACC-62,-11.444444444444445
Vorinostat,3.0,4.169375277295294,Paclitaxel,2.0,2.5644094291571,UACC-62,-11.444444444444445
Vorinostat,3.0,4.169375277295294,Sirolimus,2.0,6.99098340250127,UACC-62,-12.555555555555555
Romidepsin,3.0,4.1965642356604675,Nilotinib,2.0,5.9358260319800005,UACC-62,-15.88888888888889
