DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score
Paclitaxel,2.0,8.60016077250325,Tretinoin,0.0,0.0,SF-268,19.88888888888889
Fulvestrant,1.0,0.36060504036191393,Everolimus,0.0,0.0,SF-268,14.666666666666666
Paclitaxel,2.0,8.60016077250325,Celecoxib,0.0,0.0,SF-268,12.555555555555555
Mitotane,1.0,0.36060504036191393,Docetaxel,2.0,8.60016077250325,SF-268,10.666666666666666
Romidepsin,3.0,13.06719596848712,Paclitaxel,2.0,8.60016077250325,SF-268,5.222222222222222
Everolimus,0.0,0.0,Paclitaxel,2.0,8.60016077250325,SF-268,3.6666666666666665
Docetaxel,2.0,8.60016077250325,Tretinoin,0.0,0.0,SF-268,2.6666666666666665
Gefitinib,1.0,0.0,Lenalidomide,0.0,0.0,SF-268,2.4444444444444446
Thalidomide,1.0,0.0,Docetaxel,2.0,8.60016077250325,SF-268,2.2222222222222223
Docetaxel,2.0,8.60016077250325,Celecoxib,0.0,0.0,SF-268,2.2222222222222223
Fulvestrant,1.0,0.36060504036191393,Sirolimus,1.0,0.0,SF-268,2.111111111111111
Sirolimus,1.0,0.0,Tretinoin,0.0,0.0,SF-268,1.7777777777777777
Fulvestrant,1.0,0.36060504036191393,Dasatinib,10.0,17.447620103635813,SF-268,1.6666666666666667
Mitotane,1.0,0.36060504036191393,Cladribine,0.0,0.0,SF-268,1.3333333333333333
Fulvestrant,1.0,0.36060504036191393,Romidepsin,3.0,13.06719596848712,SF-268,1.3333333333333333
Sirolimus,1.0,0.0,Mitotane,1.0,0.36060504036191393,SF-268,1.1111111111111112
Dasatinib,10.0,17.447620103635813,Docetaxel,2.0,8.60016077250325,SF-268,0.3333333333333333
Mitotane,1.0,0.36060504036191393,Tretinoin,0.0,0.0,SF-268,0.1111111111111111
Everolimus,0.0,0.0,Romidepsin,3.0,13.06719596848712,SF-268,-0.2222222222222222
Everolimus,0.0,0.0,Docetaxel,2.0,8.60016077250325,SF-268,-0.2222222222222222
Sirolimus,1.0,0.0,Celecoxib,0.0,0.0,SF-268,-0.5555555555555556
Romidepsin,3.0,13.06719596848712,Tretinoin,0.0,0.0,SF-268,-0.6666666666666666
Paclitaxel,2.0,8.60016077250325,Sirolimus,1.0,0.0,SF-268,-0.6666666666666666
Dasatinib,10.0,17.447620103635813,Celecoxib,0.0,0.0,SF-268,-0.6666666666666666
Romidepsin,3.0,13.06719596848712,Celecoxib,0.0,0.0,SF-268,-0.7777777777777778
Dasatinib,10.0,17.447620103635813,Vorinostat,3.0,13.06719596848712,SF-268,-0.7777777777777778
Nilotinib,2.0,5.853114085339436,Mitotane,1.0,0.36060504036191393,SF-268,-0.8888888888888888
Dasatinib,10.0,17.447620103635813,Paclitaxel,2.0,8.60016077250325,SF-268,-1.0
Mitotane,1.0,0.36060504036191393,Sirolimus,1.0,0.0,SF-268,-1.1111111111111112
Fulvestrant,1.0,0.36060504036191393,Vorinostat,3.0,13.06719596848712,SF-268,-1.2222222222222223
Mitotane,1.0,0.36060504036191393,Celecoxib,0.0,0.0,SF-268,-1.4444444444444444
Vorinostat,3.0,13.06719596848712,Sirolimus,1.0,0.0,SF-268,-1.5555555555555556
Everolimus,0.0,0.0,Vorinostat,3.0,13.06719596848712,SF-268,-1.6666666666666667
Dasatinib,10.0,17.447620103635813,Romidepsin,3.0,13.06719596848712,SF-268,-2.111111111111111
Romidepsin,3.0,13.06719596848712,Docetaxel,2.0,8.60016077250325,SF-268,-2.2222222222222223
Fulvestrant,1.0,0.36060504036191393,Cladribine,0.0,0.0,SF-268,-2.2222222222222223
Dasatinib,10.0,17.447620103635813,Tretinoin,0.0,0.0,SF-268,-2.2222222222222223
Thalidomide,1.0,0.0,Sirolimus,1.0,0.0,SF-268,-2.4444444444444446
Everolimus,0.0,0.0,Sirolimus,1.0,0.0,SF-268,-2.555555555555556
Everolimus,0.0,0.0,Tretinoin,0.0,0.0,SF-268,-2.6666666666666665
Docetaxel,2.0,8.60016077250325,Sirolimus,1.0,0.0,SF-268,-2.888888888888889
Nilotinib,2.0,5.853114085339436,Cladribine,0.0,0.0,SF-268,-2.888888888888889
Dasatinib,10.0,17.447620103635813,Cladribine,0.0,0.0,SF-268,-3.0
Romidepsin,3.0,13.06719596848712,Cladribine,0.0,0.0,SF-268,-3.111111111111111
Sirolimus,1.0,0.0,Cladribine,0.0,0.0,SF-268,-3.111111111111111
Fulvestrant,1.0,0.36060504036191393,Nilotinib,2.0,5.853114085339436,SF-268,-3.4444444444444446
Everolimus,0.0,0.0,Dasatinib,10.0,17.447620103635813,SF-268,-3.7777777777777777
Fulvestrant,1.0,0.36060504036191393,Tretinoin,0.0,0.0,SF-268,-4.111111111111111
Dasatinib,10.0,17.447620103635813,Sirolimus,1.0,0.0,SF-268,-4.111111111111111
Mitotane,1.0,0.36060504036191393,Paclitaxel,2.0,8.60016077250325,SF-268,-4.333333333333333
Fulvestrant,1.0,0.36060504036191393,Paclitaxel,2.0,8.60016077250325,SF-268,-4.333333333333333
Thalidomide,1.0,0.0,Tretinoin,0.0,0.0,SF-268,-5.0
Thalidomide,1.0,0.0,Mitotane,1.0,0.36060504036191393,SF-268,-5.222222222222222
Mitotane,1.0,0.36060504036191393,Nilotinib,2.0,5.853114085339436,SF-268,-5.222222222222222
Nilotinib,2.0,5.853114085339436,Celecoxib,0.0,0.0,SF-268,-5.333333333333333
Nilotinib,2.0,5.853114085339436,Tretinoin,0.0,0.0,SF-268,-5.555555555555555
Docetaxel,2.0,8.60016077250325,Paclitaxel,2.0,8.60016077250325,SF-268,-5.666666666666667
Everolimus,0.0,0.0,Cladribine,0.0,0.0,SF-268,-5.777777777777778
Everolimus,0.0,0.0,Celecoxib,0.0,0.0,SF-268,-5.777777777777778
Megestrol acetate,0.0,0.0,Gefitinib,1.0,0.0,SF-268,-5.888888888888889
