DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,node_type,att_deg
1501.0,2.0,2.6421580146324,1505.0,4.0,5.86161867860796,BT-549,38.11111111111112,2294,1505,1217,1217,RXRB,gene,1.76857006513279
1501.0,2.0,2.6421580146324,1505.0,4.0,5.86161867860796,BT-549,38.11111111111112,2294,1505,1216,1216,RXRA,gene,1.8822723698752
1501.0,2.0,2.6421580146324,1505.0,4.0,5.86161867860796,BT-549,38.11111111111112,2294,1505,1145,1145,RARA,gene,0.13266649618
1501.0,2.0,2.6421580146324,1505.0,4.0,5.86161867860796,BT-549,38.11111111111112,2294,1505,1218,1218,RXRG,gene,2.07810974741997
1501.0,2.0,2.6421580146324,1490.0,2.0,3.692625427636888,BT-549,27.88888888888889,1744,1490,965,965,PDPK1,gene,2.77234432959804
1501.0,2.0,2.6421580146324,1490.0,2.0,3.692625427636888,BT-549,27.88888888888889,1744,1490,1106,1106,PTGS2,gene,0.920281098038848
1493.0,2.0,2.6421580146324,1505.0,4.0,5.86161867860796,BT-549,25.11111111111111,1684,1505,1145,1145,RARA,gene,0.13266649618
1493.0,2.0,2.6421580146324,1505.0,4.0,5.86161867860796,BT-549,25.11111111111111,1684,1505,1216,1216,RXRA,gene,1.8822723698752
1493.0,2.0,2.6421580146324,1505.0,4.0,5.86161867860796,BT-549,25.11111111111111,1684,1505,1217,1217,RXRB,gene,1.76857006513279
1493.0,2.0,2.6421580146324,1505.0,4.0,5.86161867860796,BT-549,25.11111111111111,1684,1505,1218,1218,RXRG,gene,2.07810974741997
1495.0,1.0,1.08283910872,1494.0,1.0,3.77188004469436,BT-549,23.33333333333333,1104,1494,858,858,MTOR,gene,3.77188004469436
1501.0,2.0,2.6421580146324,1500.0,2.0,4.883754258280001,BT-549,19.55555555555556,323,1500,1,1,ABL1,gene,0.45067403218
1501.0,2.0,2.6421580146324,1500.0,2.0,4.883754258280001,BT-549,19.55555555555556,323,1500,707,707,KIT,gene,4.4330802261
1493.0,2.0,2.6421580146324,1490.0,2.0,3.692625427636888,BT-549,15.444444444444445,1515,1490,965,965,PDPK1,gene,2.77234432959804
1493.0,2.0,2.6421580146324,1490.0,2.0,3.692625427636888,BT-549,15.444444444444445,1515,1490,1106,1106,PTGS2,gene,0.920281098038848
1499.0,2.0,1.22205939732,1494.0,1.0,3.77188004469436,BT-549,14.666666666666666,1491,1494,858,858,MTOR,gene,3.77188004469436
1494.0,1.0,3.77188004469436,1501.0,2.0,2.6421580146324,BT-549,11.11111111111111,827,1501,821,821,MAPT,gene,0.04359668742
1494.0,1.0,3.77188004469436,1501.0,2.0,2.6421580146324,BT-549,11.11111111111111,827,1501,118,118,BCL2,gene,2.5985613272124
1493.0,2.0,2.6421580146324,1500.0,2.0,4.883754258280001,BT-549,10.77777777777778,2176,1500,1,1,ABL1,gene,0.45067403218
1493.0,2.0,2.6421580146324,1500.0,2.0,4.883754258280001,BT-549,10.77777777777778,2176,1500,707,707,KIT,gene,4.4330802261
1495.0,1.0,1.08283910872,1502.0,3.0,4.641503112779819,BT-549,10.0,844,1502,565,565,HDAC1,gene,3.80926151606298
