DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score
Docetaxel,2.0,23.474011667088046,Tretinoin,4.0,47.8570030634407,HCT-116,21.55555555555556
Paclitaxel,2.0,23.474011667088046,Celecoxib,2.0,22.464610454989618,HCT-116,13.444444444444445
Paclitaxel,2.0,23.474011667088046,Tretinoin,4.0,47.8570030634407,HCT-116,12.666666666666666
Docetaxel,2.0,23.474011667088046,Celecoxib,2.0,22.464610454989618,HCT-116,11.666666666666666
Fulvestrant,1.0,8.555348427205576,Everolimus,1.0,0.08583663170071618,HCT-116,10.333333333333334
Vorinostat,3.0,10.252275432921635,Romidepsin,3.0,10.345274232433356,HCT-116,8.777777777777779
Romidepsin,3.0,10.345274232433356,Docetaxel,2.0,23.474011667088046,HCT-116,8.444444444444445
Romidepsin,3.0,10.345274232433356,Tretinoin,4.0,47.8570030634407,HCT-116,7.333333333333333
Docetaxel,2.0,23.474011667088046,Fulvestrant,1.0,8.555348427205576,HCT-116,7.333333333333333
Dasatinib,12.0,44.16030619238289,Tretinoin,4.0,47.8570030634407,HCT-116,5.0
Fulvestrant,1.0,8.555348427205576,Tretinoin,4.0,47.8570030634407,HCT-116,5.0
Romidepsin,3.0,10.345274232433356,Sirolimus,2.0,0.9876793517815449,HCT-116,4.333333333333333
Dasatinib,12.0,44.16030619238289,Vorinostat,3.0,10.252275432921635,HCT-116,4.111111111111111
Docetaxel,2.0,23.474011667088046,Nilotinib,2.0,1.7219390633550185,HCT-116,3.7777777777777777
Romidepsin,3.0,10.345274232433356,Celecoxib,2.0,22.464610454989618,HCT-116,3.6666666666666665
Mitotane,2.0,9.68461182904604,Tretinoin,4.0,47.8570030634407,HCT-116,3.555555555555556
Everolimus,1.0,0.08583663170071618,Paclitaxel,2.0,23.474011667088046,HCT-116,2.7777777777777777
Megestrol acetate,1.0,1.129263401840463,Gefitinib,1.0,0.20705666957769073,HCT-116,2.6666666666666665
Everolimus,1.0,0.08583663170071618,Docetaxel,2.0,23.474011667088046,HCT-116,2.333333333333333
Dasatinib,12.0,44.16030619238289,Sirolimus,2.0,0.9876793517815449,HCT-116,2.0
Everolimus,1.0,0.08583663170071618,Celecoxib,2.0,22.464610454989618,HCT-116,1.8888888888888888
Mitotane,2.0,9.68461182904604,Nilotinib,2.0,1.7219390633550185,HCT-116,1.7777777777777777
Docetaxel,2.0,23.474011667088046,Sirolimus,2.0,0.9876793517815449,HCT-116,1.5555555555555556
Paclitaxel,2.0,23.474011667088046,Nilotinib,2.0,1.7219390633550185,HCT-116,1.3333333333333333
Mitotane,2.0,9.68461182904604,Everolimus,1.0,0.08583663170071618,HCT-116,1.2222222222222223
Mitotane,2.0,9.68461182904604,Docetaxel,2.0,23.474011667088046,HCT-116,1.2222222222222223
Sirolimus,2.0,0.9876793517815449,Mitotane,2.0,9.68461182904604,HCT-116,0.8888888888888888
Romidepsin,3.0,10.345274232433356,Paclitaxel,2.0,23.474011667088046,HCT-116,0.6666666666666666
Dasatinib,12.0,44.16030619238289,Paclitaxel,2.0,23.474011667088046,HCT-116,0.5555555555555556
Gefitinib,1.0,0.20705666957769073,Lenalidomide,1.0,12.071885399850881,HCT-116,0.0
Fulvestrant,1.0,8.555348427205576,Romidepsin,3.0,10.345274232433356,HCT-116,-0.2222222222222222
Mitotane,2.0,9.68461182904604,Sirolimus,2.0,0.9876793517815449,HCT-116,-0.3333333333333333
Sirolimus,2.0,0.9876793517815449,Celecoxib,2.0,22.464610454989618,HCT-116,-0.7777777777777778
Sirolimus,2.0,0.9876793517815449,Tretinoin,4.0,47.8570030634407,HCT-116,-1.2222222222222223
Vorinostat,3.0,10.252275432921635,Tretinoin,4.0,47.8570030634407,HCT-116,-1.3333333333333333
Vorinostat,3.0,10.252275432921635,Docetaxel,2.0,23.474011667088046,HCT-116,-1.5555555555555556
Dasatinib,12.0,44.16030619238289,Celecoxib,2.0,22.464610454989618,HCT-116,-1.7777777777777777
Everolimus,1.0,0.08583663170071618,Sirolimus,2.0,0.9876793517815449,HCT-116,-2.111111111111111
Everolimus,1.0,0.08583663170071618,Dasatinib,12.0,44.16030619238289,HCT-116,-2.111111111111111
Megestrol acetate,1.0,1.129263401840463,Lenalidomide,1.0,12.071885399850881,HCT-116,-2.4444444444444446
Dasatinib,12.0,44.16030619238289,Romidepsin,3.0,10.345274232433356,HCT-116,-2.4444444444444446
Vorinostat,3.0,10.252275432921635,Celecoxib,2.0,22.464610454989618,HCT-116,-2.888888888888889
Fulvestrant,1.0,8.555348427205576,Dasatinib,12.0,44.16030619238289,HCT-116,-3.0
Mitotane,2.0,9.68461182904604,Celecoxib,2.0,22.464610454989618,HCT-116,-3.111111111111111
Nilotinib,2.0,1.7219390633550185,Tretinoin,4.0,47.8570030634407,HCT-116,-3.2222222222222223
Tretinoin,4.0,47.8570030634407,Celecoxib,2.0,22.464610454989618,HCT-116,-3.333333333333333
Fulvestrant,1.0,8.555348427205576,Vorinostat,3.0,10.252275432921635,HCT-116,-3.4444444444444446
Dasatinib,12.0,44.16030619238289,Cladribine,2.0,0.23161702034052314,HCT-116,-3.7777777777777777
Dasatinib,12.0,44.16030619238289,Nilotinib,2.0,1.7219390633550185,HCT-116,-4.0
Fulvestrant,1.0,8.555348427205576,Paclitaxel,2.0,23.474011667088046,HCT-116,-4.0
Docetaxel,2.0,23.474011667088046,Paclitaxel,2.0,23.474011667088046,HCT-116,-4.111111111111111
Sirolimus,2.0,0.9876793517815449,Cladribine,2.0,0.23161702034052314,HCT-116,-4.222222222222222
Vorinostat,3.0,10.252275432921635,Cladribine,2.0,0.23161702034052314,HCT-116,-4.444444444444445
Romidepsin,3.0,10.345274232433356,Nilotinib,2.0,1.7219390633550185,HCT-116,-4.444444444444445
Paclitaxel,2.0,23.474011667088046,Cladribine,2.0,0.23161702034052314,HCT-116,-4.444444444444445
Nilotinib,2.0,1.7219390633550185,Celecoxib,2.0,22.464610454989618,HCT-116,-4.777777777777778
Fulvestrant,1.0,8.555348427205576,Cladribine,2.0,0.23161702034052314,HCT-116,-5.111111111111111
Paclitaxel,2.0,23.474011667088046,Sirolimus,2.0,0.9876793517815449,HCT-116,-5.111111111111111
Mitotane,2.0,9.68461182904604,Dasatinib,12.0,44.16030619238289,HCT-116,-5.666666666666667
Nilotinib,2.0,1.7219390633550185,Mitotane,2.0,9.68461182904604,HCT-116,-5.888888888888889
Mitotane,2.0,9.68461182904604,Cladribine,2.0,0.23161702034052314,HCT-116,-6.222222222222222
Vorinostat,3.0,10.252275432921635,Sirolimus,2.0,0.9876793517815449,HCT-116,-6.555555555555555
Docetaxel,2.0,23.474011667088046,Cladribine,2.0,0.23161702034052314,HCT-116,-6.777777777777778
Vorinostat,3.0,10.252275432921635,Paclitaxel,2.0,23.474011667088046,HCT-116,-7.0
Everolimus,1.0,0.08583663170071618,Romidepsin,3.0,10.345274232433356,HCT-116,-7.222222222222222
Cladribine,2.0,0.23161702034052314,Celecoxib,2.0,22.464610454989618,HCT-116,-7.333333333333333
Dasatinib,12.0,44.16030619238289,Docetaxel,2.0,23.474011667088046,HCT-116,-7.777777777777778
Sirolimus,2.0,0.9876793517815449,Nilotinib,2.0,1.7219390633550185,HCT-116,-7.888888888888889
Vorinostat,3.0,10.252275432921635,Nilotinib,2.0,1.7219390633550185,HCT-116,-8.0
Everolimus,1.0,0.08583663170071618,Vorinostat,3.0,10.252275432921635,HCT-116,-8.11111111111111
Fulvestrant,1.0,8.555348427205576,Nilotinib,2.0,1.7219390633550185,HCT-116,-8.11111111111111
Everolimus,1.0,0.08583663170071618,Cladribine,2.0,0.23161702034052314,HCT-116,-8.777777777777779
