SpNotation,SignalingPath,Attention,cell_line_name,cell_line_num,mean_rank
sp16,Hedgehog signaling pathway,0.50839310235,PC-3,26,1
sp24,NOD-like receptor signaling pathway,0.4000012599333333,PC-3,26,2
sp5,B cell receptor signaling pathway,0.33643709099999997,PC-3,26,3
sp10,Estrogen signaling pathway,0.2589714479,PC-3,26,4
sp32,RIG-I-like receptor signaling pathway,0.18399450929999997,PC-3,26,5
sp37,Sphingolipid signaling pathway,0.15160884930727273,PC-3,26,6
sp7,Calcium signaling pathway,0.13577857846941174,PC-3,26,7
sp15,HIF-1 signaling pathway,0.13411390666983858,PC-3,26,8
sp19,IL-17 signaling pathway,0.12564521217833333,PC-3,26,9
sp29,PPAR signaling pathway,0.11722631640454997,PC-3,26,10
sp18,Hippo signaling pathway - multiple species,0.11313980649999995,PC-3,26,11
sp31,Prolactin signaling pathway,0.0892758126,PC-3,26,12
sp46,cGMP-PKG signaling pathway,0.08828260176439999,PC-3,26,13
sp38,T cell receptor signaling pathway,0.08757503181,PC-3,26,14
sp6,C-type lectin receptor signaling pathway,0.0806071276042857,PC-3,26,15
sp9,ErbB signaling pathway,0.0672321645875,PC-3,26,16
sp33,Rap1 signaling pathway,0.06719853050299039,PC-3,26,17
sp30,Phospholipase D signaling pathway,0.045111171299891874,PC-3,26,18
sp36,Signaling pathways regulating pluripotency of stem cells,0.04400910662337498,PC-3,26,19
sp47,mTOR signaling pathway,0.04205470352113392,PC-3,26,20
sp42,Toll-like receptor signaling pathway,0.038324002692631566,PC-3,26,21
sp2,AMPK signaling pathway,0.03679508398432431,PC-3,26,22
sp17,Hippo signaling pathway,0.03563663495132267,PC-3,26,23
sp25,Neurotrophin signaling pathway,0.03218848850885713,PC-3,26,24
sp20,Insulin signaling pathway,0.031240874654583316,PC-3,26,25
sp3,Adipocytokine signaling pathway,0.02945418600733332,PC-3,26,26
sp14,GnRH signaling pathway,0.025773668193181807,PC-3,26,27
sp11,Fc epsilon RI signaling pathway,0.02575442857999999,PC-3,26,28
sp40,TNF signaling pathway,0.021407854374999986,PC-3,26,29
sp27,Oxytocin signaling pathway,0.020958996914881664,PC-3,26,30
sp41,Thyroid hormone signaling pathway,0.019824749515492925,PC-3,26,31
sp21,JAK-STAT signaling pathway,0.019415822766666656,PC-3,26,32
sp1,AGE-RAGE signaling pathway in diabetic complications,0.017368860970666655,PC-3,26,33
sp23,NF-kappa B signaling pathway,0.01599854940059995,PC-3,26,34
sp48,p53 signaling pathway,0.01452439520444441,PC-3,26,35
sp44,Wnt signaling pathway,0.013861554139105742,PC-3,26,36
sp13,Glucagon signaling pathway,0.013630659575499979,PC-3,26,37
sp22,MAPK signaling pathway,0.01295821178268034,PC-3,26,38
sp34,Ras signaling pathway,0.012108367614782596,PC-3,26,39
sp35,Relaxin signaling pathway,0.012082250532999984,PC-3,26,40
sp28,PI3K-Akt signaling pathway,0.010553001203557474,PC-3,26,41
sp8,Chemokine signaling pathway,0.010155864358749975,PC-3,26,42
sp12,FoxO signaling pathway,0.009811272938888874,PC-3,26,43
sp45,cAMP signaling pathway,0.00956212214499999,PC-3,26,44
sp4,Apelin signaling pathway,0.009175385890178559,PC-3,26,45
