DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,node_type,att_deg
1495.0,0.0,0.0,1494.0,1.0,1.313083752,SK-MEL-28,19.55555555555556,1172,1495,401,,,,
1493.0,0.0,0.0,1495.0,0.0,0.0,SK-MEL-28,14.88888888888889,2570,1493,821,,,,
1493.0,0.0,0.0,1495.0,0.0,0.0,SK-MEL-28,14.88888888888889,2570,1493,118,,,,
1493.0,0.0,0.0,1490.0,2.0,0.459626212,SK-MEL-28,14.22222222222222,1795,1493,118,,,,
1493.0,0.0,0.0,1490.0,2.0,0.459626212,SK-MEL-28,14.22222222222222,1795,1493,821,,,,
1499.0,0.0,0.0,1494.0,1.0,1.313083752,SK-MEL-28,14.11111111111111,14,1499,401,,,,
1499.0,0.0,0.0,1494.0,1.0,1.313083752,SK-MEL-28,14.11111111111111,14,1499,980,,,,
1493.0,0.0,0.0,1505.0,0.0,0.0,SK-MEL-28,13.666666666666666,55,1493,821,,,,
1493.0,0.0,0.0,1505.0,0.0,0.0,SK-MEL-28,13.666666666666666,55,1493,118,,,,
1501.0,0.0,0.0,1503.0,1.0,1.313083752,SK-MEL-28,4.666666666666667,2487,1501,821,,,,
1501.0,0.0,0.0,1503.0,1.0,1.313083752,SK-MEL-28,4.666666666666667,2487,1501,118,,,,
1502.0,0.0,0.0,1493.0,0.0,0.0,SK-MEL-28,4.444444444444445,1307,1502,565,,,,
1495.0,0.0,0.0,1491.0,0.0,0.0,SK-MEL-28,4.444444444444445,1117,1495,401,,,,
1502.0,0.0,0.0,1493.0,0.0,0.0,SK-MEL-28,4.444444444444445,1307,1502,566,,,,
1502.0,0.0,0.0,1493.0,0.0,0.0,SK-MEL-28,4.444444444444445,1307,1502,568,,,,
1502.0,0.0,0.0,1491.0,0.0,0.0,SK-MEL-28,4.333333333333333,2031,1502,565,,,,
1502.0,0.0,0.0,1491.0,0.0,0.0,SK-MEL-28,4.333333333333333,2031,1502,566,,,,
1502.0,0.0,0.0,1491.0,0.0,0.0,SK-MEL-28,4.333333333333333,2031,1502,568,,,,
1502.0,0.0,0.0,1503.0,1.0,1.313083752,SK-MEL-28,4.222222222222222,1156,1502,568,,,,
1502.0,0.0,0.0,1503.0,1.0,1.313083752,SK-MEL-28,4.222222222222222,1156,1502,566,,,,
1502.0,0.0,0.0,1503.0,1.0,1.313083752,SK-MEL-28,4.222222222222222,1156,1502,565,,,,
1495.0,0.0,0.0,1502.0,0.0,0.0,SK-MEL-28,4.222222222222222,2117,1495,401,,,,
1492.0,4.0,4.24549864,1501.0,0.0,0.0,SK-MEL-28,4.0,1351,1492,1,,,,
1492.0,4.0,4.24549864,1501.0,0.0,0.0,SK-MEL-28,4.0,1351,1492,737,,,,
1492.0,4.0,4.24549864,1501.0,0.0,0.0,SK-MEL-28,4.0,1351,1492,2,,,,
1492.0,4.0,4.24549864,1501.0,0.0,0.0,SK-MEL-28,4.0,1351,1492,394,,,,
