DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score
Paclitaxel,1.0,0.691409588,Tretinoin,0.0,0.0,SF-268,19.88888888888889
Fulvestrant,0.0,0.0,Everolimus,1.0,1.881162544,SF-268,14.666666666666666
Paclitaxel,1.0,0.691409588,Celecoxib,2.0,0.755659104,SF-268,12.555555555555555
Mitotane,0.0,0.0,Docetaxel,1.0,0.691409588,SF-268,10.666666666666666
Romidepsin,0.0,0.0,Paclitaxel,1.0,0.691409588,SF-268,5.222222222222222
Everolimus,1.0,1.881162544,Paclitaxel,1.0,0.691409588,SF-268,3.6666666666666665
Docetaxel,1.0,0.691409588,Tretinoin,0.0,0.0,SF-268,2.6666666666666665
Gefitinib,1.0,2.006335204,Lenalidomide,1.0,0.42134767,SF-268,2.4444444444444446
Thalidomide,4.0,5.78569943,Docetaxel,1.0,0.691409588,SF-268,2.2222222222222223
Docetaxel,1.0,0.691409588,Celecoxib,2.0,0.755659104,SF-268,2.2222222222222223
Fulvestrant,0.0,0.0,Sirolimus,1.0,1.881162544,SF-268,2.111111111111111
Sirolimus,1.0,1.881162544,Tretinoin,0.0,0.0,SF-268,1.7777777777777777
Fulvestrant,0.0,0.0,Dasatinib,6.0,8.799810485,SF-268,1.6666666666666667
Mitotane,0.0,0.0,Cladribine,0.0,0.0,SF-268,1.3333333333333333
Fulvestrant,0.0,0.0,Romidepsin,0.0,0.0,SF-268,1.3333333333333333
Sirolimus,1.0,1.881162544,Mitotane,0.0,0.0,SF-268,1.1111111111111112
Dasatinib,6.0,8.799810485,Docetaxel,1.0,0.691409588,SF-268,0.3333333333333333
Mitotane,0.0,0.0,Tretinoin,0.0,0.0,SF-268,0.1111111111111111
Everolimus,1.0,1.881162544,Romidepsin,0.0,0.0,SF-268,-0.2222222222222222
Everolimus,1.0,1.881162544,Docetaxel,1.0,0.691409588,SF-268,-0.2222222222222222
Sirolimus,1.0,1.881162544,Celecoxib,2.0,0.755659104,SF-268,-0.5555555555555556
Romidepsin,0.0,0.0,Tretinoin,0.0,0.0,SF-268,-0.6666666666666666
Paclitaxel,1.0,0.691409588,Sirolimus,1.0,1.881162544,SF-268,-0.6666666666666666
Dasatinib,6.0,8.799810485,Celecoxib,2.0,0.755659104,SF-268,-0.6666666666666666
Romidepsin,0.0,0.0,Celecoxib,2.0,0.755659104,SF-268,-0.7777777777777778
Dasatinib,6.0,8.799810485,Vorinostat,0.0,0.0,SF-268,-0.7777777777777778
Nilotinib,1.0,1.606519252,Mitotane,0.0,0.0,SF-268,-0.8888888888888888
Dasatinib,6.0,8.799810485,Paclitaxel,1.0,0.691409588,SF-268,-1.0
Mitotane,0.0,0.0,Sirolimus,1.0,1.881162544,SF-268,-1.1111111111111112
Fulvestrant,0.0,0.0,Vorinostat,0.0,0.0,SF-268,-1.2222222222222223
Mitotane,0.0,0.0,Celecoxib,2.0,0.755659104,SF-268,-1.4444444444444444
Vorinostat,0.0,0.0,Sirolimus,1.0,1.881162544,SF-268,-1.5555555555555556
Everolimus,1.0,1.881162544,Vorinostat,0.0,0.0,SF-268,-1.6666666666666667
Dasatinib,6.0,8.799810485,Romidepsin,0.0,0.0,SF-268,-2.111111111111111
Romidepsin,0.0,0.0,Docetaxel,1.0,0.691409588,SF-268,-2.2222222222222223
Fulvestrant,0.0,0.0,Cladribine,0.0,0.0,SF-268,-2.2222222222222223
Dasatinib,6.0,8.799810485,Tretinoin,0.0,0.0,SF-268,-2.2222222222222223
Thalidomide,4.0,5.78569943,Sirolimus,1.0,1.881162544,SF-268,-2.4444444444444446
Everolimus,1.0,1.881162544,Sirolimus,1.0,1.881162544,SF-268,-2.555555555555556
Everolimus,1.0,1.881162544,Tretinoin,0.0,0.0,SF-268,-2.6666666666666665
Docetaxel,1.0,0.691409588,Sirolimus,1.0,1.881162544,SF-268,-2.888888888888889
Nilotinib,1.0,1.606519252,Cladribine,0.0,0.0,SF-268,-2.888888888888889
Dasatinib,6.0,8.799810485,Cladribine,0.0,0.0,SF-268,-3.0
Romidepsin,0.0,0.0,Cladribine,0.0,0.0,SF-268,-3.111111111111111
Sirolimus,1.0,1.881162544,Cladribine,0.0,0.0,SF-268,-3.111111111111111
Fulvestrant,0.0,0.0,Nilotinib,1.0,1.606519252,SF-268,-3.4444444444444446
Everolimus,1.0,1.881162544,Dasatinib,6.0,8.799810485,SF-268,-3.7777777777777777
Fulvestrant,0.0,0.0,Tretinoin,0.0,0.0,SF-268,-4.111111111111111
Dasatinib,6.0,8.799810485,Sirolimus,1.0,1.881162544,SF-268,-4.111111111111111
Mitotane,0.0,0.0,Paclitaxel,1.0,0.691409588,SF-268,-4.333333333333333
Fulvestrant,0.0,0.0,Paclitaxel,1.0,0.691409588,SF-268,-4.333333333333333
Thalidomide,4.0,5.78569943,Tretinoin,0.0,0.0,SF-268,-5.0
Thalidomide,4.0,5.78569943,Mitotane,0.0,0.0,SF-268,-5.222222222222222
Mitotane,0.0,0.0,Nilotinib,1.0,1.606519252,SF-268,-5.222222222222222
Nilotinib,1.0,1.606519252,Celecoxib,2.0,0.755659104,SF-268,-5.333333333333333
Nilotinib,1.0,1.606519252,Tretinoin,0.0,0.0,SF-268,-5.555555555555555
Docetaxel,1.0,0.691409588,Paclitaxel,1.0,0.691409588,SF-268,-5.666666666666667
Everolimus,1.0,1.881162544,Cladribine,0.0,0.0,SF-268,-5.777777777777778
Everolimus,1.0,1.881162544,Celecoxib,2.0,0.755659104,SF-268,-5.777777777777778
Megestrol acetate,0.0,0.0,Gefitinib,1.0,2.006335204,SF-268,-5.888888888888889
Docetaxel,1.0,0.691409588,Fulvestrant,0.0,0.0,SF-268,-6.111111111111111
Mitotane,0.0,0.0,Dasatinib,6.0,8.799810485,SF-268,-6.111111111111111
Vorinostat,0.0,0.0,Romidepsin,0.0,0.0,SF-268,-6.111111111111111
Mitotane,0.0,0.0,Everolimus,1.0,1.881162544,SF-268,-6.333333333333333
Thalidomide,4.0,5.78569943,Cladribine,0.0,0.0,SF-268,-6.333333333333333
Paclitaxel,1.0,0.691409588,Cladribine,0.0,0.0,SF-268,-7.555555555555555
Romidepsin,0.0,0.0,Sirolimus,1.0,1.881162544,SF-268,-8.333333333333334
Everolimus,1.0,1.881162544,Nilotinib,1.0,1.606519252,SF-268,-8.333333333333334
Vorinostat,0.0,0.0,Docetaxel,1.0,0.691409588,SF-268,-8.555555555555555
Cladribine,0.0,0.0,Celecoxib,2.0,0.755659104,SF-268,-9.333333333333334
Vorinostat,0.0,0.0,Celecoxib,2.0,0.755659104,SF-268,-9.666666666666666
Vorinostat,0.0,0.0,Cladribine,0.0,0.0,SF-268,-9.77777777777778
Dasatinib,6.0,8.799810485,Nilotinib,1.0,1.606519252,SF-268,-10.0
Sirolimus,1.0,1.881162544,Nilotinib,1.0,1.606519252,SF-268,-10.11111111111111
Docetaxel,1.0,0.691409588,Cladribine,0.0,0.0,SF-268,-10.333333333333334
Fulvestrant,0.0,0.0,Celecoxib,2.0,0.755659104,SF-268,-11.11111111111111
Docetaxel,1.0,0.691409588,Nilotinib,1.0,1.606519252,SF-268,-12.77777777777778
Vorinostat,0.0,0.0,Paclitaxel,1.0,0.691409588,SF-268,-13.0
Megestrol acetate,0.0,0.0,Lenalidomide,1.0,0.42134767,SF-268,-13.333333333333334
Vorinostat,0.0,0.0,Tretinoin,0.0,0.0,SF-268,-13.666666666666666
Paclitaxel,1.0,0.691409588,Nilotinib,1.0,1.606519252,SF-268,-20.11111111111111
Romidepsin,0.0,0.0,Nilotinib,1.0,1.606519252,SF-268,-20.55555555555556
Tretinoin,0.0,0.0,Cladribine,0.0,0.0,SF-268,-24.0
Tretinoin,0.0,0.0,Celecoxib,2.0,0.755659104,SF-268,-25.77777777777778
Vorinostat,0.0,0.0,Nilotinib,1.0,1.606519252,SF-268,-42.55555555555556
