SpNotation,SignalingPath,Attention,cell_line_name,cell_line_num,sum_rank
sp28,PI3K-Akt signaling pathway,85.2534855235425,EKVX,7,1
sp7,Calcium signaling pathway,51.13596344711998,EKVX,7,2
sp22,MAPK signaling pathway,41.58624088010196,EKVX,7,3
sp34,Ras signaling pathway,38.03545858709397,EKVX,7,4
sp33,Rap1 signaling pathway,35.18631495943842,EKVX,7,5
sp47,mTOR signaling pathway,30.805102863773985,EKVX,7,6
sp36,Signaling pathways regulating pluripotency of stem cells,27.763824219499988,EKVX,7,7
sp35,Relaxin signaling pathway,27.442701821539988,EKVX,7,8
sp4,Apelin signaling pathway,23.344951622407983,EKVX,7,9
sp24,NOD-like receptor signaling pathway,23.302897338956697,EKVX,7,10
sp45,cAMP signaling pathway,22.91861236301598,EKVX,7,11
sp44,Wnt signaling pathway,22.27135903742398,EKVX,7,12
sp21,JAK-STAT signaling pathway,22.018512797951978,EKVX,7,13
sp14,GnRH signaling pathway,21.8687625993,EKVX,7,14
sp17,Hippo signaling pathway,21.407581687254705,EKVX,7,15
sp30,Phospholipase D signaling pathway,21.232345532719993,EKVX,7,16
sp46,cGMP-PKG signaling pathway,20.741809465207993,EKVX,7,17
sp20,Insulin signaling pathway,20.612344976165993,EKVX,7,18
sp5,B cell receptor signaling pathway,19.527429919,EKVX,7,19
sp10,Estrogen signaling pathway,19.189951789083114,EKVX,7,20
sp37,Sphingolipid signaling pathway,17.872902092139995,EKVX,7,21
sp38,T cell receptor signaling pathway,17.242821326499996,EKVX,7,22
sp39,TGF-beta signaling pathway,15.525098112279993,EKVX,7,23
sp42,Toll-like receptor signaling pathway,14.677121019779996,EKVX,7,24
sp12,FoxO signaling pathway,14.162354124699995,EKVX,7,25
sp25,Neurotrophin signaling pathway,14.131666009615993,EKVX,7,26
sp8,Chemokine signaling pathway,13.390153837641984,EKVX,7,27
sp6,C-type lectin receptor signaling pathway,13.291742427119994,EKVX,7,28
sp9,ErbB signaling pathway,13.249577253039996,EKVX,7,29
sp40,TNF signaling pathway,13.177035038399998,EKVX,7,30
sp19,IL-17 signaling pathway,13.162313882799992,EKVX,7,31
sp27,Oxytocin signaling pathway,12.975759197059247,EKVX,7,32
sp15,HIF-1 signaling pathway,12.464915115151172,EKVX,7,33
sp13,Glucagon signaling pathway,12.380311243966391,EKVX,7,34
sp1,AGE-RAGE signaling pathway in diabetic complications,12.090889415559994,EKVX,7,35
sp11,Fc epsilon RI signaling pathway,11.933514551299998,EKVX,7,36
sp2,AMPK signaling pathway,11.65210373075639,EKVX,7,37
sp41,Thyroid hormone signaling pathway,10.597860536152577,EKVX,7,38
sp31,Prolactin signaling pathway,10.421633809519996,EKVX,7,39
sp43,VEGF signaling pathway,10.308901146759997,EKVX,7,40
sp23,NF-kappa B signaling pathway,10.069812483939996,EKVX,7,41
sp32,RIG-I-like receptor signaling pathway,8.618779898,EKVX,7,42
sp3,Adipocytokine signaling pathway,7.877970656079996,EKVX,7,43
sp16,Hedgehog signaling pathway,7.779563303207997,EKVX,7,44
sp29,PPAR signaling pathway,6.919075099481993,EKVX,7,45
sp18,Hippo signaling pathway - multiple species,6.864407599399998,EKVX,7,46
sp26,Notch signaling pathway,6.056857950139996,EKVX,7,47
sp48,p53 signaling pathway,4.886096898659997,EKVX,7,48
