DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score
Docetaxel,2.0,2.7840971580448093,Tretinoin,0.0,0.0,SW-620,13.88888888888889
Docetaxel,2.0,2.7840971580448093,Fulvestrant,1.0,0.0,SW-620,13.77777777777778
Fulvestrant,1.0,0.0,Everolimus,0.0,0.0,SW-620,12.77777777777778
Docetaxel,2.0,2.7840971580448093,Celecoxib,0.0,0.0,SW-620,12.22222222222222
Paclitaxel,2.0,2.7840971580448093,Tretinoin,0.0,0.0,SW-620,11.22222222222222
Everolimus,0.0,0.0,Paclitaxel,2.0,2.7840971580448093,SW-620,10.11111111111111
Paclitaxel,2.0,2.7840971580448093,Celecoxib,0.0,0.0,SW-620,8.777777777777779
Docetaxel,2.0,2.7840971580448093,Nilotinib,2.0,4.060440693129164,SW-620,7.888888888888889
Sirolimus,1.0,0.0,Mitotane,1.0,0.0,SW-620,7.888888888888889
Fulvestrant,1.0,0.0,Romidepsin,3.0,8.92126621440146,SW-620,7.222222222222222
Mitotane,1.0,0.0,Everolimus,0.0,0.0,SW-620,6.333333333333333
Gefitinib,1.0,0.0,Lenalidomide,0.0,0.0,SW-620,6.0
Megestrol acetate,0.0,0.0,Gefitinib,1.0,0.0,SW-620,5.888888888888889
Mitotane,1.0,0.0,Docetaxel,2.0,2.7840971580448093,SW-620,5.444444444444445
Mitotane,1.0,0.0,Tretinoin,0.0,0.0,SW-620,5.333333333333333
Paclitaxel,2.0,2.7840971580448093,Nilotinib,2.0,4.060440693129164,SW-620,5.222222222222222
Docetaxel,2.0,2.7840971580448093,Sirolimus,1.0,0.0,SW-620,4.666666666666667
Thalidomide,1.0,0.0,Sirolimus,1.0,0.0,SW-620,4.0
Romidepsin,3.0,8.92126621440146,Paclitaxel,2.0,2.7840971580448093,SW-620,4.0
Vorinostat,3.0,8.921260291011286,Sirolimus,1.0,0.0,SW-620,3.4444444444444446
Everolimus,0.0,0.0,Docetaxel,2.0,2.7840971580448093,SW-620,2.555555555555556
Sirolimus,1.0,0.0,Nilotinib,2.0,4.060440693129164,SW-620,2.4444444444444446
Romidepsin,3.0,8.92126621440146,Nilotinib,2.0,4.060440693129164,SW-620,2.333333333333333
Paclitaxel,2.0,2.7840971580448093,Sirolimus,1.0,0.0,SW-620,1.7777777777777777
Sirolimus,1.0,0.0,Tretinoin,0.0,0.0,SW-620,1.6666666666666667
Mitotane,1.0,0.0,Paclitaxel,2.0,2.7840971580448093,SW-620,1.5555555555555556
Romidepsin,3.0,8.92126621440146,Sirolimus,1.0,0.0,SW-620,1.3333333333333333
Fulvestrant,1.0,0.0,Vorinostat,3.0,8.921260291011286,SW-620,1.0
Mitotane,1.0,0.0,Nilotinib,2.0,4.060440693129164,SW-620,0.8888888888888888
Everolimus,0.0,0.0,Vorinostat,3.0,8.921260291011286,SW-620,0.6666666666666666
Dasatinib,10.0,4.130389468832419,Sirolimus,1.0,0.0,SW-620,0.6666666666666666
Romidepsin,3.0,8.92126621440146,Docetaxel,2.0,2.7840971580448093,SW-620,0.3333333333333333
Thalidomide,1.0,0.0,Cladribine,0.0,0.0,SW-620,0.3333333333333333
Fulvestrant,1.0,0.0,Cladribine,0.0,0.0,SW-620,0.3333333333333333
Everolimus,0.0,0.0,Romidepsin,3.0,8.92126621440146,SW-620,0.2222222222222222
Everolimus,0.0,0.0,Sirolimus,1.0,0.0,SW-620,0.1111111111111111
Sirolimus,1.0,0.0,Celecoxib,0.0,0.0,SW-620,-0.1111111111111111
Dasatinib,10.0,4.130389468832419,Docetaxel,2.0,2.7840971580448093,SW-620,-0.1111111111111111
Dasatinib,10.0,4.130389468832419,Paclitaxel,2.0,2.7840971580448093,SW-620,-0.1111111111111111
Everolimus,0.0,0.0,Nilotinib,2.0,4.060440693129164,SW-620,-0.3333333333333333
Docetaxel,2.0,2.7840971580448093,Cladribine,0.0,0.0,SW-620,-0.6666666666666666
Mitotane,1.0,0.0,Dasatinib,10.0,4.130389468832419,SW-620,-0.6666666666666666
Cladribine,0.0,0.0,Celecoxib,0.0,0.0,SW-620,-0.7777777777777778
Dasatinib,10.0,4.130389468832419,Celecoxib,0.0,0.0,SW-620,-1.0
Dasatinib,10.0,4.130389468832419,Nilotinib,2.0,4.060440693129164,SW-620,-1.0
Mitotane,1.0,0.0,Cladribine,0.0,0.0,SW-620,-1.1111111111111112
Dasatinib,10.0,4.130389468832419,Romidepsin,3.0,8.92126621440146,SW-620,-1.1111111111111112
Fulvestrant,1.0,0.0,Sirolimus,1.0,0.0,SW-620,-1.2222222222222223
Docetaxel,2.0,2.7840971580448093,Paclitaxel,2.0,2.7840971580448093,SW-620,-1.3333333333333333
Mitotane,1.0,0.0,Sirolimus,1.0,0.0,SW-620,-1.4444444444444444
Dasatinib,10.0,4.130389468832419,Tretinoin,0.0,0.0,SW-620,-1.6666666666666667
Everolimus,0.0,0.0,Dasatinib,10.0,4.130389468832419,SW-620,-1.6666666666666667
Fulvestrant,1.0,0.0,Dasatinib,10.0,4.130389468832419,SW-620,-1.7777777777777777
