SpNotation,SignalingPath,Attention,cell_line_name,cell_line_num,mean_rank
sp5,B cell receptor signaling pathway,0.12807473312571427,NCI-H23,20,1
sp32,RIG-I-like receptor signaling pathway,0.06742320372459458,NCI-H23,20,2
sp14,GnRH signaling pathway,0.0660194188291262,NCI-H23,20,3
sp24,NOD-like receptor signaling pathway,0.06181718582348797,NCI-H23,20,4
sp11,Fc epsilon RI signaling pathway,0.05675675890997295,NCI-H23,20,5
sp18,Hippo signaling pathway - multiple species,0.055660187069367796,NCI-H23,20,6
sp38,T cell receptor signaling pathway,0.0556269992691089,NCI-H23,20,7
sp40,TNF signaling pathway,0.047580646148548365,NCI-H23,20,8
sp9,ErbB signaling pathway,0.046249054905661,NCI-H23,20,9
sp37,Sphingolipid signaling pathway,0.044986263414662234,NCI-H23,20,10
sp30,Phospholipase D signaling pathway,0.039667897561955705,NCI-H23,20,11
sp42,Toll-like receptor signaling pathway,0.038830511022219,NCI-H23,20,12
sp3,Adipocytokine signaling pathway,0.03874137805667975,NCI-H23,20,13
sp36,Signaling pathways regulating pluripotency of stem cells,0.03852562786661391,NCI-H23,20,14
sp6,C-type lectin receptor signaling pathway,0.03801478493649418,NCI-H23,20,15
sp31,Prolactin signaling pathway,0.03769841343776453,NCI-H23,20,16
sp43,VEGF signaling pathway,0.03605560771624802,NCI-H23,20,17
sp39,TGF-beta signaling pathway,0.03529672066813166,NCI-H23,20,18
sp20,Insulin signaling pathway,0.03314509794079832,NCI-H23,20,19
sp46,cGMP-PKG signaling pathway,0.03296748639712518,NCI-H23,20,20
sp23,NF-kappa B signaling pathway,0.030541661510617452,NCI-H23,20,21
sp7,Calcium signaling pathway,0.029609409425518523,NCI-H23,20,22
sp26,Notch signaling pathway,0.029495693977843115,NCI-H23,20,23
sp10,Estrogen signaling pathway,0.028635779413688684,NCI-H23,20,24
sp1,AGE-RAGE signaling pathway in diabetic complications,0.028156222474150755,NCI-H23,20,25
sp35,Relaxin signaling pathway,0.026984047158695162,NCI-H23,20,26
sp27,Oxytocin signaling pathway,0.026946108917384533,NCI-H23,20,27
sp16,Hedgehog signaling pathway,0.02665148196731033,NCI-H23,20,28
sp13,Glucagon signaling pathway,0.025862070181146158,NCI-H23,20,29
sp25,Neurotrophin signaling pathway,0.025145563498715266,NCI-H23,20,30
sp2,AMPK signaling pathway,0.02511183964557797,NCI-H23,20,31
sp47,mTOR signaling pathway,0.024407908783300906,NCI-H23,20,32
sp29,PPAR signaling pathway,0.023255814845882645,NCI-H23,20,33
sp15,HIF-1 signaling pathway,0.02316933700680172,NCI-H23,20,34
sp19,IL-17 signaling pathway,0.02132521021212489,NCI-H23,20,35
sp45,cAMP signaling pathway,0.02056970205517874,NCI-H23,20,36
sp4,Apelin signaling pathway,0.020446078144432972,NCI-H23,20,37
sp34,Ras signaling pathway,0.01930822648679121,NCI-H23,20,38
sp41,Thyroid hormone signaling pathway,0.01904653736540228,NCI-H23,20,39
sp44,Wnt signaling pathway,0.01878944263768474,NCI-H23,20,40
sp33,Rap1 signaling pathway,0.018731926592601877,NCI-H23,20,41
sp12,FoxO signaling pathway,0.01872217594705782,NCI-H23,20,42
sp48,p53 signaling pathway,0.01841359827265834,NCI-H23,20,43
sp22,MAPK signaling pathway,0.017940915964871497,NCI-H23,20,44
sp8,Chemokine signaling pathway,0.01679080822459022,NCI-H23,20,45
sp17,Hippo signaling pathway,0.016632809170778546,NCI-H23,20,46
sp28,PI3K-Akt signaling pathway,0.01571097531917461,NCI-H23,20,47
sp21,JAK-STAT signaling pathway,0.01304923764580981,NCI-H23,20,48
