DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,att_deg
1501.0,2.0,20.57459654059589,1500.0,2.0,2.128158264300433,RPMI-8226,48.22222222222222,2468,1500,1,1,ABL1,2.0072910832469013
1501.0,2.0,20.57459654059589,1500.0,2.0,2.128158264300433,RPMI-8226,48.22222222222222,2468,1500,707,707,KIT,0.12086718105353185
1501.0,2.0,20.57459654059589,1505.0,4.0,47.294570325335016,RPMI-8226,42.55555555555556,1877,1505,1217,1217,RXRB,14.117808831990757
1501.0,2.0,20.57459654059589,1505.0,4.0,47.294570325335016,RPMI-8226,42.55555555555556,1877,1505,1216,1216,RXRA,15.107402951502978
1501.0,2.0,20.57459654059589,1505.0,4.0,47.294570325335016,RPMI-8226,42.55555555555556,1877,1505,1218,1218,RXRG,17.014503542089795
1501.0,2.0,20.57459654059589,1505.0,4.0,47.294570325335016,RPMI-8226,42.55555555555556,1877,1505,1145,1145,RARA,1.0548549997514811
1499.0,2.0,7.810193567109533,1493.0,2.0,20.57459654059589,RPMI-8226,41.55555555555556,924,1493,118,118,BCL2,20.166726187688084
1499.0,2.0,7.810193567109533,1493.0,2.0,20.57459654059589,RPMI-8226,41.55555555555556,924,1493,821,821,MAPT,0.4078703529078068
1501.0,2.0,20.57459654059589,1490.0,2.0,20.09109600516711,RPMI-8226,37.0,1424,1490,1106,1106,PTGS2,9.323124316912738
1501.0,2.0,20.57459654059589,1490.0,2.0,20.09109600516711,RPMI-8226,37.0,1424,1490,965,965,PDPK1,10.767971688254372
1501.0,2.0,20.57459654059589,1491.0,2.0,0.27973454074872395,RPMI-8226,26.22222222222222,704,1491,1209,1209,RRM2B,0.1563235381636559
1501.0,2.0,20.57459654059589,1491.0,2.0,0.27973454074872395,RPMI-8226,26.22222222222222,704,1491,1208,1208,RRM2,0.12341100258506807
1494.0,1.0,0.08841966520363503,1501.0,2.0,20.57459654059589,RPMI-8226,23.0,150,1501,118,118,BCL2,20.166726187688084
1494.0,1.0,0.08841966520363503,1501.0,2.0,20.57459654059589,RPMI-8226,23.0,150,1501,821,821,MAPT,0.4078703529078068
1493.0,2.0,20.57459654059589,1505.0,4.0,47.294570325335016,RPMI-8226,21.0,1159,1505,1145,1145,RARA,1.0548549997514811
1493.0,2.0,20.57459654059589,1505.0,4.0,47.294570325335016,RPMI-8226,21.0,1159,1505,1216,1216,RXRA,15.107402951502978
1493.0,2.0,20.57459654059589,1505.0,4.0,47.294570325335016,RPMI-8226,21.0,1159,1505,1217,1217,RXRB,14.117808831990757
1493.0,2.0,20.57459654059589,1505.0,4.0,47.294570325335016,RPMI-8226,21.0,1159,1505,1218,1218,RXRG,17.014503542089795
1495.0,1.0,6.641591964375434,1494.0,1.0,0.08841966520363503,RPMI-8226,17.666666666666668,321,1494,858,858,MTOR,0.08841966520363503
1493.0,2.0,20.57459654059589,1500.0,2.0,2.128158264300433,RPMI-8226,16.11111111111111,2622,1500,707,707,KIT,0.12086718105353185
1493.0,2.0,20.57459654059589,1500.0,2.0,2.128158264300433,RPMI-8226,16.11111111111111,2622,1500,1,1,ABL1,2.0072910832469013
1493.0,2.0,20.57459654059589,1490.0,2.0,20.09109600516711,RPMI-8226,16.0,2173,1490,965,965,PDPK1,10.767971688254372
1493.0,2.0,20.57459654059589,1490.0,2.0,20.09109600516711,RPMI-8226,16.0,2173,1490,1106,1106,PTGS2,9.323124316912738
1503.0,2.0,1.21912971160991,1505.0,4.0,47.294570325335016,RPMI-8226,15.22222222222222,1363,1505,1218,1218,RXRG,17.014503542089795
1503.0,2.0,1.21912971160991,1505.0,4.0,47.294570325335016,RPMI-8226,15.22222222222222,1363,1505,1217,1217,RXRB,14.117808831990757
1503.0,2.0,1.21912971160991,1505.0,4.0,47.294570325335016,RPMI-8226,15.22222222222222,1363,1505,1216,1216,RXRA,15.107402951502978
1503.0,2.0,1.21912971160991,1505.0,4.0,47.294570325335016,RPMI-8226,15.22222222222222,1363,1505,1145,1145,RARA,1.0548549997514811
1506.0,3.0,7.190867179744843,1505.0,4.0,47.294570325335016,RPMI-8226,14.444444444444445,1783,1505,1218,1218,RXRG,17.014503542089795
1506.0,3.0,7.190867179744843,1505.0,4.0,47.294570325335016,RPMI-8226,14.444444444444445,1783,1505,1217,1217,RXRB,14.117808831990757
1506.0,3.0,7.190867179744843,1505.0,4.0,47.294570325335016,RPMI-8226,14.444444444444445,1783,1505,1216,1216,RXRA,15.107402951502978
1506.0,3.0,7.190867179744843,1505.0,4.0,47.294570325335016,RPMI-8226,14.444444444444445,1783,1505,1145,1145,RARA,1.0548549997514811
1503.0,2.0,1.21912971160991,1500.0,2.0,2.128158264300433,RPMI-8226,10.77777777777778,1021,1500,707,707,KIT,0.12086718105353185
1503.0,2.0,1.21912971160991,1500.0,2.0,2.128158264300433,RPMI-8226,10.77777777777778,1021,1500,1,1,ABL1,2.0072910832469013
1506.0,3.0,7.190867179744843,1502.0,3.0,7.360219575845141,RPMI-8226,9.555555555555555,590,1502,568,568,HDAC4,1.1754113241695214
1506.0,3.0,7.190867179744843,1502.0,3.0,7.360219575845141,RPMI-8226,9.555555555555555,590,1502,565,565,HDAC1,1.6519456518802638
1506.0,3.0,7.190867179744843,1502.0,3.0,7.360219575845141,RPMI-8226,9.555555555555555,590,1502,566,566,HDAC2,4.532862599795356
1495.0,1.0,6.641591964375434,1502.0,3.0,7.360219575845141,RPMI-8226,7.666666666666667,1227,1502,566,566,HDAC2,4.532862599795356
1495.0,1.0,6.641591964375434,1502.0,3.0,7.360219575845141,RPMI-8226,7.666666666666667,1227,1502,568,568,HDAC4,1.1754113241695214
1495.0,1.0,6.641591964375434,1502.0,3.0,7.360219575845141,RPMI-8226,7.666666666666667,1227,1502,565,565,HDAC1,1.6519456518802638
1496.0,1.0,0.22534827497597157,1497.0,1.0,9.323124316912738,RPMI-8226,7.555555555555555,337,1497,1106,1106,PTGS2,9.323124316912738
1499.0,2.0,7.810193567109533,1494.0,1.0,0.08841966520363503,RPMI-8226,7.222222222222222,1989,1494,858,858,MTOR,0.08841966520363503
1498.0,1.0,1.1686016027340993,1496.0,1.0,0.22534827497597157,RPMI-8226,7.111111111111111,1996,1496,372,372,EGFR,0.22534827497597157
1503.0,2.0,1.21912971160991,1499.0,2.0,7.810193567109533,RPMI-8226,7.111111111111111,1414,1499,401,401,ESR1,6.641591964375434
1503.0,2.0,1.21912971160991,1499.0,2.0,7.810193567109533,RPMI-8226,7.111111111111111,1414,1499,980,980,PGR,1.1686016027340993
1494.0,1.0,0.08841966520363503,1505.0,4.0,47.294570325335016,RPMI-8226,6.666666666666667,1987,1505,1145,1145,RARA,1.0548549997514811
1494.0,1.0,0.08841966520363503,1505.0,4.0,47.294570325335016,RPMI-8226,6.666666666666667,1987,1505,1217,1217,RXRB,14.117808831990757
1494.0,1.0,0.08841966520363503,1505.0,4.0,47.294570325335016,RPMI-8226,6.666666666666667,1987,1505,1218,1218,RXRG,17.014503542089795
1494.0,1.0,0.08841966520363503,1505.0,4.0,47.294570325335016,RPMI-8226,6.666666666666667,1987,1505,1216,1216,RXRA,15.107402951502978
1494.0,1.0,0.08841966520363503,1492.0,12.0,48.22301227856712,RPMI-8226,6.555555555555555,2516,1492,707,707,KIT,0.12086718105353185
1494.0,1.0,0.08841966520363503,1492.0,12.0,48.22301227856712,RPMI-8226,6.555555555555555,2516,1492,1325,1325,STAT5B,7.468117144836689
1494.0,1.0,0.08841966520363503,1492.0,12.0,48.22301227856712,RPMI-8226,6.555555555555555,2516,1492,806,806,MAPK14,0.10644110640458754
1494.0,1.0,0.08841966520363503,1492.0,12.0,48.22301227856712,RPMI-8226,6.555555555555555,2516,1492,774,774,LYN,7.473871039096378
1494.0,1.0,0.08841966520363503,1492.0,12.0,48.22301227856712,RPMI-8226,6.555555555555555,2516,1492,737,737,LCK,7.722444405325346
1494.0,1.0,0.08841966520363503,1492.0,12.0,48.22301227856712,RPMI-8226,6.555555555555555,2516,1492,599,599,HSPA8,8.550176338226752
1494.0,1.0,0.08841966520363503,1492.0,12.0,48.22301227856712,RPMI-8226,6.555555555555555,2516,1492,468,468,FYN,4.547406795637133
1494.0,1.0,0.08841966520363503,1492.0,12.0,48.22301227856712,RPMI-8226,6.555555555555555,2516,1492,442,442,FGR,1.6663373820426812
1494.0,1.0,0.08841966520363503,1492.0,12.0,48.22301227856712,RPMI-8226,6.555555555555555,2516,1492,394,394,EPHA2,0.5928037393089347
1494.0,1.0,0.08841966520363503,1492.0,12.0,48.22301227856712,RPMI-8226,6.555555555555555,2516,1492,2,2,ABL2,1.3590753889324036
1494.0,1.0,0.08841966520363503,1492.0,12.0,48.22301227856712,RPMI-8226,6.555555555555555,2516,1492,1,1,ABL1,2.0072910832469013
1494.0,1.0,0.08841966520363503,1492.0,12.0,48.22301227856712,RPMI-8226,6.555555555555555,2516,1492,1314,1314,SRC,6.608180674455775
1495.0,1.0,6.641591964375434,1506.0,3.0,7.190867179744843,RPMI-8226,5.444444444444445,281,1506,567,567,HDAC3,1.006058928069223
1495.0,1.0,6.641591964375434,1506.0,3.0,7.190867179744843,RPMI-8226,5.444444444444445,281,1506,566,566,HDAC2,4.532862599795356
1495.0,1.0,6.641591964375434,1506.0,3.0,7.190867179744843,RPMI-8226,5.444444444444445,281,1506,565,565,HDAC1,1.6519456518802638
1494.0,1.0,0.08841966520363503,1490.0,2.0,20.09109600516711,RPMI-8226,5.333333333333333,828,1490,965,965,PDPK1,10.767971688254372
1494.0,1.0,0.08841966520363503,1490.0,2.0,20.09109600516711,RPMI-8226,5.333333333333333,828,1490,1106,1106,PTGS2,9.323124316912738
1503.0,2.0,1.21912971160991,1490.0,2.0,20.09109600516711,RPMI-8226,5.222222222222222,2772,1490,965,965,PDPK1,10.767971688254372
1503.0,2.0,1.21912971160991,1490.0,2.0,20.09109600516711,RPMI-8226,5.222222222222222,2772,1490,1106,1106,PTGS2,9.323124316912738
1502.0,3.0,7.360219575845141,1493.0,2.0,20.57459654059589,RPMI-8226,4.666666666666667,1018,1493,118,118,BCL2,20.166726187688084
1502.0,3.0,7.360219575845141,1493.0,2.0,20.57459654059589,RPMI-8226,4.666666666666667,1018,1493,821,821,MAPT,0.4078703529078068
1493.0,2.0,20.57459654059589,1503.0,2.0,1.21912971160991,RPMI-8226,4.555555555555555,1904,1503,858,858,MTOR,0.08841966520363503
1493.0,2.0,20.57459654059589,1503.0,2.0,1.21912971160991,RPMI-8226,4.555555555555555,1904,1503,429,429,FGF2,1.130710046406275
1506.0,3.0,7.190867179744843,1491.0,2.0,0.27973454074872395,RPMI-8226,4.444444444444445,192,1491,1208,1208,RRM2,0.12341100258506807
1506.0,3.0,7.190867179744843,1491.0,2.0,0.27973454074872395,RPMI-8226,4.444444444444445,192,1491,1209,1209,RRM2B,0.1563235381636559
1502.0,3.0,7.360219575845141,1503.0,2.0,1.21912971160991,RPMI-8226,4.222222222222222,1245,1503,858,858,MTOR,0.08841966520363503
1502.0,3.0,7.360219575845141,1503.0,2.0,1.21912971160991,RPMI-8226,4.222222222222222,1245,1503,429,429,FGF2,1.130710046406275
1492.0,12.0,48.22301227856712,1501.0,2.0,20.57459654059589,RPMI-8226,3.2222222222222223,1144,1501,118,118,BCL2,20.166726187688084
