DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,node_type,att_deg
1503.0,2.0,6.76943860768001,1499.0,2.0,1.3628318582935581,EKVX,6.333333333333333,476,1499,401,401,ESR1,gene,1.21933188982357
1503.0,2.0,6.76943860768001,1499.0,2.0,1.3628318582935581,EKVX,6.333333333333333,476,1499,980,980,PGR,gene,0.143499968469988
1499.0,2.0,1.3628318582935581,1505.0,4.0,5.9503791192147215,EKVX,3.6666666666666665,2732,1505,1218,1218,RXRG,gene,2.06314666342753
1499.0,2.0,1.3628318582935581,1505.0,4.0,5.9503791192147215,EKVX,3.6666666666666665,2732,1505,1217,1217,RXRB,gene,1.80165147757367
1499.0,2.0,1.3628318582935581,1505.0,4.0,5.9503791192147215,EKVX,3.6666666666666665,2732,1505,1216,1216,RXRA,gene,1.97953160425802
1499.0,2.0,1.3628318582935581,1505.0,4.0,5.9503791192147215,EKVX,3.6666666666666665,2732,1505,1145,1145,RARA,gene,0.106049373955502
1495.0,1.0,1.21933188982357,1505.0,4.0,5.9503791192147215,EKVX,3.333333333333333,943,1505,1145,1145,RARA,gene,0.106049373955502
1495.0,1.0,1.21933188982357,1505.0,4.0,5.9503791192147215,EKVX,3.333333333333333,943,1505,1216,1216,RXRA,gene,1.97953160425802
1495.0,1.0,1.21933188982357,1505.0,4.0,5.9503791192147215,EKVX,3.333333333333333,943,1505,1217,1217,RXRB,gene,1.80165147757367
1495.0,1.0,1.21933188982357,1505.0,4.0,5.9503791192147215,EKVX,3.333333333333333,943,1505,1218,1218,RXRG,gene,2.06314666342753
1499.0,2.0,1.3628318582935581,1494.0,1.0,4.11247572830001,EKVX,3.2222222222222223,2469,1494,858,858,MTOR,gene,4.11247572830001
1504.0,4.0,16.98943824482832,1505.0,4.0,5.9503791192147215,EKVX,1.7777777777777777,1881,1505,1145,1145,RARA,gene,0.106049373955502
1504.0,4.0,16.98943824482832,1505.0,4.0,5.9503791192147215,EKVX,1.7777777777777777,1881,1505,1216,1216,RXRA,gene,1.97953160425802
1504.0,4.0,16.98943824482832,1505.0,4.0,5.9503791192147215,EKVX,1.7777777777777777,1881,1505,1217,1217,RXRB,gene,1.80165147757367
1504.0,4.0,16.98943824482832,1505.0,4.0,5.9503791192147215,EKVX,1.7777777777777777,1881,1505,1218,1218,RXRG,gene,2.06314666342753
