DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score
Mitotane,2.0,7.845205605139297,Docetaxel,2.0,19.807483518705663,LOX IMVI,19.33333333333333
Docetaxel,2.0,19.807483518705663,Fulvestrant,1.0,6.739270362703339,LOX IMVI,17.88888888888889
Docetaxel,2.0,19.807483518705663,Celecoxib,2.0,21.78802528211218,LOX IMVI,16.88888888888889
Fulvestrant,1.0,6.739270362703339,Everolimus,1.0,0.09632920595777533,LOX IMVI,15.88888888888889
Docetaxel,2.0,19.807483518705663,Tretinoin,4.0,47.35119535272664,LOX IMVI,15.444444444444445
Docetaxel,2.0,19.807483518705663,Nilotinib,2.0,7.107570178863064,LOX IMVI,13.77777777777778
Paclitaxel,2.0,19.807483518705663,Tretinoin,4.0,47.35119535272664,LOX IMVI,12.333333333333334
Thalidomide,4.0,17.657509073691642,Paclitaxel,2.0,19.807483518705663,LOX IMVI,10.22222222222222
Dasatinib,12.0,48.931535374778036,Paclitaxel,2.0,19.807483518705663,LOX IMVI,9.11111111111111
Fulvestrant,1.0,6.739270362703339,Dasatinib,12.0,48.931535374778036,LOX IMVI,8.555555555555555
Fulvestrant,1.0,6.739270362703339,Tretinoin,4.0,47.35119535272664,LOX IMVI,8.11111111111111
Paclitaxel,2.0,19.807483518705663,Celecoxib,2.0,21.78802528211218,LOX IMVI,6.777777777777778
Fulvestrant,1.0,6.739270362703339,Romidepsin,3.0,10.919092918317816,LOX IMVI,6.111111111111111
Thalidomide,4.0,17.657509073691642,Sirolimus,2.0,8.47055140444898,LOX IMVI,5.111111111111111
Mitotane,2.0,7.845205605139297,Everolimus,1.0,0.09632920595777533,LOX IMVI,3.6666666666666665
Paclitaxel,2.0,19.807483518705663,Sirolimus,2.0,8.47055140444898,LOX IMVI,3.4444444444444446
Paclitaxel,2.0,19.807483518705663,Nilotinib,2.0,7.107570178863064,LOX IMVI,3.333333333333333
Sirolimus,2.0,8.47055140444898,Celecoxib,2.0,21.78802528211218,LOX IMVI,2.2222222222222223
Dasatinib,12.0,48.931535374778036,Romidepsin,3.0,10.919092918317816,LOX IMVI,1.3333333333333333
Mitotane,2.0,7.845205605139297,Dasatinib,12.0,48.931535374778036,LOX IMVI,0.7777777777777778
Docetaxel,2.0,19.807483518705663,Cladribine,2.0,0.2534739361923587,LOX IMVI,0.6666666666666666
Everolimus,1.0,0.09632920595777533,Docetaxel,2.0,19.807483518705663,LOX IMVI,0.5555555555555556
Vorinostat,3.0,10.440951001442826,Sirolimus,2.0,8.47055140444898,LOX IMVI,0.4444444444444444
Fulvestrant,1.0,6.739270362703339,Sirolimus,2.0,8.47055140444898,LOX IMVI,0.3333333333333333
Vorinostat,3.0,10.440951001442826,Nilotinib,2.0,7.107570178863064,LOX IMVI,-0.1111111111111111
Fulvestrant,1.0,6.739270362703339,Celecoxib,2.0,21.78802528211218,LOX IMVI,-0.3333333333333333
Docetaxel,2.0,19.807483518705663,Sirolimus,2.0,8.47055140444898,LOX IMVI,-0.3333333333333333
Megestrol acetate,1.0,1.1059352424359576,Lenalidomide,1.0,11.457558069615176,LOX IMVI,-0.4444444444444444
Vorinostat,3.0,10.440951001442826,Paclitaxel,2.0,19.807483518705663,LOX IMVI,-0.7777777777777778
Sirolimus,2.0,8.47055140444898,Nilotinib,2.0,7.107570178863064,LOX IMVI,-0.8888888888888888
Romidepsin,3.0,10.919092918317816,Docetaxel,2.0,19.807483518705663,LOX IMVI,-1.0
