SpNotation,SignalingPath,Attention,cell_line_name,cell_line_num,mean_rank
sp5,B cell receptor signaling pathway,0.12804827428047336,SNB-75,35,1
sp32,RIG-I-like receptor signaling pathway,0.07084338096778349,SNB-75,35,2
sp24,NOD-like receptor signaling pathway,0.07074666769828783,SNB-75,35,3
sp14,GnRH signaling pathway,0.06601941935454367,SNB-75,35,4
sp11,Fc epsilon RI signaling pathway,0.05675675801740539,SNB-75,35,5
sp18,Hippo signaling pathway - multiple species,0.05630046119018986,SNB-75,35,6
sp38,T cell receptor signaling pathway,0.05494892536433531,SNB-75,35,7
sp40,TNF signaling pathway,0.049486781933227975,SNB-75,35,8
sp9,ErbB signaling pathway,0.04819222731879911,SNB-75,35,9
sp37,Sphingolipid signaling pathway,0.0434915809942453,SNB-75,35,10
sp36,Signaling pathways regulating pluripotency of stem cells,0.04132031730908056,SNB-75,35,11
sp30,Phospholipase D signaling pathway,0.040078736316553086,SNB-75,35,12
sp42,Toll-like receptor signaling pathway,0.03980032318468188,SNB-75,35,13
sp6,C-type lectin receptor signaling pathway,0.038123485455004984,SNB-75,35,14
sp31,Prolactin signaling pathway,0.03769841358492062,SNB-75,35,15
sp3,Adipocytokine signaling pathway,0.03705891393012726,SNB-75,35,16
sp43,VEGF signaling pathway,0.03650767601418268,SNB-75,35,17
sp20,Insulin signaling pathway,0.0347703634713065,SNB-75,35,18
sp16,Hedgehog signaling pathway,0.033870717825454526,SNB-75,35,19
sp7,Calcium signaling pathway,0.03297971769999335,SNB-75,35,20
sp23,NF-kappa B signaling pathway,0.032000974735029344,SNB-75,35,21
sp39,TGF-beta signaling pathway,0.03013080866744794,SNB-75,35,22
sp10,Estrogen signaling pathway,0.028635779521554133,SNB-75,35,23
sp1,AGE-RAGE signaling pathway in diabetic complications,0.02824101574532193,SNB-75,35,24
sp35,Relaxin signaling pathway,0.02715655043202556,SNB-75,35,25
sp27,Oxytocin signaling pathway,0.02704521479645909,SNB-75,35,26
sp46,cGMP-PKG signaling pathway,0.025984017391917556,SNB-75,35,27
sp13,Glucagon signaling pathway,0.025862069802910254,SNB-75,35,28
sp2,AMPK signaling pathway,0.025211566781422716,SNB-75,35,29
sp19,IL-17 signaling pathway,0.02468155241612068,SNB-75,35,30
sp25,Neurotrophin signaling pathway,0.024374405088238404,SNB-75,35,31
sp47,mTOR signaling pathway,0.024368693272353494,SNB-75,35,32
sp29,PPAR signaling pathway,0.0232558146897947,SNB-75,35,33
sp34,Ras signaling pathway,0.02324238865630333,SNB-75,35,34
sp15,HIF-1 signaling pathway,0.023169337536092963,SNB-75,35,35
sp4,Apelin signaling pathway,0.020227770610417136,SNB-75,35,36
sp33,Rap1 signaling pathway,0.01973754481593951,SNB-75,35,37
sp22,MAPK signaling pathway,0.0192138244532185,SNB-75,35,38
sp41,Thyroid hormone signaling pathway,0.019074261623181463,SNB-75,35,39
sp12,FoxO signaling pathway,0.018553421015406524,SNB-75,35,40
sp48,p53 signaling pathway,0.01841359844322378,SNB-75,35,41
sp45,cAMP signaling pathway,0.016832471510991685,SNB-75,35,42
sp26,Notch signaling pathway,0.016305946416470565,SNB-75,35,43
sp44,Wnt signaling pathway,0.01621816892429209,SNB-75,35,44
sp17,Hippo signaling pathway,0.01608653264665155,SNB-75,35,45
sp28,PI3K-Akt signaling pathway,0.016049442895092546,SNB-75,35,46
sp8,Chemokine signaling pathway,0.01579979641390115,SNB-75,35,47
sp21,JAK-STAT signaling pathway,0.012940529111098551,SNB-75,35,48
