DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score
Fulvestrant,0.0,0.0,Everolimus,0.0,0.0,MCF7,10.0
Sirolimus,0.0,0.0,Celecoxib,2.0,0.561725348,MCF7,5.777777777777778
Fulvestrant,0.0,0.0,Celecoxib,2.0,0.561725348,MCF7,5.666666666666667
Fulvestrant,0.0,0.0,Tretinoin,0.0,0.0,MCF7,4.666666666666667
Sirolimus,0.0,0.0,Tretinoin,0.0,0.0,MCF7,3.555555555555556
Fulvestrant,0.0,0.0,Romidepsin,0.0,0.0,MCF7,2.555555555555556
Everolimus,0.0,0.0,Docetaxel,1.0,0.42375877,MCF7,2.2222222222222223
Everolimus,0.0,0.0,Sirolimus,0.0,0.0,MCF7,2.0
Dasatinib,5.0,5.7637197,Sirolimus,0.0,0.0,MCF7,1.6666666666666667
Everolimus,0.0,0.0,Tretinoin,0.0,0.0,MCF7,1.4444444444444444
Everolimus,0.0,0.0,Celecoxib,2.0,0.561725348,MCF7,1.2222222222222223
Everolimus,0.0,0.0,Paclitaxel,1.0,0.42375877,MCF7,0.1111111111111111
Thalidomide,4.0,2.477148646,Sirolimus,0.0,0.0,MCF7,0.1111111111111111
Everolimus,0.0,0.0,Nilotinib,1.0,1.092378622,MCF7,0.0
Tretinoin,0.0,0.0,Cladribine,0.0,0.0,MCF7,0.0
Nilotinib,1.0,1.092378622,Cladribine,0.0,0.0,MCF7,-0.3333333333333333
Dasatinib,5.0,5.7637197,Celecoxib,2.0,0.561725348,MCF7,-0.5555555555555556
Thalidomide,4.0,2.477148646,Mitotane,0.0,0.0,MCF7,-0.7777777777777778
Everolimus,0.0,0.0,Cladribine,0.0,0.0,MCF7,-0.8888888888888888
Thalidomide,4.0,2.477148646,Tretinoin,0.0,0.0,MCF7,-1.0
Dasatinib,5.0,5.7637197,Cladribine,0.0,0.0,MCF7,-1.2222222222222223
Everolimus,0.0,0.0,Romidepsin,0.0,0.0,MCF7,-1.3333333333333333
Thalidomide,4.0,2.477148646,Paclitaxel,1.0,0.42375877,MCF7,-1.3333333333333333
Fulvestrant,0.0,0.0,Vorinostat,0.0,0.0,MCF7,-1.4444444444444444
Tretinoin,0.0,0.0,Celecoxib,2.0,0.561725348,MCF7,-2.2222222222222223
Nilotinib,1.0,1.092378622,Celecoxib,2.0,0.561725348,MCF7,-2.888888888888889
Gefitinib,1.0,2.596570604,Lenalidomide,1.0,0.34252244,MCF7,-3.111111111111111
Fulvestrant,0.0,0.0,Cladribine,0.0,0.0,MCF7,-3.333333333333333
Dasatinib,5.0,5.7637197,Docetaxel,1.0,0.42375877,MCF7,-3.4444444444444446
Cladribine,0.0,0.0,Celecoxib,2.0,0.561725348,MCF7,-3.555555555555556
Nilotinib,1.0,1.092378622,Mitotane,0.0,0.0,MCF7,-3.6666666666666665
Sirolimus,0.0,0.0,Nilotinib,1.0,1.092378622,MCF7,-3.888888888888889
Nilotinib,1.0,1.092378622,Tretinoin,0.0,0.0,MCF7,-4.0
Fulvestrant,0.0,0.0,Paclitaxel,1.0,0.42375877,MCF7,-4.222222222222222
Sirolimus,0.0,0.0,Mitotane,0.0,0.0,MCF7,-4.555555555555555
Fulvestrant,0.0,0.0,Sirolimus,0.0,0.0,MCF7,-4.777777777777778
Everolimus,0.0,0.0,Vorinostat,0.0,0.0,MCF7,-4.888888888888889
Everolimus,0.0,0.0,Dasatinib,5.0,5.7637197,MCF7,-5.222222222222222
Dasatinib,5.0,5.7637197,Nilotinib,1.0,1.092378622,MCF7,-5.333333333333333
Dasatinib,5.0,5.7637197,Tretinoin,0.0,0.0,MCF7,-6.222222222222222
Fulvestrant,0.0,0.0,Nilotinib,1.0,1.092378622,MCF7,-6.222222222222222
Fulvestrant,0.0,0.0,Dasatinib,5.0,5.7637197,MCF7,-6.444444444444445
Thalidomide,4.0,2.477148646,Docetaxel,1.0,0.42375877,MCF7,-7.777777777777778
Thalidomide,4.0,2.477148646,Cladribine,0.0,0.0,MCF7,-7.888888888888889
Sirolimus,0.0,0.0,Cladribine,0.0,0.0,MCF7,-8.666666666666666
Dasatinib,5.0,5.7637197,Paclitaxel,1.0,0.42375877,MCF7,-9.333333333333334
Megestrol acetate,0.0,0.0,Gefitinib,1.0,2.596570604,MCF7,-10.22222222222222
Dasatinib,5.0,5.7637197,Vorinostat,0.0,0.0,MCF7,-10.333333333333334
Dasatinib,5.0,5.7637197,Romidepsin,0.0,0.0,MCF7,-10.444444444444445
Megestrol acetate,0.0,0.0,Lenalidomide,1.0,0.34252244,MCF7,-12.555555555555555
