DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score
Paclitaxel,2.0,0.0,Tretinoin,0.0,0.0,SNB-75,33.0
Paclitaxel,2.0,0.0,Celecoxib,0.0,0.0,SNB-75,25.11111111111111
Docetaxel,2.0,0.0,Tretinoin,0.0,0.0,SNB-75,23.0
Docetaxel,2.0,0.0,Celecoxib,0.0,0.0,SNB-75,19.444444444444443
Mitotane,1.0,0.36823024146587335,Everolimus,0.0,0.0,SNB-75,18.444444444444443
Paclitaxel,2.0,0.0,Nilotinib,2.0,6.017830481063839,SNB-75,15.666666666666666
Fulvestrant,1.0,0.36823024146587335,Everolimus,0.0,0.0,SNB-75,12.88888888888889
Docetaxel,2.0,0.0,Nilotinib,2.0,6.017830481063839,SNB-75,9.444444444444445
Dasatinib,10.0,19.607786075705324,Celecoxib,0.0,0.0,SNB-75,8.555555555555555
Sirolimus,1.0,0.0,Celecoxib,0.0,0.0,SNB-75,6.333333333333333
Fulvestrant,1.0,0.36823024146587335,Dasatinib,10.0,19.607786075705324,SNB-75,6.222222222222222
Everolimus,0.0,0.0,Paclitaxel,2.0,0.0,SNB-75,5.333333333333333
Docetaxel,2.0,0.0,Fulvestrant,1.0,0.36823024146587335,SNB-75,5.0
Paclitaxel,2.0,0.0,Sirolimus,1.0,0.0,SNB-75,4.888888888888889
Dasatinib,10.0,19.607786075705324,Paclitaxel,2.0,0.0,SNB-75,4.444444444444445
Dasatinib,10.0,19.607786075705324,Sirolimus,1.0,0.0,SNB-75,4.333333333333333
Fulvestrant,1.0,0.36823024146587335,Romidepsin,3.0,13.331927552337055,SNB-75,4.0
Dasatinib,10.0,19.607786075705324,Docetaxel,2.0,0.0,SNB-75,3.555555555555556
Paclitaxel,2.0,0.0,Cladribine,0.0,0.0,SNB-75,3.333333333333333
Mitotane,1.0,0.36823024146587335,Dasatinib,10.0,19.607786075705324,SNB-75,3.333333333333333
Everolimus,0.0,0.0,Tretinoin,0.0,0.0,SNB-75,2.4444444444444446
Romidepsin,3.0,13.331927552337055,Tretinoin,0.0,0.0,SNB-75,1.6666666666666667
Sirolimus,1.0,0.0,Tretinoin,0.0,0.0,SNB-75,1.5555555555555556
Romidepsin,3.0,13.331927552337055,Cladribine,0.0,0.0,SNB-75,1.3333333333333333
Everolimus,0.0,0.0,Celecoxib,0.0,0.0,SNB-75,0.4444444444444444
Docetaxel,2.0,0.0,Cladribine,0.0,0.0,SNB-75,0.0
Tretinoin,0.0,0.0,Cladribine,0.0,0.0,SNB-75,-0.2222222222222222
Romidepsin,3.0,13.331927552337055,Sirolimus,1.0,0.0,SNB-75,-0.2222222222222222
Sirolimus,1.0,0.0,Mitotane,1.0,0.36823024146587335,SNB-75,-0.3333333333333333
Docetaxel,2.0,0.0,Paclitaxel,2.0,0.0,SNB-75,-0.7777777777777778
Romidepsin,3.0,13.331927552337055,Celecoxib,0.0,0.0,SNB-75,-0.8888888888888888
Fulvestrant,1.0,0.36823024146587335,Tretinoin,0.0,0.0,SNB-75,-0.8888888888888888
Sirolimus,1.0,0.0,Cladribine,0.0,0.0,SNB-75,-1.3333333333333333
Everolimus,0.0,0.0,Sirolimus,1.0,0.0,SNB-75,-1.3333333333333333
Everolimus,0.0,0.0,Docetaxel,2.0,0.0,SNB-75,-1.4444444444444444
Vorinostat,3.0,13.331927552337055,Romidepsin,3.0,13.331927552337055,SNB-75,-1.5555555555555556
Mitotane,1.0,0.36823024146587335,Docetaxel,2.0,0.0,SNB-75,-1.6666666666666667
Dasatinib,10.0,19.607786075705324,Vorinostat,3.0,13.331927552337055,SNB-75,-1.6666666666666667
Fulvestrant,1.0,0.36823024146587335,Vorinostat,3.0,13.331927552337055,SNB-75,-1.7777777777777777
Cladribine,0.0,0.0,Celecoxib,0.0,0.0,SNB-75,-1.8888888888888888
Fulvestrant,1.0,0.36823024146587335,Paclitaxel,2.0,0.0,SNB-75,-1.8888888888888888
Tretinoin,0.0,0.0,Celecoxib,0.0,0.0,SNB-75,-2.555555555555556
Vorinostat,3.0,13.331927552337055,Cladribine,0.0,0.0,SNB-75,-2.555555555555556
Everolimus,0.0,0.0,Cladribine,0.0,0.0,SNB-75,-2.6666666666666665
Romidepsin,3.0,13.331927552337055,Paclitaxel,2.0,0.0,SNB-75,-2.7777777777777777
Romidepsin,3.0,13.331927552337055,Nilotinib,2.0,6.017830481063839,SNB-75,-3.0
Everolimus,0.0,0.0,Romidepsin,3.0,13.331927552337055,SNB-75,-3.111111111111111
Vorinostat,3.0,13.331927552337055,Tretinoin,0.0,0.0,SNB-75,-3.2222222222222223
Everolimus,0.0,0.0,Vorinostat,3.0,13.331927552337055,SNB-75,-3.7777777777777777
Romidepsin,3.0,13.331927552337055,Docetaxel,2.0,0.0,SNB-75,-3.7777777777777777
Vorinostat,3.0,13.331927552337055,Docetaxel,2.0,0.0,SNB-75,-3.888888888888889
Vorinostat,3.0,13.331927552337055,Nilotinib,2.0,6.017830481063839,SNB-75,-3.888888888888889
Fulvestrant,1.0,0.36823024146587335,Sirolimus,1.0,0.0,SNB-75,-4.222222222222222
Mitotane,1.0,0.36823024146587335,Tretinoin,0.0,0.0,SNB-75,-4.444444444444445
Mitotane,1.0,0.36823024146587335,Sirolimus,1.0,0.0,SNB-75,-4.777777777777778
Mitotane,1.0,0.36823024146587335,Nilotinib,2.0,6.017830481063839,SNB-75,-4.888888888888889
Vorinostat,3.0,13.331927552337055,Celecoxib,0.0,0.0,SNB-75,-5.222222222222222
Mitotane,1.0,0.36823024146587335,Celecoxib,0.0,0.0,SNB-75,-5.555555555555555
Docetaxel,2.0,0.0,Sirolimus,1.0,0.0,SNB-75,-5.555555555555555
Sirolimus,1.0,0.0,Nilotinib,2.0,6.017830481063839,SNB-75,-5.777777777777778
Dasatinib,10.0,19.607786075705324,Nilotinib,2.0,6.017830481063839,SNB-75,-5.888888888888889
Fulvestrant,1.0,0.36823024146587335,Cladribine,0.0,0.0,SNB-75,-6.111111111111111
