DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score
Mitotane,2.0,1.7356733958519999,Tretinoin,4.0,5.80429370376131,CAKI-1,5.555555555555555
Thalidomide,4.0,17.150652901728773,Tretinoin,4.0,5.80429370376131,CAKI-1,4.222222222222222
Mitotane,2.0,1.7356733958519999,Docetaxel,2.0,2.82769051409295,CAKI-1,2.4444444444444446
Mitotane,2.0,1.7356733958519999,Cladribine,2.0,0.028245224816,CAKI-1,2.111111111111111
Fulvestrant,1.0,1.590519483292,Romidepsin,3.0,3.9332007841938283,CAKI-1,2.0
Thalidomide,4.0,17.150652901728773,Sirolimus,2.0,22.24369631347789,CAKI-1,0.1111111111111111
Mitotane,2.0,1.7356733958519999,Everolimus,1.0,3.91464654752789,CAKI-1,0.1111111111111111
Fulvestrant,1.0,1.590519483292,Cladribine,2.0,0.028245224816,CAKI-1,-1.0
Mitotane,2.0,1.7356733958519999,Dasatinib,12.0,18.83453404688428,CAKI-1,-1.4444444444444444
Thalidomide,4.0,17.150652901728773,Mitotane,2.0,1.7356733958519999,CAKI-1,-2.333333333333333
Fulvestrant,1.0,1.590519483292,Dasatinib,12.0,18.83453404688428,CAKI-1,-2.7777777777777777
Fulvestrant,1.0,1.590519483292,Tretinoin,4.0,5.80429370376131,CAKI-1,-2.7777777777777777
Thalidomide,4.0,17.150652901728773,Paclitaxel,2.0,2.82769051409295,CAKI-1,-2.888888888888889
Fulvestrant,1.0,1.590519483292,Celecoxib,2.0,3.73004500299798,CAKI-1,-4.222222222222222
Fulvestrant,1.0,1.590519483292,Vorinostat,3.0,3.9032555608495434,CAKI-1,-4.333333333333333
Mitotane,2.0,1.7356733958519999,Celecoxib,2.0,3.73004500299798,CAKI-1,-5.444444444444445
Fulvestrant,1.0,1.590519483292,Paclitaxel,2.0,2.82769051409295,CAKI-1,-6.222222222222222
Fulvestrant,1.0,1.590519483292,Sirolimus,2.0,22.24369631347789,CAKI-1,-6.666666666666667
Mitotane,2.0,1.7356733958519999,Sirolimus,2.0,22.24369631347789,CAKI-1,-7.333333333333333
Fulvestrant,1.0,1.590519483292,Nilotinib,2.0,4.6683446330808,CAKI-1,-8.11111111111111
Thalidomide,4.0,17.150652901728773,Cladribine,2.0,0.028245224816,CAKI-1,-8.666666666666666
Gefitinib,1.0,7.6553886019338,Lenalidomide,1.0,0.95272561298014,CAKI-1,-8.777777777777779
Thalidomide,4.0,17.150652901728773,Docetaxel,2.0,2.82769051409295,CAKI-1,-11.444444444444445
Mitotane,2.0,1.7356733958519999,Nilotinib,2.0,4.6683446330808,CAKI-1,-13.555555555555555
Megestrol acetate,1.0,0.14515391256,Lenalidomide,1.0,0.95272561298014,CAKI-1,-13.666666666666666
Fulvestrant,1.0,1.590519483292,Everolimus,1.0,3.91464654752789,CAKI-1,-15.11111111111111
Megestrol acetate,1.0,0.14515391256,Gefitinib,1.0,7.6553886019338,CAKI-1,-18.88888888888889
