SpNotation,SignalingPath,Attention,cell_line_name,cell_line_num,mean_rank
sp5,B cell receptor signaling pathway,0.12621359555436892,SK-MEL-2,31,1
sp14,GnRH signaling pathway,0.06601941881650485,SK-MEL-2,31,2
sp24,NOD-like receptor signaling pathway,0.0641025658570623,SK-MEL-2,31,3
sp32,RIG-I-like receptor signaling pathway,0.0636942694420382,SK-MEL-2,31,4
sp11,Fc epsilon RI signaling pathway,0.0567567582241081,SK-MEL-2,31,5
sp38,T cell receptor signaling pathway,0.055725192148122125,SK-MEL-2,31,6
sp18,Hippo signaling pathway - multiple species,0.053278689511270474,SK-MEL-2,31,7
sp40,TNF signaling pathway,0.047580647061483856,SK-MEL-2,31,8
sp37,Sphingolipid signaling pathway,0.04365079508557708,SK-MEL-2,31,9
sp9,ErbB signaling pathway,0.04341926859345996,SK-MEL-2,31,10
sp36,Signaling pathways regulating pluripotency of stem cells,0.04252336589056073,SK-MEL-2,31,11
sp30,Phospholipase D signaling pathway,0.03966789789106917,SK-MEL-2,31,12
sp42,Toll-like receptor signaling pathway,0.03931034608491033,SK-MEL-2,31,13
sp3,Adipocytokine signaling pathway,0.038062285156176455,SK-MEL-2,31,14
sp6,C-type lectin receptor signaling pathway,0.038014784704065455,SK-MEL-2,31,15
sp31,Prolactin signaling pathway,0.03769841405714548,SK-MEL-2,31,16
sp43,VEGF signaling pathway,0.036135693910383467,SK-MEL-2,31,17
sp20,Insulin signaling pathway,0.03497230010549534,SK-MEL-2,31,18
sp23,NF-kappa B signaling pathway,0.029918864795862053,SK-MEL-2,31,19
sp7,Calcium signaling pathway,0.028895548470950327,SK-MEL-2,31,20
sp10,Estrogen signaling pathway,0.028635779858252237,SK-MEL-2,31,21
sp39,TGF-beta signaling pathway,0.028294574634813937,SK-MEL-2,31,22
sp1,AGE-RAGE signaling pathway in diabetic complications,0.028156222301108067,SK-MEL-2,31,23
sp46,cGMP-PKG signaling pathway,0.02734571103224283,SK-MEL-2,31,24
sp35,Relaxin signaling pathway,0.02715655058916399,SK-MEL-2,31,25
sp27,Oxytocin signaling pathway,0.026946108869863348,SK-MEL-2,31,26
sp16,Hedgehog signaling pathway,0.026815643633069257,SK-MEL-2,31,27
sp13,Glucagon signaling pathway,0.0258620702777691,SK-MEL-2,31,28
sp47,mTOR signaling pathway,0.024795002707465194,SK-MEL-2,31,29
sp2,AMPK signaling pathway,0.02430330603478962,SK-MEL-2,31,30
sp25,Neurotrophin signaling pathway,0.02408477945976347,SK-MEL-2,31,31
sp29,PPAR signaling pathway,0.02325581546902747,SK-MEL-2,31,32
sp15,HIF-1 signaling pathway,0.02316933698419276,SK-MEL-2,31,33
sp19,IL-17 signaling pathway,0.021325210278872794,SK-MEL-2,31,34
sp26,Notch signaling pathway,0.020408163746865292,SK-MEL-2,31,35
sp4,Apelin signaling pathway,0.020117351929264903,SK-MEL-2,31,36
sp12,FoxO signaling pathway,0.019736842886153766,SK-MEL-2,31,37
sp41,Thyroid hormone signaling pathway,0.019354839140887932,SK-MEL-2,31,38
sp34,Ras signaling pathway,0.019012675750962403,SK-MEL-2,31,39
sp33,Rap1 signaling pathway,0.018918318093836255,SK-MEL-2,31,40
sp48,p53 signaling pathway,0.01841359829386061,SK-MEL-2,31,41
sp22,MAPK signaling pathway,0.018157808466543773,SK-MEL-2,31,42
sp45,cAMP signaling pathway,0.016981132909247156,SK-MEL-2,31,43
sp44,Wnt signaling pathway,0.016839707232571395,SK-MEL-2,31,44
sp17,Hippo signaling pathway,0.016632809314230616,SK-MEL-2,31,45
sp8,Chemokine signaling pathway,0.015523285581475697,SK-MEL-2,31,46
sp28,PI3K-Akt signaling pathway,0.015519087286217578,SK-MEL-2,31,47
sp21,JAK-STAT signaling pathway,0.012940529268368101,SK-MEL-2,31,48
