"node_num","node_name","node_type","att_deg"
14,"ACTG1","gene",7.11028377
21,"ADCY1","gene",2.231049996
22,"ADCY2","gene",2.4904341412
23,"ADCY3","gene",2.0285190296
24,"ADCY4","gene",1.960417914
25,"ADCY5","gene",1.960179849
26,"ADCY6","gene",1.875821866
27,"ADCY7","gene",1.854861214
28,"ADCY8","gene",2.2224475312
29,"ADCY9","gene",1.9067952708
45,"AGTR1","gene",1.32707407
49,"AKT1","gene",2.258409228
51,"AKT2","gene",2.469951172
65,"ARAP3","gene",0.419636826
68,"ARHGDIA","gene",0.3725009
69,"ARHGDIB","gene",0.458454954
70,"ARHGDIG","gene",0.456746702
71,"ARHGEF12","gene",0.441093774
72,"ARNT","gene",0.53327914
75,"ATF2","gene",0.427519708
76,"ATF4","gene",26.568903218
112,"BAD","gene",0.445140164
118,"BCL2","gene",0.50264389
119,"BCL2L1","gene",1.130811166
165,"CALM3","gene",18.7407440718
167,"CAMK1","gene",0.565327262
168,"CAMK1D","gene",0.561387342
169,"CAMK2A","gene",1.471747162
170,"CAMK2B","gene",1.47071121
171,"CAMK2D","gene",1.261322186
172,"CAMK2G","gene",1.41392797
173,"CAMK4","gene",1.36245674
174,"CAMKK2","gene",0.277909132
184,"CASR","gene",1.579893132
197,"CCND1","gene",14.465164906
198,"CCND2","gene",0.410647172
199,"CCND3","gene",0.404086148
214,"CDC42","gene",3.995479686
218,"CDK4","gene",0.340899852
219,"CDK6","gene",0.403585102
220,"CDKN1A","gene",1.493427886
223,"CDKN2B","gene",0.422702398
228,"CHAD","gene",0.454551116
233,"CHRM1","gene",0.312656038
239,"CNR1","gene",0.517590166
241,"COL1A1","gene",0.753873438
242,"COL1A2","gene",0.773599974
243,"COL2A1","gene",0.454713206
244,"COL4A1","gene",0.45465781
245,"COL4A2","gene",0.454656222
246,"COL4A3","gene",0.43919165
247,"COL4A4","gene",0.44615466
248,"COL6A2","gene",0.405836702
249,"COL6A3","gene",0.454377374
250,"COL9A1","gene",0.45460163
251,"COL9A2","gene",0.454312128
252,"COL9A3","gene",0.42506533
253,"COMP","gene",0.454724832
254,"CPT1A","gene",0.427123628
255,"CPT1B","gene",0.475994758
256,"CPT1C","gene",0.4762156
258,"CREB1","gene",0.438170598
259,"CREB3","gene",0.426513614
260,"CREB3L1","gene",0.472310148
261,"CREB3L2","gene",0.418872906
262,"CREB3L3","gene",0.472376178
263,"CREB3L4","gene",0.45712517
264,"CREB5","gene",0.472128274
265,"CREBBP","gene",0.969447188
268,"CRTC2","gene",0.43024048
269,"CSF1R","gene",1.92848311
270,"CSF3","gene",0.41898618
292,"CXCL1","gene",0.41833989
296,"CXCL2","gene",0.417257862
297,"CXCL3","gene",0.418830906
308,"DAAM1","gene",0.432080374
309,"DAAM2","gene",0.440664286
337,"DRD2","gene",0.51692439
372,"EGFR","gene",2.956966132
375,"EGR1","gene",1.649148718
381,"EIF4E","gene",1.002043062
382,"EIF4E1B","gene",1.048643456
383,"EIF4E2","gene",1.016910066
384,"EIF4EBP1","gene",3.609214834
388,"ENAH","gene",0.533140424
393,"EP300","gene",0.962463174
394,"EPHA2","gene",1.621984846
397,"ERBB2","gene",0.864117478
398,"ERBB3","gene",0.860184964
399,"ERBB4","gene",1.40129752
400,"EREG","gene",0.863219396
407,"EVL","gene",0.533222314
410,"F2R","gene",0.30185863
424,"FGF1","gene",0.36290756
425,"FGF10","gene",0.362897628
426,"FGF17","gene",0.362736742
427,"FGF18","gene",0.361901978
428,"FGF19","gene",0.5780933772
429,"FGF2","gene",0.358676844
430,"FGF20","gene",0.362891232
431,"FGF22","gene",0.362355274
432,"FGF3","gene",0.362923442
433,"FGF4","gene",0.362911728
434,"FGF5","gene",0.362877516
435,"FGF6","gene",0.362862388
436,"FGF8","gene",0.362558852
437,"FGF9","gene",0.361889758
438,"FGFR1","gene",1.726059482
439,"FGFR2","gene",1.90579797
440,"FGFR3","gene",1.751373094
441,"FGFR4","gene",1.723467846
448,"FLT1","gene",1.928574076
449,"FLT3","gene",1.44151765
451,"FLT4","gene",1.928594552
452,"FN1","gene",0.453786924
455,"FOS","gene",0.40432269
458,"FOXO1","gene",0.404722844
459,"FOXO3","gene",0.396598096
479,"G6PC3","gene",0.767441672
488,"GAPDH","gene",2.084701166
491,"GCGR","gene",0.415942606
496,"GDNF","gene",0.362884424
502,"GLI1","gene",0.428509586
503,"GLI2","gene",0.440914782
504,"GLI3","gene",0.44079057
506,"GNA11","gene",1.138774718
