SpNotation,SignalingPath,Attention,cell_line_name,cell_line_num,sum_rank
sp28,PI3K-Akt signaling pathway,261.0000092973149,SR,36,1
sp22,MAPK signaling pathway,220.00000627178824,SR,36,2
sp34,Ras signaling pathway,171.00000724997386,SR,36,3
sp33,Rap1 signaling pathway,170.00000301795862,SR,36,4
sp45,cAMP signaling pathway,162.00000716797985,SR,36,5
sp7,Calcium signaling pathway,135.00000442355994,SR,36,6
sp44,Wnt signaling pathway,133.00000622139788,SR,36,7
sp17,Hippo signaling pathway,131.0000060377519,SR,36,8
sp47,mTOR signaling pathway,127.0000049150405,SR,36,9
sp8,Chemokine signaling pathway,124.00000552840588,SR,36,10
sp27,Oxytocin signaling pathway,117.00000484401144,SR,36,11
sp46,cGMP-PKG signaling pathway,109.00000395340393,SR,36,12
sp35,Relaxin signaling pathway,102.00000367885994,SR,36,13
sp20,Insulin signaling pathway,101.00000259969039,SR,36,14
sp25,Neurotrophin signaling pathway,100.00000365572994,SR,36,15
sp4,Apelin signaling pathway,96.00000423506651,SR,36,16
sp12,FoxO signaling pathway,96.00000322813992,SR,36,17
sp41,Thyroid hormone signaling pathway,96.00000256892366,SR,36,18
sp21,JAK-STAT signaling pathway,94.0000044731563,SR,36,19
sp36,Signaling pathways regulating pluripotency of stem cells,91.00000270561996,SR,36,20
sp10,Estrogen signaling pathway,89.00000202797995,SR,36,21
sp30,Phospholipase D signaling pathway,86.00000352563997,SR,36,22
sp24,NOD-like receptor signaling pathway,85.00000239995194,SR,36,23
sp15,HIF-1 signaling pathway,81.0000019317709,SR,36,24
sp37,Sphingolipid signaling pathway,77.00000206027997,SR,36,25
sp2,AMPK signaling pathway,75.00000312397464,SR,36,26
sp39,TGF-beta signaling pathway,73.00000396835996,SR,36,27
sp38,T cell receptor signaling pathway,73.00000170481998,SR,36,28
sp6,C-type lectin receptor signaling pathway,72.00000251189996,SR,36,29
sp13,Glucagon signaling pathway,69.00000221907595,SR,36,30
sp14,GnRH signaling pathway,68.00000151971999,SR,36,31
sp48,p53 signaling pathway,65.00000231451995,SR,36,32
sp9,ErbB signaling pathway,64.00000188245998,SR,36,33
sp1,AGE-RAGE signaling pathway in diabetic complications,62.000002106459974,SR,36,34
sp23,NF-kappa B signaling pathway,59.000001972199975,SR,36,35
sp40,TNF signaling pathway,59.000001496279985,SR,36,36
sp42,Toll-like receptor signaling pathway,57.000002235079975,SR,36,37
sp31,Prolactin signaling pathway,57.00000191769798,SR,36,38
sp19,IL-17 signaling pathway,56.00000227163996,SR,36,39
sp5,B cell receptor signaling pathway,52.00000114899999,SR,36,40
sp26,Notch signaling pathway,50.00000193523996,SR,36,41
sp43,VEGF signaling pathway,49.00000148571998,SR,36,42
sp16,Hedgehog signaling pathway,48.000001276935976,SR,36,43
sp29,PPAR signaling pathway,44.00000151933997,SR,36,44
sp3,Adipocytokine signaling pathway,44.000001383266984,SR,36,45
sp11,Fc epsilon RI signaling pathway,42.000000929779986,SR,36,46
sp32,RIG-I-like receptor signaling pathway,40.00000109129999,SR,36,47
sp18,Hippo signaling pathway - multiple species,26.000001103899994,SR,36,48
