DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score
Mitotane,0.0,0.0,Docetaxel,1.0,0.526985766,LOX IMVI,19.33333333333333
Docetaxel,1.0,0.526985766,Fulvestrant,0.0,0.0,LOX IMVI,17.88888888888889
Docetaxel,1.0,0.526985766,Celecoxib,1.0,0.438128348,LOX IMVI,16.88888888888889
Fulvestrant,0.0,0.0,Everolimus,1.0,1.409803964,LOX IMVI,15.88888888888889
Docetaxel,1.0,0.526985766,Tretinoin,0.0,0.0,LOX IMVI,15.444444444444445
Docetaxel,1.0,0.526985766,Nilotinib,1.0,0.348887638,LOX IMVI,13.77777777777778
Paclitaxel,1.0,0.526985766,Tretinoin,0.0,0.0,LOX IMVI,12.333333333333334
Thalidomide,4.0,5.207638219,Paclitaxel,1.0,0.526985766,LOX IMVI,10.22222222222222
Dasatinib,6.0,5.182381478000001,Paclitaxel,1.0,0.526985766,LOX IMVI,9.11111111111111
Fulvestrant,0.0,0.0,Dasatinib,6.0,5.182381478000001,LOX IMVI,8.555555555555555
Fulvestrant,0.0,0.0,Tretinoin,0.0,0.0,LOX IMVI,8.11111111111111
Paclitaxel,1.0,0.526985766,Celecoxib,1.0,0.438128348,LOX IMVI,6.777777777777778
Fulvestrant,0.0,0.0,Romidepsin,0.0,0.0,LOX IMVI,6.111111111111111
Thalidomide,4.0,5.207638219,Sirolimus,2.0,15.21724911,LOX IMVI,5.111111111111111
Mitotane,0.0,0.0,Everolimus,1.0,1.409803964,LOX IMVI,3.6666666666666665
Paclitaxel,1.0,0.526985766,Sirolimus,2.0,15.21724911,LOX IMVI,3.4444444444444446
Paclitaxel,1.0,0.526985766,Nilotinib,1.0,0.348887638,LOX IMVI,3.333333333333333
Sirolimus,2.0,15.21724911,Celecoxib,1.0,0.438128348,LOX IMVI,2.2222222222222223
Dasatinib,6.0,5.182381478000001,Romidepsin,0.0,0.0,LOX IMVI,1.3333333333333333
Mitotane,0.0,0.0,Dasatinib,6.0,5.182381478000001,LOX IMVI,0.7777777777777778
Docetaxel,1.0,0.526985766,Cladribine,0.0,0.0,LOX IMVI,0.6666666666666666
Everolimus,1.0,1.409803964,Docetaxel,1.0,0.526985766,LOX IMVI,0.5555555555555556
Vorinostat,0.0,0.0,Sirolimus,2.0,15.21724911,LOX IMVI,0.4444444444444444
Fulvestrant,0.0,0.0,Sirolimus,2.0,15.21724911,LOX IMVI,0.3333333333333333
Vorinostat,0.0,0.0,Nilotinib,1.0,0.348887638,LOX IMVI,-0.1111111111111111
Fulvestrant,0.0,0.0,Celecoxib,1.0,0.438128348,LOX IMVI,-0.3333333333333333
Docetaxel,1.0,0.526985766,Sirolimus,2.0,15.21724911,LOX IMVI,-0.3333333333333333
Megestrol acetate,0.0,0.0,Lenalidomide,1.0,0.438128348,LOX IMVI,-0.4444444444444444
Vorinostat,0.0,0.0,Paclitaxel,1.0,0.526985766,LOX IMVI,-0.7777777777777778
