DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,node_type,att_deg
1501.0,2.0,2.52668760622837,1505.0,4.0,5.65460445484392,NCI-H522,24.22222222222222,1585,1501,821,821,MAPT,gene,0.0408136725
1501.0,2.0,2.52668760622837,1505.0,4.0,5.65460445484392,NCI-H522,24.22222222222222,1585,1501,118,118,BCL2,gene,2.48587393372837
1501.0,2.0,2.52668760622837,1490.0,2.0,3.8442740456528304,NCI-H522,21.444444444444443,1775,1501,118,118,BCL2,gene,2.48587393372837
1501.0,2.0,2.52668760622837,1490.0,2.0,3.8442740456528304,NCI-H522,21.444444444444443,1775,1501,821,821,MAPT,gene,0.0408136725
1493.0,2.0,2.52668760622837,1495.0,1.0,1.04109264834,NCI-H522,21.33333333333333,2688,1493,821,821,MAPT,gene,0.0408136725
1493.0,2.0,2.52668760622837,1495.0,1.0,1.04109264834,NCI-H522,21.33333333333333,2688,1493,118,118,BCL2,gene,2.48587393372837
1493.0,2.0,2.52668760622837,1505.0,4.0,5.65460445484392,NCI-H522,21.22222222222222,1892,1493,821,821,MAPT,gene,0.0408136725
1493.0,2.0,2.52668760622837,1505.0,4.0,5.65460445484392,NCI-H522,21.22222222222222,1892,1493,118,118,BCL2,gene,2.48587393372837
1499.0,2.0,1.1739952548800001,1493.0,2.0,2.52668760622837,NCI-H522,19.55555555555556,1410,1499,401,401,ESR1,gene,1.04109264834
1499.0,2.0,1.1739952548800001,1493.0,2.0,2.52668760622837,NCI-H522,19.55555555555556,1410,1499,980,980,PGR,gene,0.13290260654
1495.0,1.0,1.04109264834,1502.0,3.0,1.1453393361486521,NCI-H522,17.0,2220,1495,401,401,ESR1,gene,1.04109264834
1493.0,2.0,2.52668760622837,1490.0,2.0,3.8442740456528304,NCI-H522,15.444444444444445,1324,1493,821,821,MAPT,gene,0.0408136725
1493.0,2.0,2.52668760622837,1490.0,2.0,3.8442740456528304,NCI-H522,15.444444444444445,1324,1493,118,118,BCL2,gene,2.48587393372837
1494.0,1.0,3.92534892750872,1501.0,2.0,2.52668760622837,NCI-H522,11.88888888888889,369,1494,858,858,MTOR,gene,3.92534892750872
1501.0,2.0,2.52668760622837,1500.0,2.0,5.75607674972,NCI-H522,9.333333333333334,1840,1501,118,118,BCL2,gene,2.48587393372837
1501.0,2.0,2.52668760622837,1500.0,2.0,5.75607674972,NCI-H522,9.333333333333334,1840,1501,821,821,MAPT,gene,0.0408136725
1493.0,2.0,2.52668760622837,1500.0,2.0,5.75607674972,NCI-H522,8.88888888888889,349,1493,821,821,MAPT,gene,0.0408136725
1493.0,2.0,2.52668760622837,1500.0,2.0,5.75607674972,NCI-H522,8.88888888888889,349,1493,118,118,BCL2,gene,2.48587393372837
1492.0,12.0,24.307974737839398,1490.0,2.0,3.8442740456528304,NCI-H522,8.0,566,1492,774,774,LYN,gene,0.82115895038
1492.0,12.0,24.307974737839398,1490.0,2.0,3.8442740456528304,NCI-H522,8.0,566,1492,806,806,MAPK14,gene,7.171765158918
1492.0,12.0,24.307974737839398,1490.0,2.0,3.8442740456528304,NCI-H522,8.0,566,1492,707,707,KIT,gene,5.52747065386
1492.0,12.0,24.307974737839398,1490.0,2.0,3.8442740456528304,NCI-H522,8.0,566,1492,1314,1314,SRC,gene,2.4704081560614
1492.0,12.0,24.307974737839398,1490.0,2.0,3.8442740456528304,NCI-H522,8.0,566,1492,737,737,LCK,gene,0.4368229302
1492.0,12.0,24.307974737839398,1490.0,2.0,3.8442740456528304,NCI-H522,8.0,566,1492,394,394,EPHA2,gene,3.50881762014
1492.0,12.0,24.307974737839398,1490.0,2.0,3.8442740456528304,NCI-H522,8.0,566,1492,599,599,HSPA8,gene,0.96084745048
1492.0,12.0,24.307974737839398,1490.0,2.0,3.8442740456528304,NCI-H522,8.0,566,1492,468,468,FYN,gene,0.44794783806
1492.0,12.0,24.307974737839398,1490.0,2.0,3.8442740456528304,NCI-H522,8.0,566,1492,442,442,FGR,gene,0.2694563591
1492.0,12.0,24.307974737839398,1490.0,2.0,3.8442740456528304,NCI-H522,8.0,566,1492,2,2,ABL2,gene,0.13247917576
1492.0,12.0,24.307974737839398,1490.0,2.0,3.8442740456528304,NCI-H522,8.0,566,1492,1,1,ABL1,gene,0.22860609586
1492.0,12.0,24.307974737839398,1490.0,2.0,3.8442740456528304,NCI-H522,8.0,566,1492,1325,1325,STAT5B,gene,2.33219434902
1495.0,1.0,1.04109264834,1505.0,4.0,5.65460445484392,NCI-H522,5.222222222222222,1763,1495,401,401,ESR1,gene,1.04109264834
1494.0,1.0,3.92534892750872,1493.0,2.0,2.52668760622837,NCI-H522,4.0,581,1494,858,858,MTOR,gene,3.92534892750872
1492.0,12.0,24.307974737839398,1505.0,4.0,5.65460445484392,NCI-H522,3.6666666666666665,2075,1492,774,774,LYN,gene,0.82115895038
1492.0,12.0,24.307974737839398,1505.0,4.0,5.65460445484392,NCI-H522,3.6666666666666665,2075,1492,806,806,MAPK14,gene,7.171765158918
1492.0,12.0,24.307974737839398,1505.0,4.0,5.65460445484392,NCI-H522,3.6666666666666665,2075,1492,442,442,FGR,gene,0.2694563591
1492.0,12.0,24.307974737839398,1505.0,4.0,5.65460445484392,NCI-H522,3.6666666666666665,2075,1492,468,468,FYN,gene,0.44794783806
1492.0,12.0,24.307974737839398,1505.0,4.0,5.65460445484392,NCI-H522,3.6666666666666665,2075,1492,599,599,HSPA8,gene,0.96084745048
1492.0,12.0,24.307974737839398,1505.0,4.0,5.65460445484392,NCI-H522,3.6666666666666665,2075,1492,707,707,KIT,gene,5.52747065386
1492.0,12.0,24.307974737839398,1505.0,4.0,5.65460445484392,NCI-H522,3.6666666666666665,2075,1492,1314,1314,SRC,gene,2.4704081560614
1492.0,12.0,24.307974737839398,1505.0,4.0,5.65460445484392,NCI-H522,3.6666666666666665,2075,1492,394,394,EPHA2,gene,3.50881762014
1492.0,12.0,24.307974737839398,1505.0,4.0,5.65460445484392,NCI-H522,3.6666666666666665,2075,1492,1325,1325,STAT5B,gene,2.33219434902
1492.0,12.0,24.307974737839398,1505.0,4.0,5.65460445484392,NCI-H522,3.6666666666666665,2075,1492,2,2,ABL2,gene,0.13247917576
1492.0,12.0,24.307974737839398,1505.0,4.0,5.65460445484392,NCI-H522,3.6666666666666665,2075,1492,737,737,LCK,gene,0.4368229302
1492.0,12.0,24.307974737839398,1505.0,4.0,5.65460445484392,NCI-H522,3.6666666666666665,2075,1492,1,1,ABL1,gene,0.22860609586
1502.0,3.0,1.1453393361486521,1503.0,2.0,29.406317232408718,NCI-H522,3.555555555555556,1088,1502,565,565,HDAC1,gene,0.597118348399423
1502.0,3.0,1.1453393361486521,1503.0,2.0,29.406317232408718,NCI-H522,3.555555555555556,1088,1502,566,566,HDAC2,gene,0.405305373589229
1502.0,3.0,1.1453393361486521,1503.0,2.0,29.406317232408718,NCI-H522,3.555555555555556,1088,1502,568,568,HDAC4,gene,0.14291561416
1495.0,1.0,1.04109264834,1494.0,1.0,3.92534892750872,NCI-H522,3.555555555555556,2643,1495,401,401,ESR1,gene,1.04109264834
1504.0,4.0,16.13488514961854,1501.0,2.0,2.52668760622837,NCI-H522,2.7777777777777777,2205,1504,439,439,FGFR2,gene,6.25836202248
1504.0,4.0,16.13488514961854,1501.0,2.0,2.52668760622837,NCI-H522,2.7777777777777777,2205,1504,885,885,NFKB1,gene,6.92109305849854
