DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,att_deg
1501.0,2.0,0.0,1505.0,0.0,0.0,HS 578T,38.11111111111112,735,1505,1216,,,
1501.0,2.0,0.0,1505.0,0.0,0.0,HS 578T,38.11111111111112,735,1505,1218,,,
1501.0,2.0,0.0,1505.0,0.0,0.0,HS 578T,38.11111111111112,735,1505,1145,,,
1501.0,2.0,0.0,1505.0,0.0,0.0,HS 578T,38.11111111111112,735,1505,1217,,,
1501.0,2.0,0.0,1490.0,0.0,0.0,HS 578T,37.77777777777778,617,1490,1106,,,
1501.0,2.0,0.0,1490.0,0.0,0.0,HS 578T,37.77777777777778,617,1490,965,,,
1501.0,2.0,0.0,1500.0,2.0,6.884996915177799,HS 578T,29.0,743,1500,707,707.0,RPS6KA2,6.884996915177799
1501.0,2.0,0.0,1500.0,2.0,6.884996915177799,HS 578T,29.0,743,1500,1,1.0,ABL1,0.0
1493.0,2.0,0.0,1490.0,0.0,0.0,HS 578T,20.88888888888889,95,1490,965,,,
1493.0,2.0,0.0,1490.0,0.0,0.0,HS 578T,20.88888888888889,95,1490,1106,,,
1495.0,1.0,1.800072581495839,1494.0,0.0,0.0,HS 578T,20.88888888888889,1920,1494,858,,,
1493.0,2.0,0.0,1505.0,0.0,0.0,HS 578T,20.666666666666668,335,1505,1145,,,
1493.0,2.0,0.0,1505.0,0.0,0.0,HS 578T,20.666666666666668,335,1505,1216,,,
1493.0,2.0,0.0,1505.0,0.0,0.0,HS 578T,20.666666666666668,335,1505,1217,,,
1493.0,2.0,0.0,1505.0,0.0,0.0,HS 578T,20.666666666666668,335,1505,1218,,,
1499.0,1.0,1.800072581495839,1494.0,0.0,0.0,HS 578T,17.88888888888889,2714,1494,858,,,
1493.0,2.0,0.0,1500.0,2.0,6.884996915177799,HS 578T,12.555555555555555,2769,1500,707,707.0,RPS6KA2,6.884996915177799
1493.0,2.0,0.0,1500.0,2.0,6.884996915177799,HS 578T,12.555555555555555,2769,1500,1,1.0,ABL1,0.0
1495.0,1.0,1.800072581495839,1492.0,10.0,22.816964349976917,HS 578T,12.11111111111111,2242,1492,707,707.0,RPS6KA2,6.884996915177799
1495.0,1.0,1.800072581495839,1492.0,10.0,22.816964349976917,HS 578T,12.11111111111111,2242,1492,468,468.0,MAP3K8,0.0
1495.0,1.0,1.800072581495839,1492.0,10.0,22.816964349976917,HS 578T,12.11111111111111,2242,1492,737,737.0,SOCS2,6.645228438517286
1495.0,1.0,1.800072581495839,1492.0,10.0,22.816964349976917,HS 578T,12.11111111111111,2242,1492,774,774.0,TEK,1.3419398099633242
1495.0,1.0,1.800072581495839,1492.0,10.0,22.816964349976917,HS 578T,12.11111111111111,2242,1492,806,806.0,VAV3,0.06369127981013611
1495.0,1.0,1.800072581495839,1492.0,10.0,22.816964349976917,HS 578T,12.11111111111111,2242,1492,1,1.0,ABL1,0.0
1495.0,1.0,1.800072581495839,1492.0,10.0,22.816964349976917,HS 578T,12.11111111111111,2242,1492,394,394.0,ITGA3,4.4617172800290135
1495.0,1.0,1.800072581495839,1492.0,10.0,22.816964349976917,HS 578T,12.11111111111111,2242,1492,442,442.0,LIF,0.0
1495.0,1.0,1.800072581495839,1492.0,10.0,22.816964349976917,HS 578T,12.11111111111111,2242,1492,1325,,,
1495.0,1.0,1.800072581495839,1492.0,10.0,22.816964349976917,HS 578T,12.11111111111111,2242,1492,1314,,,
1495.0,1.0,1.800072581495839,1492.0,10.0,22.816964349976917,HS 578T,12.11111111111111,2242,1492,2,2.0,ABL2,0.0
