DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score
Mitotane,0.0,0.0,Docetaxel,1.0,0.255375092,SK-OV-3,9.11111111111111
Sirolimus,2.0,3.367651672,Mitotane,0.0,0.0,SK-OV-3,6.777777777777778
Sirolimus,2.0,3.367651672,Tretinoin,0.0,0.0,SK-OV-3,4.555555555555555
Sirolimus,2.0,3.367651672,Celecoxib,2.0,0.647728552,SK-OV-3,4.444444444444445
Mitotane,0.0,0.0,Tretinoin,0.0,0.0,SK-OV-3,3.555555555555556
Fulvestrant,0.0,0.0,Tretinoin,0.0,0.0,SK-OV-3,3.4444444444444446
Sirolimus,2.0,3.367651672,Nilotinib,0.0,0.0,SK-OV-3,3.111111111111111
Mitotane,0.0,0.0,Dasatinib,5.0,29.763472777,SK-OV-3,1.6666666666666667
Fulvestrant,0.0,0.0,Dasatinib,5.0,29.763472777,SK-OV-3,0.8888888888888888
Megestrol acetate,0.0,0.0,Gefitinib,1.0,0.201862792,SK-OV-3,0.7777777777777778
Thalidomide,3.0,3.2283902920000003,Paclitaxel,1.0,0.255375092,SK-OV-3,-0.1111111111111111
Nilotinib,0.0,0.0,Cladribine,0.0,0.0,SK-OV-3,-1.0
Thalidomide,3.0,3.2283902920000003,Sirolimus,2.0,3.367651672,SK-OV-3,-1.4444444444444444
Mitotane,0.0,0.0,Cladribine,0.0,0.0,SK-OV-3,-1.7777777777777777
Gefitinib,1.0,0.201862792,Lenalidomide,1.0,0.441943774,SK-OV-3,-1.8888888888888888
Fulvestrant,0.0,0.0,Romidepsin,0.0,0.0,SK-OV-3,-2.333333333333333
Tretinoin,0.0,0.0,Cladribine,0.0,0.0,SK-OV-3,-2.333333333333333
Sirolimus,2.0,3.367651672,Cladribine,0.0,0.0,SK-OV-3,-2.555555555555556
Mitotane,0.0,0.0,Celecoxib,2.0,0.647728552,SK-OV-3,-3.0
Thalidomide,3.0,3.2283902920000003,Mitotane,0.0,0.0,SK-OV-3,-3.111111111111111
Mitotane,0.0,0.0,Paclitaxel,1.0,0.255375092,SK-OV-3,-3.2222222222222223
Tretinoin,0.0,0.0,Celecoxib,2.0,0.647728552,SK-OV-3,-3.4444444444444446
Thalidomide,3.0,3.2283902920000003,Tretinoin,0.0,0.0,SK-OV-3,-3.888888888888889
Cladribine,0.0,0.0,Celecoxib,2.0,0.647728552,SK-OV-3,-4.111111111111111
Mitotane,0.0,0.0,Sirolimus,2.0,3.367651672,SK-OV-3,-5.0
Mitotane,0.0,0.0,Everolimus,1.0,1.303747532,SK-OV-3,-5.333333333333333
Fulvestrant,0.0,0.0,Cladribine,0.0,0.0,SK-OV-3,-6.111111111111111
Megestrol acetate,0.0,0.0,Lenalidomide,1.0,0.441943774,SK-OV-3,-6.222222222222222
Nilotinib,0.0,0.0,Mitotane,0.0,0.0,SK-OV-3,-6.444444444444445
Fulvestrant,0.0,0.0,Sirolimus,2.0,3.367651672,SK-OV-3,-7.222222222222222
Fulvestrant,0.0,0.0,Everolimus,1.0,1.303747532,SK-OV-3,-7.555555555555555
Nilotinib,0.0,0.0,Celecoxib,2.0,0.647728552,SK-OV-3,-7.777777777777778
Nilotinib,0.0,0.0,Tretinoin,0.0,0.0,SK-OV-3,-7.888888888888889
Thalidomide,3.0,3.2283902920000003,Docetaxel,1.0,0.255375092,SK-OV-3,-8.11111111111111
Mitotane,0.0,0.0,Nilotinib,0.0,0.0,SK-OV-3,-8.444444444444445
Fulvestrant,0.0,0.0,Vorinostat,0.0,0.0,SK-OV-3,-9.22222222222222
Fulvestrant,0.0,0.0,Paclitaxel,1.0,0.255375092,SK-OV-3,-9.88888888888889
Thalidomide,3.0,3.2283902920000003,Cladribine,0.0,0.0,SK-OV-3,-10.0
Fulvestrant,0.0,0.0,Nilotinib,0.0,0.0,SK-OV-3,-10.11111111111111
Fulvestrant,0.0,0.0,Celecoxib,2.0,0.647728552,SK-OV-3,-12.444444444444445
