DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,node_type,att_deg
1499.0,0.0,0.0,1493.0,1.0,0.526985766,LOX IMVI,19.33333333333333,1207,1493,118,118.0,BCL2,gene,0.526985766
1499.0,0.0,0.0,1493.0,1.0,0.526985766,LOX IMVI,19.33333333333333,1207,1493,821,,,,
1493.0,1.0,0.526985766,1495.0,0.0,0.0,LOX IMVI,17.88888888888889,2284,1495,401,,,,
1493.0,1.0,0.526985766,1490.0,1.0,0.438128348,LOX IMVI,16.88888888888889,1373,1490,965,,,,
1493.0,1.0,0.526985766,1490.0,1.0,0.438128348,LOX IMVI,16.88888888888889,1373,1490,1106,1106.0,PTGS2,gene,0.438128348
1495.0,0.0,0.0,1494.0,1.0,1.409803964,LOX IMVI,15.88888888888889,1773,1494,858,858.0,MTOR,gene,1.409803964
1493.0,1.0,0.526985766,1505.0,0.0,0.0,LOX IMVI,15.444444444444445,1422,1505,1217,,,,
1493.0,1.0,0.526985766,1505.0,0.0,0.0,LOX IMVI,15.444444444444445,1422,1505,1218,,,,
1493.0,1.0,0.526985766,1505.0,0.0,0.0,LOX IMVI,15.444444444444445,1422,1505,1145,,,,
1493.0,1.0,0.526985766,1505.0,0.0,0.0,LOX IMVI,15.444444444444445,1422,1505,1216,,,,
1493.0,1.0,0.526985766,1500.0,1.0,0.348887638,LOX IMVI,13.77777777777778,1576,1500,707,707.0,KIT,gene,0.348887638
1493.0,1.0,0.526985766,1500.0,1.0,0.348887638,LOX IMVI,13.77777777777778,1576,1500,1,,,,
1501.0,1.0,0.526985766,1505.0,0.0,0.0,LOX IMVI,12.333333333333334,2763,1505,1218,,,,
1501.0,1.0,0.526985766,1505.0,0.0,0.0,LOX IMVI,12.333333333333334,2763,1505,1145,,,,
1501.0,1.0,0.526985766,1505.0,0.0,0.0,LOX IMVI,12.333333333333334,2763,1505,1216,,,,
1501.0,1.0,0.526985766,1505.0,0.0,0.0,LOX IMVI,12.333333333333334,2763,1505,1217,,,,
1504.0,4.0,5.207638219,1501.0,1.0,0.526985766,LOX IMVI,10.22222222222222,401,1501,118,118.0,BCL2,gene,0.526985766
1504.0,4.0,5.207638219,1501.0,1.0,0.526985766,LOX IMVI,10.22222222222222,401,1501,821,,,,
1492.0,6.0,5.182381478000001,1501.0,1.0,0.526985766,LOX IMVI,9.11111111111111,625,1501,118,118.0,BCL2,gene,0.526985766
1492.0,6.0,5.182381478000001,1501.0,1.0,0.526985766,LOX IMVI,9.11111111111111,625,1501,821,,,,
1495.0,0.0,0.0,1492.0,6.0,5.182381478000001,LOX IMVI,8.555555555555555,1704,1492,599,599.0,HSPA8,gene,1.06373508
1495.0,0.0,0.0,1492.0,6.0,5.182381478000001,LOX IMVI,8.555555555555555,1704,1492,1,,,,
1495.0,0.0,0.0,1492.0,6.0,5.182381478000001,LOX IMVI,8.555555555555555,1704,1492,2,,,,
1495.0,0.0,0.0,1492.0,6.0,5.182381478000001,LOX IMVI,8.555555555555555,1704,1492,394,394.0,EPHA2,gene,0.29392489
1495.0,0.0,0.0,1492.0,6.0,5.182381478000001,LOX IMVI,8.555555555555555,1704,1492,442,,,,
1495.0,0.0,0.0,1492.0,6.0,5.182381478000001,LOX IMVI,8.555555555555555,1704,1492,468,,,,
1495.0,0.0,0.0,1492.0,6.0,5.182381478000001,LOX IMVI,8.555555555555555,1704,1492,737,,,,
