DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,node_type,att_deg
1499.0,0.0,0.0,1493.0,1.0,0.255375092,SK-OV-3,9.11111111111111,23,1493,118,118.0,BCL2,gene,0.255375092
1499.0,0.0,0.0,1493.0,1.0,0.255375092,SK-OV-3,9.11111111111111,23,1493,821,,,,
1503.0,2.0,3.367651672,1499.0,0.0,0.0,SK-OV-3,6.777777777777778,119,1499,980,,,,
1503.0,2.0,3.367651672,1499.0,0.0,0.0,SK-OV-3,6.777777777777778,119,1499,401,,,,
1503.0,2.0,3.367651672,1505.0,0.0,0.0,SK-OV-3,4.555555555555555,1027,1505,1218,,,,
1503.0,2.0,3.367651672,1505.0,0.0,0.0,SK-OV-3,4.555555555555555,1027,1505,1145,,,,
1503.0,2.0,3.367651672,1505.0,0.0,0.0,SK-OV-3,4.555555555555555,1027,1505,1216,,,,
1503.0,2.0,3.367651672,1505.0,0.0,0.0,SK-OV-3,4.555555555555555,1027,1505,1217,,,,
1503.0,2.0,3.367651672,1490.0,2.0,0.647728552,SK-OV-3,4.444444444444445,1528,1490,1106,1106.0,PTGS2,gene,0.441943774
1503.0,2.0,3.367651672,1490.0,2.0,0.647728552,SK-OV-3,4.444444444444445,1528,1490,965,965.0,PDPK1,gene,0.205784778
1499.0,0.0,0.0,1505.0,0.0,0.0,SK-OV-3,3.555555555555556,1122,1505,1217,,,,
1499.0,0.0,0.0,1505.0,0.0,0.0,SK-OV-3,3.555555555555556,1122,1505,1218,,,,
1499.0,0.0,0.0,1505.0,0.0,0.0,SK-OV-3,3.555555555555556,1122,1505,1216,,,,
1499.0,0.0,0.0,1505.0,0.0,0.0,SK-OV-3,3.555555555555556,1122,1505,1145,,,,
1495.0,0.0,0.0,1505.0,0.0,0.0,SK-OV-3,3.4444444444444446,1028,1505,1216,,,,
1495.0,0.0,0.0,1505.0,0.0,0.0,SK-OV-3,3.4444444444444446,1028,1505,1145,,,,
1495.0,0.0,0.0,1505.0,0.0,0.0,SK-OV-3,3.4444444444444446,1028,1505,1217,,,,
1495.0,0.0,0.0,1505.0,0.0,0.0,SK-OV-3,3.4444444444444446,1028,1505,1218,,,,
1503.0,2.0,3.367651672,1500.0,0.0,0.0,SK-OV-3,3.111111111111111,787,1500,1,,,,
1503.0,2.0,3.367651672,1500.0,0.0,0.0,SK-OV-3,3.111111111111111,787,1500,707,,,,
1499.0,0.0,0.0,1492.0,5.0,29.763472777,SK-OV-3,1.6666666666666667,7,1492,2,,,,
1499.0,0.0,0.0,1492.0,5.0,29.763472777,SK-OV-3,1.6666666666666667,7,1492,1,,,,
1499.0,0.0,0.0,1492.0,5.0,29.763472777,SK-OV-3,1.6666666666666667,7,1492,442,,,,
1499.0,0.0,0.0,1492.0,5.0,29.763472777,SK-OV-3,1.6666666666666667,7,1492,774,,,,
1499.0,0.0,0.0,1492.0,5.0,29.763472777,SK-OV-3,1.6666666666666667,7,1492,1314,1314.0,SRC,gene,0.413732888
1499.0,0.0,0.0,1492.0,5.0,29.763472777,SK-OV-3,1.6666666666666667,7,1492,1325,1325.0,STAT5B,gene,0.601970699
1499.0,0.0,0.0,1492.0,5.0,29.763472777,SK-OV-3,1.6666666666666667,7,1492,737,,,,
1499.0,0.0,0.0,1492.0,5.0,29.763472777,SK-OV-3,1.6666666666666667,7,1492,707,,,,
1499.0,0.0,0.0,1492.0,5.0,29.763472777,SK-OV-3,1.6666666666666667,7,1492,599,599.0,HSPA8,gene,1.012695182
1499.0,0.0,0.0,1492.0,5.0,29.763472777,SK-OV-3,1.6666666666666667,7,1492,468,,,,
1499.0,0.0,0.0,1492.0,5.0,29.763472777,SK-OV-3,1.6666666666666667,7,1492,394,394.0,EPHA2,gene,25.810713948
1499.0,0.0,0.0,1492.0,5.0,29.763472777,SK-OV-3,1.6666666666666667,7,1492,806,806.0,MAPK14,gene,1.92436006
1495.0,0.0,0.0,1492.0,5.0,29.763472777,SK-OV-3,0.8888888888888888,2215,1492,442,,,,
1495.0,0.0,0.0,1492.0,5.0,29.763472777,SK-OV-3,0.8888888888888888,2215,1492,1325,1325.0,STAT5B,gene,0.601970699
1495.0,0.0,0.0,1492.0,5.0,29.763472777,SK-OV-3,0.8888888888888888,2215,1492,1314,1314.0,SRC,gene,0.413732888
1495.0,0.0,0.0,1492.0,5.0,29.763472777,SK-OV-3,0.8888888888888888,2215,1492,806,806.0,MAPK14,gene,1.92436006
1495.0,0.0,0.0,1492.0,5.0,29.763472777,SK-OV-3,0.8888888888888888,2215,1492,774,,,,
1495.0,0.0,0.0,1492.0,5.0,29.763472777,SK-OV-3,0.8888888888888888,2215,1492,737,,,,
1495.0,0.0,0.0,1492.0,5.0,29.763472777,SK-OV-3,0.8888888888888888,2215,1492,707,,,,
1495.0,0.0,0.0,1492.0,5.0,29.763472777,SK-OV-3,0.8888888888888888,2215,1492,468,,,,
1495.0,0.0,0.0,1492.0,5.0,29.763472777,SK-OV-3,0.8888888888888888,2215,1492,599,599.0,HSPA8,gene,1.012695182
