"node_num","node_name","node_type","att_deg"
14,"ACTG1","gene",7.133066754
21,"ADCY1","gene",3.44752029
22,"ADCY2","gene",3.994613946
23,"ADCY3","gene",3.388285196
24,"ADCY4","gene",3.467645784
25,"ADCY5","gene",3.024962012
26,"ADCY6","gene",2.86767267
27,"ADCY7","gene",3.393704244
28,"ADCY8","gene",3.446260446
29,"ADCY9","gene",3.411936854
31,"ADCYAP1R1","gene",0.429816244
34,"ADORA2A","gene",1.270063534
35,"ADORA2B","gene",0.836218104
42,"ADRB1","gene",0.863296912
43,"ADRB2","gene",0.433161034
45,"AGTR1","gene",1.179672306
49,"AKT1","gene",2.450957982
51,"AKT2","gene",21.840339986
60,"APC","gene",0.418064366
61,"APC2","gene",0.431796234
65,"ARAP3","gene",0.439141104
68,"ARHGDIA","gene",0.594351707
69,"ARHGDIB","gene",0.430016548
70,"ARHGDIG","gene",0.4561109
71,"ARHGEF12","gene",0.452662476
76,"ATF4","gene",14.726969742
109,"AXIN1","gene",0.419821644
110,"AXIN2","gene",0.431427898
112,"BAD","gene",0.665575396
118,"BCL2","gene",0.770542756
124,"BDNF","gene",1.21001945
140,"BRAF","gene",0.408415201
163,"CALM1","gene",0.286067504
164,"CALM2","gene",4.500025946
165,"CALM3","gene",0.285825022
166,"CALML3","gene",0.341486952
169,"CAMK2A","gene",0.895484912
170,"CAMK2B","gene",0.897544976
171,"CAMK2D","gene",0.89366809
172,"CAMK2G","gene",0.84624487
173,"CAMK4","gene",0.811657598
184,"CASR","gene",1.866887503
197,"CCND1","gene",11.296739176
213,"CDC37","gene",0.44764838
214,"CDC42","gene",2.51859085
220,"CDKN1A","gene",0.310933942
221,"CDKN1B","gene",0.290259506
228,"CHAD","gene",0.441932764
233,"CHRM1","gene",0.832986528
234,"CHRM3","gene",0.418795188
235,"CHUK","gene",2.044984798
239,"CNR1","gene",0.313125474
241,"COL1A1","gene",0.633555254
242,"COL1A2","gene",0.657452302
243,"COL2A1","gene",0.440276736
244,"COL4A1","gene",0.41030864
245,"COL4A2","gene",0.660348014
246,"COL4A3","gene",0.441630734
247,"COL4A4","gene",0.44175154
248,"COL6A2","gene",0.425405748
249,"COL6A3","gene",0.439797036
250,"COL9A1","gene",0.441952764
251,"COL9A2","gene",0.417446162
252,"COL9A3","gene",0.441119286
253,"COMP","gene",0.441845226
272,"CSNK1D","gene",0.307799436
273,"CSNK1E","gene",0.314146026
277,"CSNK2A2","gene",0.312697656
278,"CSNK2B","gene",0.320037622
282,"CTNNA1","gene",0.30746508
283,"CTNNA2","gene",0.339878322
284,"CTNNB1","gene",2.83730663
308,"DAAM1","gene",0.41921125
309,"DAAM2","gene",0.438651452
322,"DIAPH1","gene",0.306822632
336,"DRD1","gene",0.8633143
337,"DRD2","gene",0.969900406
338,"DRD5","gene",0.863929578
367,"EFNA1","gene",1.591119856
368,"EFNA2","gene",1.61728796
369,"EFNA3","gene",1.61277074
370,"EFNA4","gene",1.587654984
371,"EFNA5","gene",1.596186292
372,"EGFR","gene",0.445160008
388,"ENAH","gene",0.493736782
394,"EPHA2","gene",57.592001412
400,"EREG","gene",0.808136488
407,"EVL","gene",0.530396206
410,"F2R","gene",0.792878278
424,"FGF1","gene",1.618840302
425,"FGF10","gene",1.61811482
426,"FGF17","gene",1.618920794
427,"FGF18","gene",3.209514402
