DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,node_type,att_deg
1501.0,0.0,0.0,1505.0,0.0,0.0,MDA-MB-231/ATCC,25.666666666666668,2397,1505,1218,,,,
1501.0,0.0,0.0,1505.0,0.0,0.0,MDA-MB-231/ATCC,25.666666666666668,2397,1505,1216,,,,
1501.0,0.0,0.0,1505.0,0.0,0.0,MDA-MB-231/ATCC,25.666666666666668,2397,1505,1217,,,,
1501.0,0.0,0.0,1505.0,0.0,0.0,MDA-MB-231/ATCC,25.666666666666668,2397,1505,1145,,,,
1501.0,0.0,0.0,1490.0,1.0,0.46298532,MDA-MB-231/ATCC,23.22222222222222,26,1490,965,,,,
1501.0,0.0,0.0,1490.0,1.0,0.46298532,MDA-MB-231/ATCC,23.22222222222222,26,1490,1106,1106.0,PTGS2,gene,0.46298532
1493.0,0.0,0.0,1505.0,0.0,0.0,MDA-MB-231/ATCC,21.55555555555556,2145,1505,1216,,,,
1493.0,0.0,0.0,1505.0,0.0,0.0,MDA-MB-231/ATCC,21.55555555555556,2145,1505,1145,,,,
1493.0,0.0,0.0,1505.0,0.0,0.0,MDA-MB-231/ATCC,21.55555555555556,2145,1505,1217,,,,
1493.0,0.0,0.0,1505.0,0.0,0.0,MDA-MB-231/ATCC,21.55555555555556,2145,1505,1218,,,,
1503.0,1.0,1.702669896,1490.0,1.0,0.46298532,MDA-MB-231/ATCC,15.11111111111111,1766,1490,965,,,,
1503.0,1.0,1.702669896,1490.0,1.0,0.46298532,MDA-MB-231/ATCC,15.11111111111111,1766,1490,1106,1106.0,PTGS2,gene,0.46298532
1495.0,0.0,0.0,1494.0,0.0,0.0,MDA-MB-231/ATCC,14.88888888888889,292,1494,858,,,,
1493.0,0.0,0.0,1490.0,1.0,0.46298532,MDA-MB-231/ATCC,13.333333333333334,1119,1490,965,,,,
1493.0,0.0,0.0,1490.0,1.0,0.46298532,MDA-MB-231/ATCC,13.333333333333334,1119,1490,1106,1106.0,PTGS2,gene,0.46298532
1502.0,0.0,0.0,1490.0,1.0,0.46298532,MDA-MB-231/ATCC,9.666666666666666,645,1490,965,,,,
1502.0,0.0,0.0,1490.0,1.0,0.46298532,MDA-MB-231/ATCC,9.666666666666666,645,1490,1106,1106.0,PTGS2,gene,0.46298532
1506.0,0.0,0.0,1491.0,0.0,0.0,MDA-MB-231/ATCC,9.333333333333334,1209,1491,1208,,,,
