DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score
Dasatinib,8.0,9.604745195,Celecoxib,0.0,0.0,K-562,46.333333333333336
Sirolimus,1.0,1.505220314,Nilotinib,2.0,1.183153024,K-562,31.444444444444443
Paclitaxel,1.0,0.803423174,Tretinoin,0.0,0.0,K-562,31.33333333333333
Paclitaxel,1.0,0.803423174,Celecoxib,0.0,0.0,K-562,28.444444444444443
Docetaxel,1.0,0.803423174,Tretinoin,0.0,0.0,K-562,27.0
Docetaxel,1.0,0.803423174,Celecoxib,0.0,0.0,K-562,23.55555555555556
Paclitaxel,1.0,0.803423174,Nilotinib,2.0,1.183153024,K-562,23.0
Fulvestrant,1.0,0.258830538,Dasatinib,8.0,9.604745195,K-562,19.88888888888889
Mitotane,1.0,0.258830538,Docetaxel,1.0,0.803423174,K-562,14.11111111111111
Dasatinib,8.0,9.604745195,Paclitaxel,1.0,0.803423174,K-562,13.11111111111111
Dasatinib,8.0,9.604745195,Vorinostat,0.0,0.0,K-562,12.22222222222222
Dasatinib,8.0,9.604745195,Sirolimus,1.0,1.505220314,K-562,11.88888888888889
Docetaxel,1.0,0.803423174,Fulvestrant,1.0,0.258830538,K-562,9.22222222222222
Megestrol acetate,0.0,0.0,Gefitinib,1.0,2.327704177,K-562,9.22222222222222
Dasatinib,8.0,9.604745195,Docetaxel,1.0,0.803423174,K-562,7.666666666666667
Mitotane,1.0,0.258830538,Everolimus,1.0,1.505220314,K-562,7.555555555555555
Fulvestrant,1.0,0.258830538,Everolimus,1.0,1.505220314,K-562,6.444444444444445
Mitotane,1.0,0.258830538,Tretinoin,0.0,0.0,K-562,5.777777777777778
Docetaxel,1.0,0.803423174,Sirolimus,1.0,1.505220314,K-562,5.222222222222222
Fulvestrant,1.0,0.258830538,Cladribine,0.0,0.0,K-562,5.222222222222222
Fulvestrant,1.0,0.258830538,Romidepsin,0.0,0.0,K-562,5.222222222222222
Mitotane,1.0,0.258830538,Sirolimus,1.0,1.505220314,K-562,4.888888888888889
Sirolimus,1.0,1.505220314,Celecoxib,0.0,0.0,K-562,4.777777777777778
Sirolimus,1.0,1.505220314,Tretinoin,0.0,0.0,K-562,4.777777777777778
Dasatinib,8.0,9.604745195,Nilotinib,2.0,1.183153024,K-562,3.4444444444444446
Vorinostat,0.0,0.0,Tretinoin,0.0,0.0,K-562,3.111111111111111
Everolimus,1.0,1.505220314,Docetaxel,1.0,0.803423174,K-562,3.0
Cladribine,0.0,0.0,Celecoxib,0.0,0.0,K-562,2.4444444444444446
Thalidomide,2.0,1.519650196,Docetaxel,1.0,0.803423174,K-562,2.111111111111111
Vorinostat,0.0,0.0,Paclitaxel,1.0,0.803423174,K-562,1.2222222222222223
Paclitaxel,1.0,0.803423174,Cladribine,0.0,0.0,K-562,1.2222222222222223
Vorinostat,0.0,0.0,Cladribine,0.0,0.0,K-562,1.2222222222222223
Paclitaxel,1.0,0.803423174,Sirolimus,1.0,1.505220314,K-562,1.0
Romidepsin,0.0,0.0,Tretinoin,0.0,0.0,K-562,0.4444444444444444
Everolimus,1.0,1.505220314,Tretinoin,0.0,0.0,K-562,0.4444444444444444
Fulvestrant,1.0,0.258830538,Vorinostat,0.0,0.0,K-562,0.1111111111111111
Sirolimus,1.0,1.505220314,Mitotane,1.0,0.258830538,K-562,0.0
Vorinostat,0.0,0.0,Docetaxel,1.0,0.803423174,K-562,-0.7777777777777778
Dasatinib,8.0,9.604745195,Romidepsin,0.0,0.0,K-562,-0.7777777777777778
