DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score
Paclitaxel,2.0,0.0,Tretinoin,0.0,0.0,OVCAR-8,24.88888888888889
Paclitaxel,2.0,0.0,Celecoxib,0.0,0.0,OVCAR-8,20.22222222222222
Paclitaxel,2.0,0.0,Nilotinib,2.0,4.830770289729719,OVCAR-8,19.33333333333333
Docetaxel,2.0,0.0,Tretinoin,0.0,0.0,OVCAR-8,17.333333333333332
Docetaxel,2.0,0.0,Fulvestrant,1.0,0.0,OVCAR-8,14.88888888888889
Romidepsin,3.0,13.337469620085036,Cladribine,0.0,0.0,OVCAR-8,11.22222222222222
Docetaxel,2.0,0.0,Nilotinib,2.0,4.830770289729719,OVCAR-8,10.0
Mitotane,1.0,0.0,Docetaxel,2.0,0.0,OVCAR-8,9.666666666666666
Fulvestrant,1.0,0.0,Everolimus,0.0,0.0,OVCAR-8,8.777777777777779
Docetaxel,2.0,0.0,Celecoxib,0.0,0.0,OVCAR-8,8.666666666666666
Mitotane,1.0,0.0,Everolimus,0.0,0.0,OVCAR-8,8.222222222222221
Docetaxel,2.0,0.0,Sirolimus,1.0,0.0,OVCAR-8,6.777777777777778
Vorinostat,3.0,13.337469620085036,Paclitaxel,2.0,0.0,OVCAR-8,5.555555555555555
Vorinostat,3.0,13.337469620085036,Romidepsin,3.0,13.337469620085036,OVCAR-8,3.6666666666666665
Paclitaxel,2.0,0.0,Sirolimus,1.0,0.0,OVCAR-8,3.4444444444444446
Fulvestrant,1.0,0.0,Romidepsin,3.0,13.337469620085036,OVCAR-8,2.333333333333333
Fulvestrant,1.0,0.0,Dasatinib,10.0,7.774379404058146,OVCAR-8,1.3333333333333333
Vorinostat,3.0,13.337469620085036,Docetaxel,2.0,0.0,OVCAR-8,1.3333333333333333
Megestrol acetate,0.0,0.0,Gefitinib,1.0,0.0,OVCAR-8,0.7777777777777778
Megestrol acetate,0.0,0.0,Lenalidomide,0.0,0.0,OVCAR-8,0.7777777777777778
Mitotane,1.0,0.0,Sirolimus,1.0,0.0,OVCAR-8,0.3333333333333333
Mitotane,1.0,0.0,Dasatinib,10.0,7.774379404058146,OVCAR-8,0.2222222222222222
Mitotane,1.0,0.0,Celecoxib,0.0,0.0,OVCAR-8,0.1111111111111111
Gefitinib,1.0,0.0,Lenalidomide,0.0,0.0,OVCAR-8,0.1111111111111111
Mitotane,1.0,0.0,Cladribine,0.0,0.0,OVCAR-8,0.0
Thalidomide,1.0,0.0,Sirolimus,1.0,0.0,OVCAR-8,-0.2222222222222222
Fulvestrant,1.0,0.0,Cladribine,0.0,0.0,OVCAR-8,-0.3333333333333333
Romidepsin,3.0,13.337469620085036,Docetaxel,2.0,0.0,OVCAR-8,-0.6666666666666666
Romidepsin,3.0,13.337469620085036,Celecoxib,0.0,0.0,OVCAR-8,-1.0
Fulvestrant,1.0,0.0,Tretinoin,0.0,0.0,OVCAR-8,-1.1111111111111112
Vorinostat,3.0,13.337469620085036,Cladribine,0.0,0.0,OVCAR-8,-1.4444444444444444
Mitotane,1.0,0.0,Tretinoin,0.0,0.0,OVCAR-8,-1.5555555555555556
Romidepsin,3.0,13.337469620085036,Sirolimus,1.0,0.0,OVCAR-8,-2.2222222222222223
Thalidomide,1.0,0.0,Paclitaxel,2.0,0.0,OVCAR-8,-2.4444444444444446
Vorinostat,3.0,13.337469620085036,Sirolimus,1.0,0.0,OVCAR-8,-2.4444444444444446
Fulvestrant,1.0,0.0,Paclitaxel,2.0,0.0,OVCAR-8,-2.555555555555556
Paclitaxel,2.0,0.0,Cladribine,0.0,0.0,OVCAR-8,-3.111111111111111
Thalidomide,1.0,0.0,Mitotane,1.0,0.0,OVCAR-8,-3.2222222222222223
Fulvestrant,1.0,0.0,Celecoxib,0.0,0.0,OVCAR-8,-3.2222222222222223
Thalidomide,1.0,0.0,Tretinoin,0.0,0.0,OVCAR-8,-3.4444444444444446
Fulvestrant,1.0,0.0,Vorinostat,3.0,13.337469620085036,OVCAR-8,-3.555555555555556
Fulvestrant,1.0,0.0,Nilotinib,2.0,4.830770289729719,OVCAR-8,-3.555555555555556
Vorinostat,3.0,13.337469620085036,Celecoxib,0.0,0.0,OVCAR-8,-3.6666666666666665
Docetaxel,2.0,0.0,Paclitaxel,2.0,0.0,OVCAR-8,-4.666666666666667
Fulvestrant,1.0,0.0,Sirolimus,1.0,0.0,OVCAR-8,-4.777777777777778
Mitotane,1.0,0.0,Nilotinib,2.0,4.830770289729719,OVCAR-8,-6.222222222222222
Romidepsin,3.0,13.337469620085036,Tretinoin,0.0,0.0,OVCAR-8,-6.666666666666667
Docetaxel,2.0,0.0,Cladribine,0.0,0.0,OVCAR-8,-6.666666666666667
Mitotane,1.0,0.0,Paclitaxel,2.0,0.0,OVCAR-8,-7.666666666666667
Vorinostat,3.0,13.337469620085036,Tretinoin,0.0,0.0,OVCAR-8,-7.888888888888889
Thalidomide,1.0,0.0,Cladribine,0.0,0.0,OVCAR-8,-8.11111111111111
Vorinostat,3.0,13.337469620085036,Nilotinib,2.0,4.830770289729719,OVCAR-8,-10.333333333333334
Romidepsin,3.0,13.337469620085036,Nilotinib,2.0,4.830770289729719,OVCAR-8,-11.333333333333334
