DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,node_type,att_deg
1501.0,1.0,0.6347431872,1505.0,0.0,0.0,UACC-257,10.11111111111111,92,1501,118,118.0,BCL2,gene,0.6347431872
1501.0,1.0,0.6347431872,1505.0,0.0,0.0,UACC-257,10.11111111111111,92,1501,821,,,,
1493.0,1.0,0.6347431872,1505.0,0.0,0.0,UACC-257,8.88888888888889,2347,1493,821,,,,
1493.0,1.0,0.6347431872,1505.0,0.0,0.0,UACC-257,8.88888888888889,2347,1493,118,118.0,BCL2,gene,0.6347431872
1493.0,1.0,0.6347431872,1495.0,1.0,0.48971795,UACC-257,5.666666666666667,382,1493,821,,,,
1493.0,1.0,0.6347431872,1495.0,1.0,0.48971795,UACC-257,5.666666666666667,382,1493,118,118.0,BCL2,gene,0.6347431872
1493.0,1.0,0.6347431872,1501.0,1.0,0.6347431872,UACC-257,4.333333333333333,2672,1493,118,118.0,BCL2,gene,0.6347431872
1493.0,1.0,0.6347431872,1501.0,1.0,0.6347431872,UACC-257,4.333333333333333,2672,1493,821,,,,
1501.0,1.0,0.6347431872,1503.0,0.0,0.0,UACC-257,4.222222222222222,871,1501,118,118.0,BCL2,gene,0.6347431872
1501.0,1.0,0.6347431872,1503.0,0.0,0.0,UACC-257,4.222222222222222,871,1501,821,,,,
1502.0,0.0,0.0,1505.0,0.0,0.0,UACC-257,3.555555555555556,1089,1502,565,,,,
1502.0,0.0,0.0,1505.0,0.0,0.0,UACC-257,3.555555555555556,1089,1502,566,,,,
1502.0,0.0,0.0,1505.0,0.0,0.0,UACC-257,3.555555555555556,1089,1502,568,,,,
1501.0,1.0,0.6347431872,1490.0,1.0,0.503785782,UACC-257,3.111111111111111,1456,1501,821,,,,
1501.0,1.0,0.6347431872,1490.0,1.0,0.503785782,UACC-257,3.111111111111111,1456,1501,118,118.0,BCL2,gene,0.6347431872
1502.0,0.0,0.0,1501.0,1.0,0.6347431872,UACC-257,3.111111111111111,966,1502,565,,,,
1502.0,0.0,0.0,1501.0,1.0,0.6347431872,UACC-257,3.111111111111111,966,1502,566,,,,
1502.0,0.0,0.0,1501.0,1.0,0.6347431872,UACC-257,3.111111111111111,966,1502,568,,,,
1506.0,0.0,0.0,1505.0,0.0,0.0,UACC-257,3.0,1938,1506,565,,,,
1506.0,0.0,0.0,1505.0,0.0,0.0,UACC-257,3.0,1938,1506,566,,,,
1506.0,0.0,0.0,1505.0,0.0,0.0,UACC-257,3.0,1938,1506,567,,,,
1494.0,0.0,0.0,1501.0,1.0,0.6347431872,UACC-257,2.7777777777777777,2582,1494,858,,,,
1502.0,0.0,0.0,1493.0,1.0,0.6347431872,UACC-257,2.6666666666666665,490,1502,568,,,,
1502.0,0.0,0.0,1493.0,1.0,0.6347431872,UACC-257,2.6666666666666665,490,1502,566,,,,
1502.0,0.0,0.0,1493.0,1.0,0.6347431872,UACC-257,2.6666666666666665,490,1502,565,,,,
1493.0,1.0,0.6347431872,1490.0,1.0,0.503785782,UACC-257,2.2222222222222223,769,1493,118,118.0,BCL2,gene,0.6347431872
1493.0,1.0,0.6347431872,1490.0,1.0,0.503785782,UACC-257,2.2222222222222223,769,1493,821,,,,
1493.0,1.0,0.6347431872,1500.0,1.0,1.164568916,UACC-257,2.111111111111111,9,1493,821,,,,
1493.0,1.0,0.6347431872,1500.0,1.0,1.164568916,UACC-257,2.111111111111111,9,1493,118,118.0,BCL2,gene,0.6347431872
1502.0,0.0,0.0,1503.0,0.0,0.0,UACC-257,1.3333333333333333,1568,1502,565,,,,
1502.0,0.0,0.0,1503.0,0.0,0.0,UACC-257,1.3333333333333333,1568,1502,566,,,,
1502.0,0.0,0.0,1503.0,0.0,0.0,UACC-257,1.3333333333333333,1568,1502,568,,,,
1495.0,1.0,0.48971795,1505.0,0.0,0.0,UACC-257,1.2222222222222223,524,1495,401,401.0,ESR1,gene,0.48971795
1499.0,1.0,0.48971795,1505.0,0.0,0.0,UACC-257,0.8888888888888888,1516,1499,980,,,,
1494.0,0.0,0.0,1493.0,1.0,0.6347431872,UACC-257,0.8888888888888888,83,1494,858,,,,
1499.0,1.0,0.48971795,1505.0,0.0,0.0,UACC-257,0.8888888888888888,1516,1499,401,401.0,ESR1,gene,0.48971795
1506.0,0.0,0.0,1493.0,1.0,0.6347431872,UACC-257,0.6666666666666666,565,1506,567,,,,
1506.0,0.0,0.0,1493.0,1.0,0.6347431872,UACC-257,0.6666666666666666,565,1506,566,,,,
1506.0,0.0,0.0,1493.0,1.0,0.6347431872,UACC-257,0.6666666666666666,565,1506,565,,,,
1492.0,6.0,6.78514947,1493.0,1.0,0.6347431872,UACC-257,0.5555555555555556,1868,1492,774,,,,
1492.0,6.0,6.78514947,1493.0,1.0,0.6347431872,UACC-257,0.5555555555555556,1868,1492,806,806.0,MAPK14,gene,2.552454824
1492.0,6.0,6.78514947,1493.0,1.0,0.6347431872,UACC-257,0.5555555555555556,1868,1492,1314,1314.0,SRC,gene,0.373440294
1492.0,6.0,6.78514947,1493.0,1.0,0.6347431872,UACC-257,0.5555555555555556,1868,1492,442,,,,
1492.0,6.0,6.78514947,1493.0,1.0,0.6347431872,UACC-257,0.5555555555555556,1868,1492,2,,,,
1492.0,6.0,6.78514947,1493.0,1.0,0.6347431872,UACC-257,0.5555555555555556,1868,1492,394,394.0,EPHA2,gene,0.750328484
1492.0,6.0,6.78514947,1493.0,1.0,0.6347431872,UACC-257,0.5555555555555556,1868,1492,1325,1325.0,STAT5B,gene,0.878434216
1492.0,6.0,6.78514947,1493.0,1.0,0.6347431872,UACC-257,0.5555555555555556,1868,1492,707,707.0,KIT,gene,1.164568916
1495.0,1.0,0.48971795,1492.0,6.0,6.78514947,UACC-257,0.5555555555555556,2548,1495,401,401.0,ESR1,gene,0.48971795
1492.0,6.0,6.78514947,1493.0,1.0,0.6347431872,UACC-257,0.5555555555555556,1868,1492,468,,,,
1492.0,6.0,6.78514947,1493.0,1.0,0.6347431872,UACC-257,0.5555555555555556,1868,1492,599,599.0,HSPA8,gene,1.065922736
1492.0,6.0,6.78514947,1493.0,1.0,0.6347431872,UACC-257,0.5555555555555556,1868,1492,737,,,,
1492.0,6.0,6.78514947,1493.0,1.0,0.6347431872,UACC-257,0.5555555555555556,1868,1492,1,,,,
1493.0,1.0,0.6347431872,1503.0,0.0,0.0,UACC-257,0.4444444444444444,1513,1493,118,118.0,BCL2,gene,0.6347431872
1493.0,1.0,0.6347431872,1503.0,0.0,0.0,UACC-257,0.4444444444444444,1513,1493,821,,,,
1501.0,1.0,0.6347431872,1500.0,1.0,1.164568916,UACC-257,0.3333333333333333,2395,1501,821,,,,
1501.0,1.0,0.6347431872,1500.0,1.0,1.164568916,UACC-257,0.3333333333333333,2395,1501,118,118.0,BCL2,gene,0.6347431872
1499.0,1.0,0.48971795,1493.0,1.0,0.6347431872,UACC-257,0.3333333333333333,778,1499,401,401.0,ESR1,gene,0.48971795
1499.0,1.0,0.48971795,1493.0,1.0,0.6347431872,UACC-257,0.3333333333333333,778,1499,980,,,,
1496.0,1.0,2.1949152972,1497.0,1.0,0.503785782,UACC-257,0.1111111111111111,125,1496,372,372.0,EGFR,gene,2.1949152972
1495.0,1.0,0.48971795,1494.0,0.0,0.0,UACC-257,0.0,2774,1495,401,401.0,ESR1,gene,0.48971795
1498.0,0.0,0.0,1496.0,1.0,2.1949152972,UACC-257,0.0,1918,1498,980,,,,
1502.0,0.0,0.0,1500.0,1.0,1.164568916,UACC-257,-0.1111111111111111,2742,1502,565,,,,
1502.0,0.0,0.0,1500.0,1.0,1.164568916,UACC-257,-0.1111111111111111,2742,1502,566,,,,
1502.0,0.0,0.0,1500.0,1.0,1.164568916,UACC-257,-0.1111111111111111,2742,1502,568,,,,
1495.0,1.0,0.48971795,1506.0,0.0,0.0,UACC-257,-0.3333333333333333,923,1495,401,401.0,ESR1,gene,0.48971795
1505.0,0.0,0.0,1490.0,1.0,0.503785782,UACC-257,-0.4444444444444444,2,1505,1216,,,,
1505.0,0.0,0.0,1490.0,1.0,0.503785782,UACC-257,-0.4444444444444444,2,1505,1218,,,,
1505.0,0.0,0.0,1490.0,1.0,0.503785782,UACC-257,-0.4444444444444444,2,1505,1217,,,,
1505.0,0.0,0.0,1490.0,1.0,0.503785782,UACC-257,-0.4444444444444444,2,1505,1145,,,,
1504.0,4.0,4.640865165999999,1505.0,0.0,0.0,UACC-257,-0.6666666666666666,1998,1504,1399,1399.0,TNF,gene,1.786069746
1504.0,4.0,4.640865165999999,1505.0,0.0,0.0,UACC-257,-0.6666666666666666,1998,1504,885,885.0,NFKB1,gene,1.142396826
1504.0,4.0,4.640865165999999,1505.0,0.0,0.0,UACC-257,-0.6666666666666666,1998,1504,1106,1106.0,PTGS2,gene,0.503785782
1504.0,4.0,4.640865165999999,1505.0,0.0,0.0,UACC-257,-0.6666666666666666,1998,1504,439,439.0,FGFR2,gene,1.208612812
1492.0,6.0,6.78514947,1501.0,1.0,0.6347431872,UACC-257,-1.2222222222222223,2599,1492,1,,,,
