SpNotation,SignalingPath,Attention,cell_line_name,cell_line_num,sum_rank
sp28,PI3K-Akt signaling pathway,91.97316756012577,CAKI-1,5,1
sp7,Calcium signaling pathway,51.602159235099975,CAKI-1,5,2
sp22,MAPK signaling pathway,46.82544511507062,CAKI-1,5,3
sp33,Rap1 signaling pathway,44.265696262081384,CAKI-1,5,4
sp34,Ras signaling pathway,41.56221631643397,CAKI-1,5,5
sp4,Apelin signaling pathway,27.959774933952083,CAKI-1,5,6
sp36,Signaling pathways regulating pluripotency of stem cells,27.739629251339988,CAKI-1,5,7
sp47,mTOR signaling pathway,27.597716045117945,CAKI-1,5,8
sp21,JAK-STAT signaling pathway,26.42724034404597,CAKI-1,5,9
sp35,Relaxin signaling pathway,23.10651294975999,CAKI-1,5,10
sp45,cAMP signaling pathway,22.622217267585977,CAKI-1,5,11
sp46,cGMP-PKG signaling pathway,21.867875650093993,CAKI-1,5,12
sp30,Phospholipase D signaling pathway,21.74951110905399,CAKI-1,5,13
sp14,GnRH signaling pathway,21.25483197556,CAKI-1,5,14
sp24,NOD-like receptor signaling pathway,21.022121033063947,CAKI-1,5,15
sp20,Insulin signaling pathway,20.331261241987523,CAKI-1,5,16
sp5,B cell receptor signaling pathway,19.925090767399997,CAKI-1,5,17
sp44,Wnt signaling pathway,19.68850179507998,CAKI-1,5,18
sp17,Hippo signaling pathway,18.90949905463562,CAKI-1,5,19
sp10,Estrogen signaling pathway,18.831056517003994,CAKI-1,5,20
sp38,T cell receptor signaling pathway,17.337574909439997,CAKI-1,5,21
sp37,Sphingolipid signaling pathway,16.695989863479994,CAKI-1,5,22
sp31,Prolactin signaling pathway,15.756861965859995,CAKI-1,5,23
sp8,Chemokine signaling pathway,15.130172998094517,CAKI-1,5,24
sp39,TGF-beta signaling pathway,15.036361514419994,CAKI-1,5,25
sp25,Neurotrophin signaling pathway,14.583985804905993,CAKI-1,5,26
sp12,FoxO signaling pathway,14.439704846477994,CAKI-1,5,27
sp40,TNF signaling pathway,13.169059347439998,CAKI-1,5,28
sp41,Thyroid hormone signaling pathway,12.566020534717092,CAKI-1,5,29
sp6,C-type lectin receptor signaling pathway,12.462787267571995,CAKI-1,5,30
sp27,Oxytocin signaling pathway,12.319305135811566,CAKI-1,5,31
sp13,Glucagon signaling pathway,12.203003950614391,CAKI-1,5,32
sp11,Fc epsilon RI signaling pathway,12.082686334959998,CAKI-1,5,33
sp15,HIF-1 signaling pathway,12.011695104829789,CAKI-1,5,34
sp9,ErbB signaling pathway,11.855187742999997,CAKI-1,5,35
sp42,Toll-like receptor signaling pathway,11.781605395419996,CAKI-1,5,36
sp2,AMPK signaling pathway,11.023160299773993,CAKI-1,5,37
sp43,VEGF signaling pathway,10.301437907759997,CAKI-1,5,38
sp1,AGE-RAGE signaling pathway in diabetic complications,9.722734439890214,CAKI-1,5,39
sp23,NF-kappa B signaling pathway,9.373090696215337,CAKI-1,5,40
sp19,IL-17 signaling pathway,8.976656901322873,CAKI-1,5,41
sp16,Hedgehog signaling pathway,8.565001805339996,CAKI-1,5,42
sp32,RIG-I-like receptor signaling pathway,8.289347675199998,CAKI-1,5,43
sp3,Adipocytokine signaling pathway,8.195361924819997,CAKI-1,5,44
sp26,Notch signaling pathway,7.326253867579996,CAKI-1,5,45
sp29,PPAR signaling pathway,6.417644167109694,CAKI-1,5,46
sp18,Hippo signaling pathway - multiple species,6.290373558399997,CAKI-1,5,47
sp48,p53 signaling pathway,3.2761256902900975,CAKI-1,5,48
