SpNotation,SignalingPath,Attention,cell_line_name,cell_line_num,sum_rank
sp28,PI3K-Akt signaling pathway,74.06154484786713,HCT-15,9,1
sp7,Calcium signaling pathway,51.319448673239975,HCT-15,9,2
sp22,MAPK signaling pathway,46.52457900984036,HCT-15,9,3
sp34,Ras signaling pathway,38.58772637449796,HCT-15,9,4
sp33,Rap1 signaling pathway,36.34843511368186,HCT-15,9,5
sp47,mTOR signaling pathway,28.05780409033596,HCT-15,9,6
sp36,Signaling pathways regulating pluripotency of stem cells,26.08002403405999,HCT-15,9,7
sp35,Relaxin signaling pathway,25.670726496532186,HCT-15,9,8
sp24,NOD-like receptor signaling pathway,24.200463297912794,HCT-15,9,9
sp4,Apelin signaling pathway,23.67216929891748,HCT-15,9,10
sp45,cAMP signaling pathway,22.64413544395798,HCT-15,9,11
sp14,GnRH signaling pathway,21.929507262799998,HCT-15,9,12
sp30,Phospholipase D signaling pathway,21.63931901704599,HCT-15,9,13
sp44,Wnt signaling pathway,21.61464465865198,HCT-15,9,14
sp13,Glucagon signaling pathway,21.171568228441192,HCT-15,9,15
sp17,Hippo signaling pathway,20.8107803427562,HCT-15,9,16
sp46,cGMP-PKG signaling pathway,20.65158569495439,HCT-15,9,17
sp20,Insulin signaling pathway,20.284423568754633,HCT-15,9,18
sp5,B cell receptor signaling pathway,19.692194326,HCT-15,9,19
sp10,Estrogen signaling pathway,18.67901237817652,HCT-15,9,20
sp37,Sphingolipid signaling pathway,18.041315907919994,HCT-15,9,21
sp27,Oxytocin signaling pathway,17.801861087386378,HCT-15,9,22
sp21,JAK-STAT signaling pathway,17.600625348739975,HCT-15,9,23
sp38,T cell receptor signaling pathway,17.169525209529997,HCT-15,9,24
sp8,Chemokine signaling pathway,16.879280180463983,HCT-15,9,25
sp39,TGF-beta signaling pathway,15.728609785383993,HCT-15,9,26
sp42,Toll-like receptor signaling pathway,15.291670610279997,HCT-15,9,27
sp19,IL-17 signaling pathway,15.160901364439994,HCT-15,9,28
sp25,Neurotrophin signaling pathway,14.441412588371193,HCT-15,9,29
sp6,C-type lectin receptor signaling pathway,14.311058247525994,HCT-15,9,30
sp9,ErbB signaling pathway,14.010118107299995,HCT-15,9,31
sp12,FoxO signaling pathway,13.994686375359995,HCT-15,9,32
sp40,TNF signaling pathway,13.325244742853396,HCT-15,9,33
sp11,Fc epsilon RI signaling pathway,11.982799471799996,HCT-15,9,34
sp15,HIF-1 signaling pathway,11.958001776142918,HCT-15,9,35
sp2,AMPK signaling pathway,11.552429481970107,HCT-15,9,36
sp31,Prolactin signaling pathway,10.234248243239994,HCT-15,9,37
sp43,VEGF signaling pathway,10.189430703599998,HCT-15,9,38
sp23,NF-kappa B signaling pathway,9.782874785219995,HCT-15,9,39
sp1,AGE-RAGE signaling pathway in diabetic complications,9.414067366083994,HCT-15,9,40
sp3,Adipocytokine signaling pathway,9.394877327099998,HCT-15,9,41
sp32,RIG-I-like receptor signaling pathway,8.841743992399998,HCT-15,9,42
sp41,Thyroid hormone signaling pathway,8.382018552839604,HCT-15,9,43
sp26,Notch signaling pathway,8.052995574439995,HCT-15,9,44
sp16,Hedgehog signaling pathway,7.980037629899995,HCT-15,9,45
sp29,PPAR signaling pathway,6.828355354843194,HCT-15,9,46
sp18,Hippo signaling pathway - multiple species,5.1190844740999975,HCT-15,9,47
sp48,p53 signaling pathway,4.349954311119997,HCT-15,9,48
