"node_num","node_name","node_type","att_deg"
13,"ACTB","gene",7.44322889
21,"ADCY1","gene",2.088920202
22,"ADCY2","gene",2.808058794
23,"ADCY3","gene",2.03296803
24,"ADCY4","gene",2.27988241
25,"ADCY5","gene",2.088920172
26,"ADCY6","gene",1.821774398
27,"ADCY7","gene",2.0338829
28,"ADCY8","gene",2.088920208
29,"ADCY9","gene",1.82177439
34,"ADORA2A","gene",0.20170678
42,"ADRB1","gene",0.600575798
43,"ADRB2","gene",0.595691226
45,"AGTR1","gene",1.3275195132
49,"AKT1","gene",2.789099544
51,"AKT2","gene",3.183609904
60,"APC","gene",0.408813786
61,"APC2","gene",0.414087744
65,"ARAP3","gene",0.44186778
68,"ARHGDIA","gene",0.410197846
69,"ARHGDIB","gene",0.4383598
70,"ARHGDIG","gene",0.50239466
71,"ARHGEF12","gene",0.46442459
76,"ATF4","gene",12.891004908
109,"AXIN1","gene",0.40899039
110,"AXIN2","gene",0.414087732
118,"BCL2","gene",0.392802252
123,"BDKRB2","gene",0.395554496
165,"CALM3","gene",12.099744032
168,"CAMK1D","gene",0.201099424
169,"CAMK2A","gene",1.038664548
170,"CAMK2B","gene",1.040659702
171,"CAMK2D","gene",0.804027788
172,"CAMK2G","gene",1.00844084
173,"CAMK4","gene",0.994718862
184,"CASR","gene",1.144511478
193,"CCL5","gene",0.327314558
197,"CCND1","gene",4.739867312
213,"CDC37","gene",0.427130874
214,"CDC42","gene",2.166500582
215,"CDH1","gene",0.35501898
218,"CDK4","gene",0.492389282
220,"CDKN1A","gene",3.911705222
223,"CDKN2B","gene",0.297927386
225,"CEBPB","gene",6.8504213488
228,"CHAD","gene",0.521435894
229,"CHD8","gene",0.246074408
233,"CHRM1","gene",0.422861638
235,"CHUK","gene",0.5199149
239,"CNR1","gene",0.452277416
241,"COL1A1","gene",0.823487248
242,"COL1A2","gene",0.922196604
243,"COL2A1","gene",0.521449802
244,"COL4A1","gene",0.41124063
245,"COL4A2","gene",0.897646886
246,"COL4A3","gene",0.521449134
247,"COL4A4","gene",0.521449158
248,"COL6A2","gene",0.521141822
249,"COL6A3","gene",0.521435854
250,"COL9A1","gene",0.521449158
251,"COL9A2","gene",0.521435894
252,"COL9A3","gene",0.521449826
253,"COMP","gene",0.521435894
270,"CSF3","gene",0.405973088
284,"CTNNB1","gene",6.7288003844
285,"CTNNBIP1","gene",0.24743632
292,"CXCL1","gene",1.8857644288
296,"CXCL2","gene",0.398720252
297,"CXCL3","gene",0.405743006
308,"DAAM1","gene",0.487775322
309,"DAAM2","gene",0.48409516
322,"DIAPH1","gene",0.41351446
336,"DRD1","gene",0.201706784
337,"DRD2","gene",0.451724176
338,"DRD5","gene",0.201706774
356,"E2F5","gene",0.2065187152
375,"EGR1","gene",0.25333284
388,"ENAH","gene",0.533331864
407,"EVL","gene",0.533331864
410,"F2R","gene",0.366878366
422,"FBXW11","gene",0.245383492
452,"FN1","gene",0.810815162
455,"FOS","gene",0.325642202
458,"FOXO1","gene",0.424008126
459,"FOXO3","gene",0.625987596
469,"FZD1","gene",0.257601616
470,"FZD10","gene",0.25927976
471,"FZD2","gene",0.222324036
472,"FZD3","gene",0.260325784
473,"FZD4","gene",0.259948912
474,"FZD5","gene",0.2591926808
475,"FZD6","gene",15.431131105
476,"FZD7","gene",0.251832032
477,"FZD8","gene",0.260325764
478,"FZD9","gene",0.259279766
483,"GABBR1","gene",0.400816286
484,"GABBR2","gene",0.40505897
491,"GCGR","gene",0.447551504
502,"GLI1","gene",0.339840494
503,"GLI2","gene",0.338035446
504,"GLI3","gene",0.337439504
506,"GNA11","gene",0.818321572
507,"GNA12","gene",0.882289788
508,"GNA13","gene",0.901962074
511,"GNAI1","gene",0.354178328
512,"GNAI2","gene",4.422900412
513,"GNAI3","gene",0.38447395
515,"GNAO1","gene",0.390767352
516,"GNAQ","gene",1.472253398
517,"GNAS","gene",16.422553538
518,"GNB1","gene",0.624548284
519,"GNB2","gene",24.350264912
520,"GNB3","gene",0.422568518
521,"GNB4","gene",0.407274098
522,"GNB5","gene",0.413223986
523,"GNG10","gene",0.41108833
524,"GNG11","gene",0.406346286
525,"GNG13","gene",0.422861656
526,"GNG4","gene",0.42129086
527,"GNG5","gene",0.368259686
528,"GNG7","gene",0.417873846
529,"GNG8","gene",0.421290842
530,"GNGT2","gene",0.421290846
557,"GSK3B","gene",0.985248136
588,"HRAS","gene",1.382724186
590,"HRH2","gene",0.201706784
591,"HSP90AA1","gene",0.404678226
592,"HSP90AB1","gene",3.18689815
593,"HSP90B1","gene",0.80042544
599,"HSPA8","gene",0.861049464
605,"HTR5A","gene",0.202276512
606,"HTR6","gene",0.201706802
607,"HTR7","gene",0.588963308
613,"IFNAR1","gene",1.478350192
614,"IFNAR2","gene",1.515152664
621,"IKBKB","gene",1.113950816
626,"IL12A","gene",0.327482564
627,"IL12B","gene",0.32731451
648,"IL6ST","gene",0.226568
665,"ITGA1","gene",0.521449134
666,"ITGA11","gene",0.521435924
667,"ITGA2","gene",0.520981028
668,"ITGA3","gene",0.411149398
