"node_num","node_name","node_type","att_deg"
13,"ACTB","gene",7.448372098
20,"ADAM17","gene",0.262166378
21,"ADCY1","gene",2.66262954
22,"ADCY2","gene",2.76246484
23,"ADCY3","gene",2.484586124
24,"ADCY4","gene",2.251325052
25,"ADCY5","gene",2.246326988
26,"ADCY6","gene",2.10156883
27,"ADCY7","gene",2.242070612
28,"ADCY8","gene",2.668236002
29,"ADCY9","gene",2.200633606
32,"ADIPOR1","gene",0.934384202
45,"AGTR1","gene",1.11771443
49,"AKT1","gene",2.517944674
51,"AKT2","gene",2.420856576
60,"APC","gene",0.366356636
61,"APC2","gene",0.376798552
62,"APH1B","gene",0.276035178
65,"ARAP3","gene",0.436136908
68,"ARHGDIA","gene",0.36452367
69,"ARHGDIB","gene",0.572487456
70,"ARHGDIG","gene",0.44556746
71,"ARHGEF12","gene",0.442867558
72,"ARNT","gene",0.533349914
75,"ATF2","gene",0.478918206
76,"ATF4","gene",27.928436836
109,"AXIN1","gene",0.366855956
110,"AXIN2","gene",0.369746024
118,"BCL2","gene",0.527594798
124,"BDNF","gene",1.541134754
143,"BTC","gene",0.518000314
164,"CALM2","gene",33.124324412
167,"CAMK1","gene",0.84868614
168,"CAMK1D","gene",0.820303506
169,"CAMK2A","gene",1.8458033
170,"CAMK2B","gene",1.844150248
171,"CAMK2D","gene",1.800834548
172,"CAMK2G","gene",1.69328095
173,"CAMK4","gene",1.742146262
174,"CAMKK2","gene",0.706122022
184,"CASR","gene",1.509419938
186,"CBL","gene",0.459893066
187,"CBLB","gene",0.521685854
197,"CCND1","gene",6.2133537884
213,"CDC37","gene",0.427714
214,"CDC42","gene",1.735929056
225,"CEBPB","gene",0.528642374
233,"CHRM1","gene",0.382414328
241,"COL1A1","gene",0.463179138
242,"COL1A2","gene",0.466747904
254,"CPT1A","gene",0.447424148
255,"CPT1B","gene",0.515951516
256,"CPT1C","gene",0.516014578
258,"CREB1","gene",0.495736742
259,"CREB3","gene",0.408544586
260,"CREB3L1","gene",0.515433782
261,"CREB3L2","gene",0.502081132
262,"CREB3L3","gene",0.515333354
263,"CREB3L4","gene",0.45527656
264,"CREB5","gene",0.515338958
265,"CREBBP","gene",1.031541568
266,"CRK","gene",0.867390666
267,"CRKL","gene",0.854915922
268,"CRTC2","gene",0.451454452
270,"CSF3","gene",0.513171364
272,"CSNK1D","gene",0.409636612
273,"CSNK1E","gene",0.410710992
281,"CTF1","gene",0.513143674
282,"CTNNA1","gene",0.415856966
283,"CTNNA2","gene",0.46067407
284,"CTNNB1","gene",3.11163083
308,"DAAM1","gene",0.415815812
309,"DAAM2","gene",0.4342275
311,"DAXX","gene",0.635999418
322,"DIAPH1","gene",0.352677024
330,"DLL1","gene",0.276558144
331,"DLL3","gene",0.276355304
332,"DLL4","gene",0.276053238
339,"DTX1","gene",0.276558916
340,"DTX3","gene",0.274458614
341,"DTX3L","gene",0.245931422
342,"DTX4","gene",0.237895894
353,"DVL1","gene",0.257353918
