SpNotation,SignalingPath,Attention,cell_line_name,cell_line_num,mean_rank
sp5,B cell receptor signaling pathway,0.12621359617597086,SW-620,37,1
sp14,GnRH signaling pathway,0.0660194192507961,SW-620,37,2
sp24,NOD-like receptor signaling pathway,0.06410256622658429,SW-620,37,3
sp32,RIG-I-like receptor signaling pathway,0.06369426942531846,SW-620,37,4
sp11,Fc epsilon RI signaling pathway,0.0567567578189189,SW-620,37,5
sp38,T cell receptor signaling pathway,0.05572519238199999,SW-620,37,6
sp18,Hippo signaling pathway - multiple species,0.053278690273770475,SW-620,37,7
sp40,TNF signaling pathway,0.0475806466776016,SW-620,37,8
sp37,Sphingolipid signaling pathway,0.04365079495397958,SW-620,37,9
sp9,ErbB signaling pathway,0.043419268709606496,SW-620,37,10
sp36,Signaling pathways regulating pluripotency of stem cells,0.04252336572829345,SW-620,37,11
sp30,Phospholipase D signaling pathway,0.03966789786174353,SW-620,37,12
sp42,Toll-like receptor signaling pathway,0.03931034627084136,SW-620,37,13
sp3,Adipocytokine signaling pathway,0.03806228498114185,SW-620,37,14
sp6,C-type lectin receptor signaling pathway,0.03801478473770854,SW-620,37,15
sp31,Prolactin signaling pathway,0.037698413540383585,SW-620,37,16
sp43,VEGF signaling pathway,0.03613569435234512,SW-620,37,17
sp20,Insulin signaling pathway,0.03497230028952429,SW-620,37,18
sp23,NF-kappa B signaling pathway,0.02991886523243406,SW-620,37,19
sp7,Calcium signaling pathway,0.02889554885047516,SW-620,37,20
sp10,Estrogen signaling pathway,0.028635779410038874,SW-620,37,21
sp39,TGF-beta signaling pathway,0.028294574483058124,SW-620,37,22
sp1,AGE-RAGE signaling pathway in diabetic complications,0.028156222798619422,SW-620,37,23
sp46,cGMP-PKG signaling pathway,0.02734571122148167,SW-620,37,24
sp35,Relaxin signaling pathway,0.027156550294834915,SW-620,37,25
sp27,Oxytocin signaling pathway,0.02694610871630085,SW-620,37,26
sp16,Hedgehog signaling pathway,0.026815643635877077,SW-620,37,27
sp13,Glucagon signaling pathway,0.0258620699094685,SW-620,37,28
sp47,mTOR signaling pathway,0.024795002924707706,SW-620,37,29
sp2,AMPK signaling pathway,0.024303306131140838,SW-620,37,30
sp25,Neurotrophin signaling pathway,0.024084779463278885,SW-620,37,31
sp29,PPAR signaling pathway,0.023255814854326623,SW-620,37,32
sp15,HIF-1 signaling pathway,0.023169337129693383,SW-620,37,33
sp19,IL-17 signaling pathway,0.021325209970182772,SW-620,37,34
sp26,Notch signaling pathway,0.020408163801632635,SW-620,37,35
sp4,Apelin signaling pathway,0.020117351490108445,SW-620,37,36
sp12,FoxO signaling pathway,0.019736842933055082,SW-620,37,37
sp41,Thyroid hormone signaling pathway,0.019354839331537987,SW-620,37,38
sp34,Ras signaling pathway,0.019012675568554797,SW-620,37,39
sp33,Rap1 signaling pathway,0.018918317946791215,SW-620,37,40
sp48,p53 signaling pathway,0.018413598495960325,SW-620,37,41
sp22,MAPK signaling pathway,0.0181578087272674,SW-620,37,42
sp45,cAMP signaling pathway,0.016981133032605646,SW-620,37,43
sp44,Wnt signaling pathway,0.016839706952982994,SW-620,37,44
sp17,Hippo signaling pathway,0.01663280915143491,SW-620,37,45
sp8,Chemokine signaling pathway,0.0155232853124106,SW-620,37,46
sp28,PI3K-Akt signaling pathway,0.015519087227655076,SW-620,37,47
sp21,JAK-STAT signaling pathway,0.012940529117063695,SW-620,37,48
