DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score
Fulvestrant,1.0,1.28002804008701,Everolimus,1.0,4.01026936274798,A549/ATCC,25.666666666666668
Romidepsin,3.0,2.162105230249572,Tretinoin,4.0,5.922035227934481,A549/ATCC,15.0
Paclitaxel,2.0,2.2600797105755404,Tretinoin,4.0,5.922035227934481,A549/ATCC,14.88888888888889
Paclitaxel,2.0,2.2600797105755404,Celecoxib,2.0,3.68080232600362,A549/ATCC,12.333333333333334
Docetaxel,2.0,2.2600797105755404,Tretinoin,4.0,5.922035227934481,A549/ATCC,11.666666666666666
Romidepsin,3.0,2.162105230249572,Celecoxib,2.0,3.68080232600362,A549/ATCC,11.11111111111111
Docetaxel,2.0,2.2600797105755404,Celecoxib,2.0,3.68080232600362,A549/ATCC,10.444444444444445
Romidepsin,3.0,2.162105230249572,Docetaxel,2.0,2.2600797105755404,A549/ATCC,9.666666666666666
Everolimus,1.0,4.01026936274798,Paclitaxel,2.0,2.2600797105755404,A549/ATCC,9.11111111111111
Docetaxel,2.0,2.2600797105755404,Fulvestrant,1.0,1.28002804008701,A549/ATCC,7.888888888888889
Fulvestrant,1.0,1.28002804008701,Tretinoin,4.0,5.922035227934481,A549/ATCC,7.333333333333333
Everolimus,1.0,4.01026936274798,Docetaxel,2.0,2.2600797105755404,A549/ATCC,7.222222222222222
Fulvestrant,1.0,1.28002804008701,Dasatinib,12.0,22.67340291696671,A549/ATCC,7.111111111111111
Sirolimus,2.0,8.04004476096798,Mitotane,2.0,1.39770268135943,A549/ATCC,6.777777777777778
Docetaxel,2.0,2.2600797105755404,Sirolimus,2.0,8.04004476096798,A549/ATCC,6.444444444444445
Docetaxel,2.0,2.2600797105755404,Paclitaxel,2.0,2.2600797105755404,A549/ATCC,5.111111111111111
Mitotane,2.0,1.39770268135943,Tretinoin,4.0,5.922035227934481,A549/ATCC,5.111111111111111
Sirolimus,2.0,8.04004476096798,Tretinoin,4.0,5.922035227934481,A549/ATCC,4.777777777777778
Dasatinib,12.0,22.67340291696671,Tretinoin,4.0,5.922035227934481,A549/ATCC,4.555555555555555
