"node_num","node_name","node_type","att_deg"
12,"ACTA2","gene",0.243167394
13,"ACTB","gene",7.378464712
16,"ACVR1B","gene",0.32329007
17,"ACVR1C","gene",0.337322234
18,"ACVR2A","gene",0.337134504
19,"ACVR2B","gene",0.337167538
21,"ADCY1","gene",2.788036792
22,"ADCY2","gene",2.841825704
23,"ADCY3","gene",2.643405996
24,"ADCY4","gene",2.335898554
25,"ADCY5","gene",2.337241182
26,"ADCY6","gene",2.268356112
27,"ADCY7","gene",2.294527598
28,"ADCY8","gene",2.783674502
29,"ADCY9","gene",2.25695167
42,"ADRB1","gene",0.365260668
43,"ADRB2","gene",0.316685058
45,"AGTR1","gene",1.3365047908
49,"AKT1","gene",2.991977992
51,"AKT2","gene",2.619308302
60,"APC","gene",0.362148952
61,"APC2","gene",0.368086352
65,"ARAP3","gene",0.481317504
68,"ARHGDIA","gene",0.401107302
69,"ARHGDIB","gene",0.411150502
70,"ARHGDIG","gene",0.49485559
71,"ARHGEF12","gene",0.459845214
76,"ATF4","gene",7.90886381
109,"AXIN1","gene",0.356371
110,"AXIN2","gene",0.367508242
123,"BDKRB2","gene",0.365158838
124,"BDNF","gene",1.22719143
140,"BRAF","gene",1.143397168
164,"CALM2","gene",38.520011556
167,"CAMK1","gene",0.876551268
168,"CAMK1D","gene",0.891275182
169,"CAMK2A","gene",1.857367058
170,"CAMK2B","gene",1.857438884
171,"CAMK2D","gene",1.759767458
172,"CAMK2G","gene",1.723867846
173,"CAMK4","gene",1.65859007
174,"CAMKK2","gene",0.429792476
175,"CAMP","gene",0.31943511
184,"CASR","gene",1.73400014
193,"CCL5","gene",0.7225242
197,"CCND1","gene",10.745002504
213,"CDC37","gene",0.504580262
214,"CDC42","gene",5.6850987426
215,"CDH1","gene",0.241911982
218,"CDK4","gene",0.336912132
220,"CDKN1A","gene",0.548543198
233,"CHRM1","gene",0.326980034
239,"CNR1","gene",0.703160318
241,"COL1A1","gene",0.209260336
242,"COL1A2","gene",0.208166722
270,"CSF3","gene",0.463082328
272,"CSNK1D","gene",0.362410134
273,"CSNK1E","gene",0.361565652
282,"CTNNA1","gene",0.319835636
283,"CTNNA2","gene",0.38998893
284,"CTNNB1","gene",2.447001924
292,"CXCL1","gene",0.782426342
296,"CXCL2","gene",0.767235588
297,"CXCL3","gene",0.78232567
308,"DAAM1","gene",0.481010402
309,"DAAM2","gene",0.489902852
322,"DIAPH1","gene",0.364542982
337,"DRD2","gene",0.455766314
367,"EFNA1","gene",1.691599544
368,"EFNA2","gene",1.702072456
369,"EFNA3","gene",1.701402218
370,"EFNA4","gene",1.6674149
371,"EFNA5","gene",1.646522072
388,"ENAH","gene",0.533311152
394,"EPHA2","gene",61.886974844
400,"EREG","gene",0.81863333
407,"EVL","gene",0.533311132
410,"F2R","gene",0.286196422
411,"F3","gene",1.25539824
424,"FGF1","gene",1.70220258
425,"FGF10","gene",1.701842588
426,"FGF17","gene",1.703094972
