SpNotation,SignalingPath,Attention,cell_line_name,cell_line_num,mean_rank
sp24,NOD-like receptor signaling pathway,0.0779757272777751,HCT-15,9,1
sp11,Fc epsilon RI signaling pathway,0.061966517410940156,HCT-15,9,2
sp14,GnRH signaling pathway,0.0538359678872767,HCT-15,9,3
sp40,TNF signaling pathway,0.03853820557799479,HCT-15,9,4
sp30,Phospholipase D signaling pathway,0.03815257472001845,HCT-15,9,5
sp36,Signaling pathways regulating pluripotency of stem cells,0.03747596773986347,HCT-15,9,6
sp16,Hedgehog signaling pathway,0.036520142660921025,HCT-15,9,7
sp6,C-type lectin receptor signaling pathway,0.03531015813452963,HCT-15,9,8
sp35,Relaxin signaling pathway,0.032650615843726236,HCT-15,9,9
sp7,Calcium signaling pathway,0.03051544541176548,HCT-15,9,10
sp10,Estrogen signaling pathway,0.02971295085525474,HCT-15,9,11
sp23,NF-kappa B signaling pathway,0.027690423827067122,HCT-15,9,12
sp3,Adipocytokine signaling pathway,0.02757293534517542,HCT-15,9,13
sp29,PPAR signaling pathway,0.023255814553418908,HCT-15,9,14
sp2,AMPK signaling pathway,0.023084830673073174,HCT-15,9,15
sp1,AGE-RAGE signaling pathway in diabetic complications,0.023073694524715672,HCT-15,9,16
sp15,HIF-1 signaling pathway,0.022779894407876502,HCT-15,9,17
sp17,Hippo signaling pathway,0.021189992813190426,HCT-15,9,18
sp27,Oxytocin signaling pathway,0.019925684114484598,HCT-15,9,19
sp47,mTOR signaling pathway,0.019517670784954998,HCT-15,9,20
sp22,MAPK signaling pathway,0.01951113617582019,HCT-15,9,21
sp4,Apelin signaling pathway,0.018394431812459144,HCT-15,9,22
sp44,Wnt signaling pathway,0.017703668025068314,HCT-15,9,23
sp46,cGMP-PKG signaling pathway,0.017044445309223256,HCT-15,9,24
sp41,Thyroid hormone signaling pathway,0.016748789117352128,HCT-15,9,25
sp12,FoxO signaling pathway,0.015274464918675944,HCT-15,9,26
sp34,Ras signaling pathway,0.0152544618897404,HCT-15,9,27
sp45,cAMP signaling pathway,0.015092594802725895,HCT-15,9,28
sp28,PI3K-Akt signaling pathway,0.014996790679915764,HCT-15,9,29
sp8,Chemokine signaling pathway,0.013928685492845873,HCT-15,9,30
sp21,JAK-STAT signaling pathway,0.013517084064249984,HCT-15,9,31
